"striker","season","event","batting_team","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"TG Norris",2023,"FairBreak Invitational Tournament","Barmy Army",4,37,41,90.2439024390244,Inf,3,0,4,0,0,17
"Theertha Satish",2022,"FairBreak Invitational Tournament","Falcons",6,73,95,76.8421052631579,14.6,4,0,1,0,0,24
"Theertha Satish",2023,"FairBreak Invitational Tournament","Falcons",6,172,147,117.006802721088,34.4,17,7,1,0,1,57
"WA Duraisingam",2022,"FairBreak Invitational Tournament","Tornadoes",1,0,4,0,NA,0,0,1,0,0,0
"WA Duraisingam",2023,"FairBreak Invitational Tournament","Tornadoes",1,13,23,56.5217391304348,13,1,0,0,0,0,13
"WK Lai",2022,"FairBreak Invitational Tournament","Sapphires",1,1,5,20,1,0,0,0,0,0,1
"Y Daswani",2023,"FairBreak Invitational Tournament","Spirit",2,16,15,106.666666666667,16,1,0,1,0,0,15
"YS To",2023,"FairBreak Invitational Tournament","Sapphires",2,5,5,100,5,1,0,1,0,0,4
"Yasmeen Khan",2022,"FairBreak Invitational Tournament","Warriors (FairBreak)",4,47,49,95.9183673469388,15.6666666666667,4,2,1,0,0,27
"Yasmeen Khan",2023,"FairBreak Invitational Tournament","Warriors",3,41,43,95.3488372093023,13.6666666666667,6,0,0,0,0,21
