"striker","season","event","batting_team","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"A Meyenborg","2019","ICC Women's T20 World Cup Europe Region Qualifier","Germany",1,0,0,NA,NA,0,0,1,0,0,0
"A Meyenborg","2022","Kwibuka Women's Twenty20 Tournament","Germany",2,4,10,40,4,0,0,1,0,0,2
"A Mohamed","2022/23","Kenya Quadrangular Women's T20 Series","Tanzania",2,29,25,116,14.5,5,0,0,0,0,21
"A Mohamed","2023/24","ICC Women's T20 World Cup Africa Region Qualifier","Tanzania",3,18,28,64.2857142857143,6,1,0,0,0,0,12
"A Mohamed","2023/24","Women's African Games","Tanzania",2,5,14,35.7142857142857,2.5,0,0,0,0,0,3
"A Mohamed","2023/24","Women's T20 Quadrangular Series (in Hong Kong)","Tanzania",4,38,44,86.3636363636364,9.5,2,0,0,0,0,21
"A Mohammed","2009/10","West Indies Women in South Africa T20I Series","West Indies",1,2,8,25,2,0,0,0,0,0,2
"A Mohammed","2010","ICC Women's World Twenty20","West Indies",1,4,7,57.1428571428571,Inf,0,0,1,0,0,4
"A Mohammed","2012","West Indies Women in England T20I Series","West Indies",3,13,17,76.4705882352941,6.5,1,0,1,0,0,8
"A Mohammed","2012/13","ICC Women's World Twenty20","West Indies",2,1,3,33.3333333333333,1,0,0,1,0,0,1
"A Mohammed","2013/14","Women's World T20","West Indies",3,19,20,95,19,1,0,2,0,0,15
"A Mohammed","2015/16","West Indies Women in South Africa T20I Series","West Indies",1,5,7,71.4285714285714,Inf,0,0,1,0,0,5
"A Mohammed","2017/18","West Indies Women tour of New Zealand","West Indies",1,1,7,14.2857142857143,Inf,0,0,1,0,0,1
"A Mohammed","2018/19","ICC Women's T20 World Cup","West Indies",1,4,5,80,4,0,0,0,0,0,4
"A Mohammed","2018/19","West Indies Women tour of Pakistan and United Arab Emirates","West Indies",1,3,2,150,Inf,0,0,1,0,0,3
"A Mohammed","2019","Australia Women tour of West Indies","West Indies",1,0,2,0,0,0,0,0,0,0,0
"A Mohammed","2019/20","ICC Women's T20 World Cup","West Indies",1,5,3,166.666666666667,5,1,0,0,0,0,5
