"match_id","balls_per_over","team1","team2","gender","season","date","event","venue","city","toss_winner","toss_decision","player_of_match","umpire1","umpire2","reserve_umpire","tv_umpire","match_referee","winner","winner_runs","winner_wickets","match_number","outcome","method","eliminator"
1183857,6,"United States of America","Canada","female","2019",2019-05-19,"ICC Women's T20 World Cup Americas Region Qualifier","Central Broward Regional Park Stadium Turf Ground","Lauderhill","United States of America","bat","S Sriharsha","JM Williams","SN Bandekar","AR Maddela",NA,"Reon King","United States of America",35,NA,NA,NA,NA,NA
1177021,6,"South Africa","Pakistan","female","2019",2019-05-22,"Pakistan Women tour of South Africa","Willowmoore Park","Benoni","South Africa","field","L Lee","Lauren Agenbag","AT Holdstock","BP Jele",NA,"S Wadvalla","South Africa",NA,4,"4",NA,NA,NA
1177022,6,"South Africa","Pakistan","female","2019",2019-05-23,"Pakistan Women tour of South Africa","Willowmoore Park","Benoni","South Africa","field","L Lee","BP Jele","Lauren Agenbag","AT Holdstock",NA,"S Wadvalla","South Africa",NA,9,"5",NA,NA,NA
1185154,6,"Ireland","West Indies","female","2019",2019-05-26,"West Indies Women tour of England and Ireland","YMCA Cricket Club","Dublin","West Indies","bat",NA,"AA Baig","PA Reynolds","Philip Thompson",NA,"K Gallagher","West Indies",64,NA,"1",NA,NA,NA
1185155,6,"Ireland","West Indies","female","2019",2019-05-28,"West Indies Women tour of England and Ireland","Sydney Parade","Dublin","West Indies","bat",NA,"M Hawthorne","Philip Thompson","AA Baig",NA,"K Gallagher","West Indies",45,NA,"2",NA,NA,NA
1185156,6,"Ireland","West Indies","female","2019",2019-05-29,"West Indies Women tour of England and Ireland","Sydney Parade","Dublin","Ireland","field",NA,"M Hawthorne","AA Baig","Philip Thompson",NA,"K Gallagher","West Indies",72,NA,"3",NA,NA,NA
1188785,6,"Rwanda","Mali","female","2019",2019-06-18,"Kwibuka Women's Twenty20 Tournament","Gahanga International Cricket Stadium. Rwanda","Kigali City","Mali","bat","J Nyirankundineza","Vicky Prajapati","Jackson Nzayisenga","John Mayeku",NA,NA,"Rwanda",NA,10,"2",NA,NA,NA
1188786,6,"Tanzania","Uganda","female","2019",2019-06-18,"Kwibuka Women's Twenty20 Tournament","Gahanga International Cricket Stadium. Rwanda","Kigali City","Tanzania","bat","M Pascal","John Mayeku","Vicky Prajapati","Jackson Nzayisenga",NA,NA,"Tanzania",5,NA,"1",NA,NA,NA
1188784,6,"Rwanda","Uganda","female","2019",2019-06-19,"Kwibuka Women's Twenty20 Tournament","Gahanga International Cricket Stadium. Rwanda","Kigali City","Uganda","bat","R Musamali","John Mayeku","Jackson Nzayisenga","Vicky Prajapati",NA,NA,"Uganda",30,NA,"4",NA,NA,NA
1168020,6,"England","West Indies","female","2019",2019-06-21,"West Indies Women tour of England and Ireland","County Ground","Northampton","England","bat","DN Wyatt","M Burns","RJ Bailey",NA,"S Redfern","Phil Whitticase","England",42,NA,"2",NA,NA,NA
1190605,6,"Netherlands","Scotland","female","2019",2019-06-26,"ICC Women's T20 World Cup Europe Region Qualifier","La Manga Club Top Ground","Murcia","Scotland","field",NA,"AJT Dowdalls","WPM van Liemt","R Hassan",NA,"DT Jukes","Netherlands",7,NA,"2",NA,NA,NA
1190606,6,"Germany","Netherlands","female","2019",2019-06-27,"ICC Women's T20 World Cup Europe Region Qualifier","La Manga Club Top Ground","Murcia","Germany","field",NA,"AJT Dowdalls","R Hassan","WPM van Liemt",NA,"DT Jukes","Netherlands",131,NA,"3",NA,NA,NA
1190607,6,"Netherlands","Scotland","female","2019",2019-06-27,"ICC Women's T20 World Cup Europe Region Qualifier","La Manga Club Top Ground","Murcia","Netherlands","field",NA,"AJT Dowdalls","WPM van Liemt","R Hassan",NA,"DT Jukes",NA,NA,NA,"4","tie",NA,"Scotland"
1190608,6,"Germany","Scotland","female","2019",2019-06-29,"ICC Women's T20 World Cup Europe Region Qualifier","La Manga Club Top Ground","Murcia","Germany","field",NA,"R Hassan","WPM van Liemt","AJT Dowdalls",NA,"DT Jukes","Scotland",107,NA,"5",NA,NA,NA
1168026,6,"England","Australia","female","2019",2019-07-26,"Australia Women tour of England","County Ground","Chelmsford","England","field","MM Lanning","M Burns","AG Wharf",NA,"S Redfern","Wayne Noon","Australia",93,NA,"1",NA,NA,NA
1168027,6,"England","Australia","female","2019",2019-07-28,"Australia Women tour of England","County Ground, Hove","Brighton","England","bat","EA Perry","M Burns","AG Wharf",NA,"S Redfern","Wayne Noon","Australia",NA,7,"2",NA,NA,NA
1168028,6,"England","Australia","female","2019",2019-07-31,"Australia Women tour of England","County Ground","Bristol","Australia","field","KH Brunt","M Burns","AG Wharf",NA,"S Redfern","Wayne Noon","England",17,NA,"3",NA,NA,NA
1190744,6,"Netherlands","Ireland","female","2019",2019-08-08,"Women's T20I Quadrangular Series (in Netherlands)","Sportpark Het Schootsveld","Deventer","Netherlands","field",NA,"Ryan Milne","PA Reynolds",NA,NA,NA,"Ireland",79,NA,"1",NA,NA,NA
1190746,6,"Netherlands","Scotland","female","2019",2019-08-09,"Women's T20I Quadrangular Series (in Netherlands)","Sportpark Het Schootsveld","Deventer","Netherlands","bat",NA,"PA Reynolds","HKG Jansen","Ryan Milne",NA,"R Kemming","Scotland",5,NA,"3",NA,"D/L",NA
1190747,6,"Ireland","Thailand","female","2019",2019-08-09,"Women's T20I Quadrangular Series (in Netherlands)","Sportpark Het Schootsveld","Deventer","Ireland","field",NA,"Ryan Milne","HKG Jansen","PA Reynolds",NA,"R Kemming","Thailand",4,NA,"4",NA,"D/L",NA
1190749,6,"Ireland","Scotland","female","2019",2019-08-10,"Women's T20I Quadrangular Series (in Netherlands)","Sportpark Het Schootsveld","Deventer","Scotland","bat",NA,"Ryan Milne","WPM van Liemt","PA Reynolds",NA,"R Kemming","Scotland",11,NA,"6",NA,NA,NA
1190750,6,"Scotland","Thailand","female","2019",2019-08-12,"Women's T20I Quadrangular Series (in Netherlands)","Sportpark Het Schootsveld","Deventer","Scotland","field",NA,"PA Reynolds","HKG Jansen","Ryan Milne",NA,"R Kemming","Scotland",NA,5,"7",NA,NA,NA
1190751,6,"Netherlands","Ireland","female","2019",2019-08-12,"Women's T20I Quadrangular Series (in Netherlands)","Sportpark Het Schootsveld","Deventer","Ireland","bat",NA,"Ryan Milne","PA Reynolds","HKG Jansen",NA,"R Kemming",NA,NA,NA,"8","no result",NA,NA
1190752,6,"Ireland","Thailand","female","2019",2019-08-13,"Women's T20I Quadrangular Series (in Netherlands)","Sportpark Het Schootsveld","Deventer","Ireland","bat",NA,"Ryan Milne","WPM van Liemt","PA Reynolds",NA,"R Kemming","Thailand",NA,7,"9",NA,"D/L",NA
1190753,6,"Netherlands","Scotland","female","2019",2019-08-13,"Women's T20I Quadrangular Series (in Netherlands)","Sportpark Het Schootsveld","Deventer","Netherlands","field",NA,"PA Reynolds","WPM van Liemt","Ryan Milne",NA,"R Kemming","Scotland",62,NA,"10",NA,"D/L",NA
1190754,6,"Ireland","Scotland","female","2019",2019-08-14,"Women's T20I Quadrangular Series (in Netherlands)","Sportpark Het Schootsveld","Deventer","Scotland","bat",NA,"Ryan Milne","PA Reynolds","HKG Jansen",NA,"R Kemming","Ireland",NA,9,"11",NA,NA,NA
1190755,6,"Netherlands","Thailand","female","2019",2019-08-14,"Women's T20I Quadrangular Series (in Netherlands)","Sportpark Het Schootsveld","Deventer","Netherlands","field",NA,"HKG Jansen","Adriaan van den Dries","Ruud Kaulingfreks",NA,"R Kemming","Thailand",93,NA,"12",NA,NA,NA
1198217,6,"Singapore","Malaysia","female","2019",2019-08-28,"Saudari Cup","Indian Association Ground","Singapore","Singapore","field","Ainna Hamizah Hashim","Pramesh Parab","Sathish Balasubramaniam",NA,NA,NA,"Malaysia",22,NA,"1",NA,NA,NA
1198218,6,"Singapore","Malaysia","female","2019",2019-08-29,"Saudari Cup","Indian Association Ground","Singapore","Singapore","bat","WA Duraisingam","Ravi Putcha","T Senthil Kumar",NA,NA,NA,"Malaysia",NA,9,"2",NA,NA,NA
1198219,6,"Singapore","Malaysia","female","2019",2019-08-30,"Saudari Cup","Indian Association Ground","Singapore","Malaysia","bat","WA Duraisingam","Dharmalngam Suresh","Foyes Ahmed",NA,NA,NA,"Malaysia",30,NA,"3",NA,NA,NA
1197049,6,"Scotland","United States of America","female","2019",2019-08-31,"ICC Women's T20 World Cup Qualifier","Forthill","Dundee","Scotland","bat","KE Bryce","S Redfern","Kim Cotton","Eloise Sheridan",NA,"GF Labrooy","Scotland",30,NA,"3",NA,NA,NA
1197051,6,"Namibia","Thailand","female","2019",2019-09-01,"ICC Women's T20 World Cup Qualifier","Forthill","Dundee","Thailand","bat","C Sutthiruang","CA Polosak","Eloise Sheridan","JM Williams",NA,"GF Labrooy","Thailand",38,NA,"5",NA,NA,NA
1197052,6,"Scotland","Papua New Guinea","female","2019",2019-09-01,"ICC Women's T20 World Cup Qualifier","Lochlands","Arbroath","Papua New Guinea","field","B Tau","Lauren Agenbag","Kim Cotton","S Redfern",NA,"GF Labrooy","Papua New Guinea",NA,6,"6",NA,NA,NA
1197053,6,"Ireland","Netherlands","female","2019",2019-09-01,"ICC Women's T20 World Cup Qualifier","Forthill","Dundee","Ireland","bat","L Delany","JM Williams","Eloise Sheridan","CA Polosak",NA,"GF Labrooy","Ireland",19,NA,"7",NA,NA,NA
1197054,6,"Bangladesh","United States of America","female","2019",2019-09-01,"ICC Women's T20 World Cup Qualifier","Lochlands","Arbroath","United States of America","bat","Nahida Akter","Lauren Agenbag","S Redfern","Kim Cotton",NA,"GF Labrooy","Bangladesh",NA,8,"8",NA,NA,NA
1197047,6,"Bangladesh","Papua New Guinea","female","2019",2019-09-02,"ICC Women's T20 World Cup Qualifier","Forthill","Dundee","Papua New Guinea","field","Nahida Akter","S Redfern","Eloise Sheridan","Kim Cotton",NA,"GF Labrooy","Bangladesh",6,NA,"1",NA,"D/L",NA
1197055,6,"Ireland","Thailand","female","2019",2019-09-03,"ICC Women's T20 World Cup Qualifier","Forthill","Dundee","Ireland","field","S Laomi","JM Williams","S Redfern","Eloise Sheridan",NA,"GF Labrooy","Thailand",2,NA,"9",NA,"D/L",NA
1197056,6,"Namibia","Netherlands","female","2019",2019-09-03,"ICC Women's T20 World Cup Qualifier","Lochlands","Arbroath","Namibia","bat","HDJ Siegers","Lauren Agenbag","Kim Cotton","CA Polosak",NA,"GF Labrooy","Netherlands",NA,6,"10",NA,NA,NA
1197057,6,"Scotland","Bangladesh","female","2019",2019-09-03,"ICC Women's T20 World Cup Qualifier","Forthill","Dundee","Scotland","field","Nigar Sultana","JM Williams","Eloise Sheridan","S Redfern",NA,"GF Labrooy","Bangladesh",13,NA,"11",NA,"D/L",NA
1197058,6,"Papua New Guinea","United States of America","female","2019",2019-09-03,"ICC Women's T20 World Cup Qualifier","Lochlands","Arbroath","United States of America","field","S Jimmy","CA Polosak","Lauren Agenbag","Kim Cotton",NA,"GF Labrooy","Papua New Guinea",22,NA,"12",NA,"D/L",NA
1197059,6,"Bangladesh","Ireland","female","2019",2019-09-05,"ICC Women's T20 World Cup Qualifier","Forthill","Dundee","Ireland","bat","Sanjida Islam","S Redfern","Eloise Sheridan","CA Polosak",NA,"GF Labrooy","Bangladesh",NA,4,NA,NA,NA,NA
1197061,6,"Papua New Guinea","Thailand","female","2019",2019-09-05,"ICC Women's T20 World Cup Qualifier","Forthill","Dundee","Papua New Guinea","bat","S Laomi","Eloise Sheridan","CA Polosak","S Redfern",NA,"GF Labrooy","Thailand",NA,8,NA,NA,NA,NA
1197062,6,"Scotland","Namibia","female","2019",2019-09-05,"ICC Women's T20 World Cup Qualifier","Lochlands","Arbroath","Scotland","field","SJ Bryce","Kim Cotton","JM Williams","Lauren Agenbag",NA,"GF Labrooy","Scotland",NA,10,NA,NA,NA,NA
1196033,6,"Rwanda","Nigeria","female","2019",2019-09-07,"Nigeria Women tour of Rwanda","Gahanga International Cricket Stadium. Rwanda","Kigali City","Nigeria","bat","S Sunday","Eric Hirwa","Patric Makumbi","Itangishaka Olivier",NA,NA,"Rwanda",NA,4,"5",NA,NA,NA
1197063,6,"Ireland","Papua New Guinea","female","2019",2019-09-07,"ICC Women's T20 World Cup Qualifier","Forthill","Dundee","Ireland","field","KJ Garth","Kim Cotton","CA Polosak","JM Williams",NA,"GF Labrooy","Ireland",NA,8,NA,NA,NA,NA
1197064,6,"Namibia","United States of America","female","2019",2019-09-07,"ICC Women's T20 World Cup Qualifier","Lochlands","Arbroath","United States of America","field","S Ramautar","S Redfern","Eloise Sheridan","Lauren Agenbag",NA,"GF Labrooy","United States of America",NA,6,NA,NA,NA,NA
1197065,6,"Bangladesh","Thailand","female","2019",2019-09-07,"ICC Women's T20 World Cup Qualifier","Forthill","Dundee","Bangladesh","bat","Sanjida Islam","CA Polosak","JM Williams","Kim Cotton",NA,"GF Labrooy","Bangladesh",70,NA,NA,NA,NA,NA
1197066,6,"Scotland","Netherlands","female","2019",2019-09-07,"ICC Women's T20 World Cup Qualifier","Lochlands","Arbroath","Netherlands","field","SJ Bryce","Lauren Agenbag","S Redfern","Eloise Sheridan",NA,"GF Labrooy","Scotland",70,NA,NA,NA,NA,NA
1198475,6,"West Indies","Australia","female","2019",2019-09-14,"Australia Women tour of West Indies","Kensington Oval, Barbados","Bridgetown","West Indies","bat","MM Lanning","Jonathan Blades","Verdayne Smith","Christopher Taylor",NA,"Reon King","Australia",NA,6,"1",NA,NA,NA
1198476,6,"West Indies","Australia","female","2019",2019-09-16,"Australia Women tour of West Indies","Kensington Oval, Barbados","Bridgetown","Australia","field","AJ Healy","Christopher Taylor","Verdayne Smith","Jonathan Blades",NA,"Reon King","Australia",NA,9,"2",NA,NA,NA
1198477,6,"West Indies","Australia","female","2019",2019-09-18,"Australia Women tour of West Indies","Kensington Oval, Barbados","Bridgetown","West Indies","bat","JL Jonassen","Christopher Taylor","Jonathan Blades","Verdayne Smith",NA,"Reon King","Australia",NA,9,"3",NA,NA,NA
1197246,6,"South Korea","Japan","female","2019",2019-09-19,"Women's Twenty20 East Asia Cup","Yeonhui Cricket Ground","Incheon","South Korea","field","S Miyaji","Ryu Roni","Shahid Gill",NA,NA,NA,"Japan",12,NA,"1",NA,NA,NA
1197247,6,"China","Hong Kong","female","2019",2019-09-19,"Women's Twenty20 East Asia Cup","Yeonhui Cricket Ground","Incheon","Hong Kong","bat","KY Chan","Ryu Roni","Shahid Gill",NA,NA,NA,"Hong Kong",5,NA,"2",NA,NA,NA
1197248,6,"Hong Kong","Japan","female","2019",2019-09-20,"Women's Twenty20 East Asia Cup","Yeonhui Cricket Ground","Incheon","Hong Kong","bat","N Tokizawa","Ryu Roni","Shahid Gill",NA,NA,NA,"Japan",NA,2,"3",NA,NA,NA
1197249,6,"South Korea","China","female","2019",2019-09-20,"Women's Twenty20 East Asia Cup","Yeonhui Cricket Ground","Incheon","South Korea","field","F Song","Ryu Roni","Shahid Gill",NA,NA,NA,"China",81,NA,"4",NA,NA,NA
1197253,6,"China","Hong Kong","female","2019",2019-09-22,"Women's Twenty20 East Asia Cup","Yeonhui Cricket Ground","Incheon","Hong Kong","field","Sun Meng Yao","Ryu Roni","Shahid Gill",NA,NA,NA,"China",14,NA,NA,NA,NA,NA
1198478,6,"India","South Africa","female","2019/20",2019-09-24,"South Africa Women tour of India","Lalabhai Contractor Stadium","Surat","South Africa","field","DB Sharma","J Madanagopal","Chirra Ravikanthreddy",NA,"YC Barde","GS Lakshmi","India",11,NA,"1",NA,NA,NA
1183510,6,"Australia","Sri Lanka","female","2019/20",2019-09-29,"Sri Lanka Women tour of Australia","North Sydney Oval","Sydney","Australia","bat","BL Mooney","PJ Gillespie","SAJ Craig","SA Lightbody","CA Polosak","SR Bernard","Australia",41,NA,"1",NA,NA,NA
1183511,6,"Australia","Sri Lanka","female","2019/20",2019-09-30,"Sri Lanka Women tour of Australia","North Sydney Oval","Sydney","Sri Lanka","bat","BL Mooney","CA Polosak","SAJ Craig","SA Lightbody","PJ Gillespie","SR Bernard","Australia",NA,9,"2",NA,NA,NA
1198481,6,"India","South Africa","female","2019/20",2019-10-01,"South Africa Women tour of India","Lalabhai Contractor Stadium","Surat","South Africa","field","Poonam Yadav","Chirra Ravikanthreddy","YC Barde",NA,"J Madanagopal","GS Lakshmi","India",51,NA,"4",NA,NA,NA
1183512,6,"Australia","Sri Lanka","female","2019/20",2019-10-02,"Sri Lanka Women tour of Australia","North Sydney Oval","Sydney","Australia","bat","AJ Healy","PJ Gillespie","CA Polosak","SA Lightbody","SAJ Craig","SR Bernard","Australia",132,NA,"3",NA,NA,NA
1202366,6,"India","South Africa","female","2019/20",2019-10-03,"South Africa Women tour of India","Lalabhai Contractor Stadium","Surat","India","field","H Kaur","J Madanagopal","YC Barde",NA,"Chirra Ravikanthreddy","GS Lakshmi","India",NA,5,"5",NA,NA,NA
1198482,6,"India","South Africa","female","2019/20",2019-10-04,"South Africa Women tour of India","Lalabhai Contractor Stadium","Surat","South Africa","bat","L Lee","YC Barde","Chirra Ravikanthreddy",NA,"J Madanagopal","GS Lakshmi","South Africa",105,NA,"6",NA,NA,NA
1204726,6,"Pakistan","Bangladesh","female","2019/20",2019-10-26,"Bangladesh Women tour of Pakistan","Gaddafi Stadium","Lahore","Pakistan","bat","Bismah Maroof","Asif Yaqoob","Tariq Rasheed",NA,NA,"Mohammed Anees","Pakistan",14,NA,"1",NA,NA,NA
1202252,6,"West Indies","India","female","2019/20",2019-11-09,"India Women tour of West Indies","Darren Sammy National Cricket Stadium, St Lucia","Gros Islet","West Indies","field","Shafali Verma","JM Williams","Zahid Bassarath","PA Gustard",NA,"Denavon Hayles","India",84,NA,"1",NA,NA,NA
1202253,6,"West Indies","India","female","2019/20",2019-11-10,"India Women tour of West Indies","Darren Sammy National Cricket Stadium, St Lucia","Gros Islet","West Indies","bat","DB Sharma","PA Gustard","JM Williams","Zahid Bassarath",NA,"Denavon Hayles","India",NA,10,"2",NA,NA,NA
1202254,6,"West Indies","India","female","2019/20",2019-11-14,"India Women tour of West Indies","Providence Stadium, Guyana","Providence","West Indies","bat","JI Rodrigues","PA Gustard","Zahid Bassarath","JM Williams",NA,"Reon King","India",NA,7,"3",NA,NA,NA
1202255,6,"West Indies","India","female","2019/20",2019-11-17,"India Women tour of West Indies","Providence Stadium, Guyana","Providence","West Indies","field","HK Matthews","JM Williams","Zahid Bassarath","PA Gustard",NA,"Reon King","India",5,NA,"4",NA,NA,NA
1202256,6,"West Indies","India","female","2019/20",2019-11-20,"India Women tour of West Indies","Providence Stadium, Guyana","Providence","India","bat","V Krishnamurthy","PA Gustard","JM Williams","Zahid Bassarath",NA,"Reon King","India",61,NA,"5",NA,NA,NA
1208804,6,"Nepal","Maldives","female","2019/20",2019-12-02,"South Asian Games Women's Cricket Competition","Pokhara Rangasala","Pokhara","Maldives","bat","Anjali Chand","Adhip Pradhan","Basu Karn","Kamalesh Thakur",NA,"Satyajit Sarkar","Nepal",NA,10,"1",NA,NA,NA
1208806,6,"Nepal","Bangladesh","female","2019/20",2019-12-04,"South Asian Games Women's Cricket Competition","Pokhara Rangasala","Pokhara","Bangladesh","field","Rabeya Khan","Adhip Pradhan","Basu Karn","Kamalesh Thakur",NA,"Satyajit Sarkar","Bangladesh",NA,10,"3",NA,NA,NA
1208808,6,"Bangladesh","Maldives","female","2019/20",2019-12-05,"South Asian Games Women's Cricket Competition","Pokhara Rangasala","Pokhara","Bangladesh","bat","Nigar Sultana","Basu Karn","Hiralal Raut","Kamalesh Thakur",NA,"Manohar Adhikari","Bangladesh",249,NA,"5",NA,NA,NA
1208810,6,"Nepal","Maldives","female","2019/20",2019-12-07,"South Asian Games Women's Cricket Competition","Pokhara Rangasala","Pokhara","Maldives","bat","Anjali Chand","Manjul Bhattarai","Hiralal Raut","Manmohan Lamsal",NA,"Manohar Adhikari","Nepal",NA,10,NA,NA,NA,NA
1208347,6,"England","Pakistan","female","2019/20",2019-12-17,"England Women tour of Malaysia","Kinrara Academy Oval","Kuala Lumpur","Pakistan","field","AE Jones","Ghaffar Kazmi","Khalid Mahmood","Zaidan Taha","V Kalidas","Muhammad Javed","England",29,NA,"1",NA,NA,NA
1208348,6,"England","Pakistan","female","2019/20",2019-12-19,"England Women tour of Malaysia","Kinrara Academy Oval","Kuala Lumpur","England","bat","AE Jones","Ghaffar Kazmi","Khalid Mahmood","Zaidan Taha","V Kalidas","Muhammad Javed","England",84,NA,"2",NA,NA,NA
1208349,6,"England","Pakistan","female","2019/20",2019-12-20,"England Women tour of Malaysia","Kinrara Academy Oval","Kuala Lumpur","England","bat","HC Knight","Ghaffar Kazmi","Khalid Mahmood","Zaidan Taha","V Kalidas","Muhammad Javed","England",26,NA,"3",NA,NA,NA
1183543,6,"England","India","female","2019/20",2020-01-31,"Australia Tri-Nation Women's T20 Series","Manuka Oval","Canberra","India","field","HC Knight","CA Polosak","DM Koch","NR Johnstone","AK Wilds","SR Bernard","India",NA,5,"1",NA,NA,NA
1183544,6,"Australia","England","female","2019/20",2020-02-01,"Australia Tri-Nation Women's T20 Series","Manuka Oval","Canberra","Australia","field","HC Knight","AK Wilds","DM Koch","NR Johnstone","CA Polosak","SR Bernard",NA,NA,NA,"2","tie",NA,"England"
1183545,6,"Australia","India","female","2019/20",2020-02-02,"Australia Tri-Nation Women's T20 Series","Manuka Oval","Canberra","Australia","field","EA Perry","AK Wilds","CA Polosak","Andrew Crozier","DM Koch","SR Bernard","Australia",NA,4,"3",NA,NA,NA
