"bowler","innings","Overs","Maidens","Runs","Wickets","Average","Economy","StrikeRate","DotBalls","FourWickets","FiveWickets","BestBowlinginnings"
"SD Parry",24,393.1,72,986,29,34,2.50784230606189,81.3448275862069,1765,1,1,"5/45"
"NJ Rimmington",24,324,67,1049,29,36.1724137931034,3.23765432098765,67.0344827586207,1485,2,0,"4/42"
"DJ Wainwright",23,365.1,63,1231,29,42.448275862069,3.37106344135098,75.551724137931,1583,0,1,"5/54"
"JE Poysden",14,197,14,820,28,29.2857142857143,4.16243654822335,42.2142857142857,757,1,2,"5/29"
"CT Tremlett",18,255.1,44,827,28,29.5357142857143,3.24101894186806,54.6785714285714,1178,0,2,"6/59"
"PD Collingwood",47,303.2,72,935,28,33.3928571428571,3.08241758241758,65,1400,0,1,"5/57"
"Zaman Akhter",20,262.3,22,1091,28,38.9642857142857,4.15619047619048,56.25,1059,2,1,"5/89"
"JP McIlroy",24,379.5,78,1126,28,40.2142857142857,2.96445809565599,81.3928571428571,1709,0,1,"5/34"
"DMW Rawlins",38,550,64,1941,28,69.3214285714286,3.52909090909091,117.857142857143,2186,0,0,"3/19"
"Mohammad Amir",10,173.2,47,423,26,16.2692307692308,2.44038461538462,40,844,1,2,"5/18"
"CP Wood",17,235,59,760,26,29.2307692307692,3.23404255319149,54.2307692307692,1093,1,1,"5/39"
"LS Livingstone",52,380,67,1041,26,40.0384615384615,2.73947368421053,87.6923076923077,1690,0,1,"6/52"
"ML Cummins",19,307.5,44,1168,26,44.9230769230769,3.79426096372496,71.0384615384615,1330,1,2,"7/84"
"AY Patel",15,343.4,62,1196,26,46,3.48011639185257,79.3076923076923,1509,0,3,"5/68"
"AL Hughes",56,463.3,92,1401,26,53.8846153846154,3.02265372168285,106.961538461538,2133,2,0,"4/46"
"KS Carlson",37,424.1,43,1597,26,61.4230769230769,3.76502946954813,97.8846153846154,1614,0,1,"5/28"
"RN ten Doeschate",40,207.3,19,807,25,32.28,3.88915662650602,49.8,820,1,0,"4/31"
"AM Lilley",19,290,51,947,25,37.88,3.26551724137931,69.6,1280,1,1,"5/130"
"RA Jones",22,269,40,1012,25,40.48,3.76208178438662,64.56,1136,2,0,"4/48"
"MA Chambers",20,317,53,1154,25,46.16,3.6403785488959,76.08,1382,0,0,"3/44"
"A Lyth",73,356.1,52,1162,25,46.48,3.26251754796444,85.48,1519,0,0,"2/9"
"WL Madsen",68,405,73,1279,25,51.16,3.15802469135802,97.2,1684,0,0,"2/8"
"JM Mennie",12,176.5,42,540,24,22.5,3.05372290292177,44.2083333333333,821,0,0,"3/4"
"BJ Currie",9,160.4,29,630,24,26.25,3.92116182572614,40.1666666666667,694,0,1,"6/93"
"DE Bollinger",13,200.5,39,646,24,26.9166666666667,3.21659751037344,50.2083333333333,932,0,2,"5/29"
"JA Atkins",12,192.5,20,723,24,30.125,3.74935177182368,48.2083333333333,800,1,2,"5/51"
"MRJ Watt",13,252,63,815,24,33.9583333333333,3.23412698412698,63,1139,1,1,"5/83"
"A Sakande",18,263.2,34,1009,24,42.0416666666667,3.83164556962025,65.8333333333333,1110,0,0,"3/44"
"JNT Seales",10,145.4,27,503,23,21.8695652173913,3.45308924485126,38,654,2,2,"5/29"
"DJ Bell-Drummond",37,204.3,31,658,23,28.6086956521739,3.21760391198044,53.3478260869565,888,0,0,"3/37"
"BMJ Allison",21,233.1,49,726,23,31.5652173913043,3.11365260900643,60.8260869565217,1080,1,1,"5/32"
"SW Currie",12,207.5,25,802,23,34.8695652173913,3.8588612670409,54.2173913043478,862,1,0,"4/109"
"JP Morley",12,251,35,806,23,35.0434782608696,3.21115537848606,65.4782608695652,1083,1,1,"5/69"
"DC Goodman",18,258.3,47,865,23,37.6086956521739,3.34622823984526,67.4347826086957,1161,1,0,"4/73"
"RAS Lakmal",16,326.5,65,1042,23,45.304347826087,3.18816930137685,85.2608695652174,1495,0,1,"5/82"
"TJ Haines",59,398.2,82,1120,23,48.695652173913,2.81171548117155,103.913043478261,1828,0,0,"3/50"
"Rehan Ahmed",18,288,19,1146,23,49.8260869565217,3.97916666666667,75.1304347826087,1077,0,1,"5/114"
"JM Coles",37,340,30,1361,23,59.1739130434783,4.00294117647059,88.695652173913,1316,0,0,"3/36"
"TE Linley",13,219.2,47,730,22,33.1818181818182,3.32826747720365,59.8181818181818,1001,1,1,"5/63"
"LV van Beek",15,222.3,32,788,22,35.8181818181818,3.54157303370787,60.6818181818182,989,2,0,"4/42"
"DW Lawrence",41,250,29,930,22,42.2727272727273,3.72,68.1818181818182,1027,1,0,"4/91"
"JP Faulkner",12,162,40,427,21,20.3333333333333,2.6358024691358,46.2857142857143,761,1,1,"5/39"
"DJ Malan",43,192.3,24,578,21,27.5238095238095,3.0025974025974,55,783,0,0,"3/60"
"AW Gorvin",17,223,57,656,21,31.2380952380952,2.94170403587444,63.7142857142857,1015,0,1,"5/40"
"J Yadav",9,206.2,31,661,21,31.4761904761905,3.20355411954766,58.9523809523809,915,1,2,"5/90"
"PI Walter",35,243.1,37,841,21,40.0476190476191,3.45853324194654,69.4761904761905,1016,0,0,"3/20"
"MG Finan",14,170,14,865,21,41.1904761904762,5.08823529411765,48.5714285714286,667,0,1,"5/58"
"RM Yates",38,299.4,49,926,21,44.0952380952381,3.09010011123471,85.6190476190476,1280,2,0,"4/37"
