"match_id","balls_per_over","team1","team2","gender","season","date","event","venue","city","toss_winner","toss_decision","umpire1","umpire2","match_referee","outcome","winner","winner_wickets","winner_runs","player_of_match","winner_innings","tv_umpire","toss_uncontested","reserve_umpire","match_number"
1297676,6,"Lancashire","Kent","male","2022",2022-04-14,"County Championship","St Lawrence Ground, Canterbury","Canterbury","Lancashire","bat","MJ Saggers","NL Bainton","Phil Whitticase",NA,"Lancashire",10,NA,NA,NA,NA,NA,NA,NA
1297677,6,"Nottinghamshire","Glamorgan","male","2022",2022-04-14,"County Championship","Trent Bridge, Nottingham","Nottingham","Glamorgan","field","Chris Watts","RK Illingworth","SG Hinks",NA,"Glamorgan",7,NA,NA,NA,NA,NA,NA,NA
1297678,6,"Durham","Leicestershire","male","2022",2022-04-14,"County Championship","Riverside Ground, Chester-le-Street","Chester-le-Street","Leicestershire","field","BJ Debenham","SJ O'Shaughnessy","JJ Whitaker","draw",NA,NA,NA,NA,NA,NA,NA,NA,NA
1297679,6,"Derbyshire","Sussex","male","2022",2022-04-14,"County Championship","County Ground, Derby","Derby","Derbyshire","bat","PK Baldwin","PJ Hartley","Wayne Noon","draw",NA,NA,NA,NA,NA,NA,NA,NA,NA
1297680,6,"Somerset","Essex","male","2022",2022-04-14,"County Championship","The Cooper Associates County Ground, Taunton","Taunton","Essex","field","M Burns","RJ Warren","SJ Davis",NA,"Essex",1,NA,NA,NA,NA,NA,NA,NA
1297681,6,"Gloucestershire","Yorkshire","male","2022",2022-04-14,"County Championship","County Ground, Bristol","Bristol","Yorkshire","field","AG Wharf","ID Blackwell","DA Cosker",NA,"Yorkshire",6,NA,NA,NA,NA,NA,NA,NA
1297682,6,"Surrey","Hampshire","male","2022",2022-04-14,"County Championship","Kennington Oval, London","London","Hampshire","field","DJ Millns","RT Robinson","S Cummings",NA,"Surrey",NA,17,NA,"1",NA,NA,NA,NA
1297683,6,"Durham","Nottinghamshire","male","2022",2022-04-21,"County Championship","Riverside Ground, Chester-le-Street","Chester-le-Street","Nottinghamshire","field","GD Lloyd","Tom Lungley","S Cummings",NA,"Nottinghamshire",NA,141,NA,"1",NA,NA,NA,NA
1297684,6,"Kent","Hampshire","male","2022",2022-04-21,"County Championship","St Lawrence Ground, Canterbury","Canterbury","Kent","bat","Mark Newell","RJ Bailey","SJ Davis",NA,"Hampshire",NA,51,NA,"1",NA,NA,NA,NA
1297685,6,"Worcestershire","Sussex","male","2022",2022-04-21,"County Championship","County Ground, New Road, Worcester","Worcester","Worcestershire","bat","AG Wharf","James Middlebrook","JJ Whitaker",NA,"Worcestershire",NA,34,NA,"1",NA,NA,NA,NA
1297686,6,"Leicestershire","Derbyshire","male","2022",2022-04-21,"County Championship","Grace Road, Leicester","Leicester","Leicestershire","bat","NL Bainton","N Pratt","WR Smith",NA,"Derbyshire",NA,68,NA,"1",NA,NA,NA,NA
1297687,6,"Glamorgan","Middlesex","male","2022",2022-04-21,"County Championship","Sophia Gardens, Cardiff","Cardiff","Middlesex","field","M Burns","Rob White","DA Cosker",NA,"Middlesex",NA,82,NA,"1",NA,NA,NA,NA
1297688,6,"Essex","Warwickshire","male","2022",2022-04-21,"County Championship","Edgbaston, Birmingham","Birmingham","Essex","bat","NA Mallender","RA Kettleborough","Phil Whitticase",NA,"Warwickshire",10,NA,NA,NA,NA,NA,NA,NA
1297689,6,"Somerset","Surrey","male","2022",2022-04-21,"County Championship","Kennington Oval, London","London","Somerset","bat","MJ Saggers","PR Pollard","PM Such",NA,"Surrey",3,NA,NA,NA,NA,NA,NA,NA
1297690,6,"Gloucestershire","Lancashire","male","2022",2022-04-21,"County Championship","Old Trafford, Manchester","Manchester","Gloucestershire","bat","RK Illingworth","SJ O'Shaughnessy","Wayne Noon",NA,"Lancashire",NA,57,NA,"1",NA,NA,NA,NA
1297691,6,"Yorkshire","Northamptonshire","male","2022",2022-04-21,"County Championship","County Ground, Northampton","Northampton","Yorkshire","bat","DJ Millns","PJ Hartley","AM Smith (2)","draw",NA,NA,NA,NA,NA,NA,NA,NA,NA
1297692,6,"Worcestershire","Nottinghamshire","male","2022",2022-04-28,"County Championship","Trent Bridge, Nottingham","Nottingham","Nottinghamshire","field","NL Bainton","PJ Hartley","PM Such",NA,"Nottinghamshire",5,NA,NA,NA,NA,NA,NA,NA
1297693,6,"Northamptonshire","Essex","male","2022",2022-04-28,"County Championship","County Ground, Chelmsford","Chelmsford","Essex","field","NJ Llong","Tom Lungley","SJ Davis","draw",NA,NA,NA,NA,NA,NA,NA,NA,"14"
1297694,6,"Surrey","Gloucestershire","male","2022",2022-04-28,"County Championship","County Ground, Bristol","Bristol","Gloucestershire","field","Hassan Adnan","M Burns","AJ Swann","draw",NA,NA,NA,NA,NA,NA,NA,NA,"15"
1297695,6,"Hampshire","Lancashire","male","2022",2022-04-28,"County Championship","The Rose Bowl, Southampton","Southampton","Hampshire","bat","NGB Cook","Rob White","DA Cosker","draw",NA,NA,NA,NA,NA,NA,NA,NA,"16"
1297696,6,"Somerset","Warwickshire","male","2022",2022-04-28,"County Championship","The Cooper Associates County Ground, Taunton","Taunton","Warwickshire","field","AG Wharf","RJ Bailey","SG Hinks",NA,"Somerset",NA,82,NA,"1",NA,NA,NA,"17"
1297697,6,"Kent","Yorkshire","male","2022",2022-04-28,"County Championship","Headingley, Leeds","Leeds","Yorkshire","field","GD Lloyd","SJ O'Shaughnessy","WR Smith","draw",NA,NA,NA,NA,NA,NA,NA,NA,"18"
1297698,6,"Derbyshire","Glamorgan","male","2022",2022-04-28,"County Championship","County Ground, Derby","Derby","Derbyshire","bat","N Pratt","PR Pollard","JJ Whitaker","draw",NA,NA,NA,NA,NA,NA,NA,NA,NA
1297699,6,"Durham","Sussex","male","2022",2022-04-28,"County Championship","County Ground, Hove","Brighton","Durham","bat","BJ Debenham","ID Blackwell","DE Malcolm","draw",NA,NA,NA,NA,NA,NA,NA,NA,NA
1297700,6,"Leicestershire","Middlesex","male","2022",2022-04-28,"County Championship","Lord's, London","London","Middlesex","field","DJ Millns","Mark Newell","Wayne Noon",NA,"Middlesex",10,NA,NA,NA,NA,NA,NA,NA
1297701,6,"Warwickshire","Lancashire","male","2022",2022-05-05,"County Championship","Old Trafford, Manchester","Manchester","Warwickshire","bat","GD Lloyd","NJ Llong","WR Smith","draw",NA,NA,NA,NA,NA,NA,NA,NA,"19"
1297702,6,"Hampshire","Gloucestershire","male","2022",2022-05-05,"County Championship","The Rose Bowl, Southampton","Southampton","Hampshire","bat","BJ Debenham","MJ Saggers","Phil Whitticase",NA,"Hampshire",NA,87,NA,NA,NA,NA,NA,"20"
1297703,6,"Surrey","Northamptonshire","male","2022",2022-05-05,"County Championship","Kennington Oval, London","London","Northamptonshire","field","NGB Cook","RJ Warren","Wayne Noon",NA,"Surrey",NA,5,NA,"1",NA,NA,NA,"21"
1297704,6,"Leicestershire","Glamorgan","male","2022",2022-05-05,"County Championship","Sophia Gardens, Cardiff","Cardiff","Glamorgan","field","AG Wharf","Rob White","AM Smith (2)",NA,"Glamorgan",6,NA,NA,NA,NA,NA,NA,"16"
1297705,6,"Sussex","Middlesex","male","2022",2022-05-05,"County Championship","County Ground, Hove","Brighton","Sussex","bat","Chris Watts","ID Blackwell","SG Hinks",NA,"Middlesex",7,NA,NA,NA,NA,NA,NA,"17"
1297706,6,"Durham","Worcestershire","male","2022",2022-05-05,"County Championship","County Ground, New Road, Worcester","Worcester","Durham","bat","PK Baldwin","RK Illingworth","DA Cosker","draw",NA,NA,NA,NA,NA,NA,NA,NA,"18"
1297707,6,"Essex","Yorkshire","male","2022",2022-05-05,"County Championship","County Ground, Chelmsford","Chelmsford","Yorkshire","field","RJ Bailey","RT Robinson","S Cummings","draw",NA,NA,NA,NA,NA,NA,NA,NA,"22"
1297708,6,"Northamptonshire","Warwickshire","male","2022",2022-05-12,"County Championship","Edgbaston, Birmingham","Birmingham","Warwickshire","field","M Burns","PJ Hartley","SJ Davis","draw",NA,NA,NA,NA,NA,NA,NA,NA,"23"
1297709,6,"Surrey","Kent","male","2022",2022-05-12,"County Championship","Kent County Cricket Ground, Beckenham","Beckenham","Surrey","bat","BJ Debenham","NL Bainton","SG Hinks","draw",NA,NA,NA,NA,NA,NA,NA,NA,"24"
1297710,6,"Lancashire","Yorkshire","male","2022",2022-05-12,"County Championship","Headingley, Leeds","Leeds","Yorkshire","field","MJ Saggers","PR Pollard","AJ Swann","draw",NA,NA,NA,NA,NA,NA,NA,NA,"25"
1297711,6,"Worcestershire","Derbyshire","male","2022",2022-05-12,"County Championship","County Ground, Derby","Derby","Derbyshire","field","GD Lloyd","Rob White","S Cummings","draw",NA,NA,NA,NA,NA,NA,NA,NA,"19"
1297712,6,"Durham","Glamorgan","male","2022",2022-05-12,"County Championship","Riverside Ground, Chester-le-Street","Chester-le-Street","Glamorgan","field","AG Wharf","James Middlebrook","WR Smith",NA,"Durham",NA,58,NA,NA,NA,NA,NA,"20"
1297713,6,"Leicestershire","Sussex","male","2022",2022-05-12,"County Championship","Grace Road, Leicester","Leicester","Leicestershire","bat","NA Mallender","Tom Lungley","Phil Whitticase","draw",NA,NA,NA,NA,NA,NA,NA,NA,"21"
1297714,6,"Nottinghamshire","Middlesex","male","2022",2022-05-12,"County Championship","Lord's, London","London","Middlesex","field","Mark Newell","NGB Cook","DA Cosker","draw",NA,NA,NA,NA,NA,NA,NA,NA,"22"
1297715,6,"Somerset","Gloucestershire","male","2022",2022-05-12,"County Championship","County Ground, Bristol","Bristol","Gloucestershire","field","NJ Llong","PK Baldwin","JJ Whitaker",NA,"Somerset",NA,246,NA,"1",NA,NA,NA,"26"
1297716,6,"Kent","Northamptonshire","male","2022",2022-05-19,"County Championship","County Ground, Northampton","Northampton","Northamptonshire","field","BV Taylor","Tom Lungley","PM Such","draw",NA,NA,NA,NA,NA,NA,NA,NA,"27"
1297717,6,"Somerset","Hampshire","male","2022",2022-05-19,"County Championship","The Cooper Associates County Ground, Taunton","Taunton","Somerset","bat","AG Wharf","ID Blackwell","AM Smith (2)",NA,"Hampshire",10,NA,NA,NA,NA,NA,NA,"28"
1297718,6,"Warwickshire","Yorkshire","male","2022",2022-05-19,"County Championship","Headingley, Leeds","Leeds","Warwickshire","bat","N Pratt","NGB Cook","Wayne Noon","draw",NA,NA,NA,NA,NA,NA,NA,NA,"29"
1297719,6,"Durham","Middlesex","male","2022",2022-05-19,"County Championship","Lord's, London","London","Middlesex","field","MJ Saggers","NJ Llong","JJ Swift",NA,"Middlesex",6,NA,NA,NA,NA,NA,NA,"23"
1297720,6,"Derbyshire","Nottinghamshire","male","2022",2022-05-19,"County Championship","Trent Bridge, Nottingham","Nottingham","Nottinghamshire","field","DJ Millns","NA Mallender","DE Malcolm",NA,"Nottinghamshire",10,NA,NA,NA,NA,NA,NA,"24"
1297721,6,"Leicestershire","Worcestershire","male","2022",2022-05-19,"County Championship","County Ground, New Road, Worcester","Worcester","Leicestershire","bat","PR Pollard","RJ Warren","AJ Swann",NA,"Worcestershire",NA,259,NA,"1",NA,NA,NA,"25"
1297722,6,"Essex","Lancashire","male","2022",2022-05-19,"County Championship","Old Trafford, Manchester","Manchester","Essex","bat","PJ Hartley","SJ O'Shaughnessy","JJ Whitaker",NA,"Essex",NA,56,NA,"1",NA,NA,NA,"30"
1297723,6,"Somerset","Surrey","male","2022",2022-06-12,"County Championship","The Cooper Associates County Ground, Taunton","Taunton","Somerset","bat","BJ Debenham","N Pratt","DA Cosker",NA,"Surrey",3,NA,NA,NA,NA,NA,NA,"31"
1297724,6,"Sussex","Glamorgan","male","2022",2022-06-12,"County Championship","Sophia Gardens, Cardiff","Cardiff","Glamorgan","field","BV Taylor","Rob White","WR Smith",NA,"Glamorgan",5,NA,NA,NA,NA,NA,NA,"26"
1297725,6,"Yorkshire","Hampshire","male","2022",2022-06-12,"County Championship","The Rose Bowl, Southampton","Southampton","Yorkshire","bat","M Burns","RA Kettleborough","SG Hinks",NA,"Hampshire",2,NA,NA,NA,NA,NA,NA,"32"
1297726,6,"Durham","Worcestershire","male","2022",2022-06-12,"County Championship","Riverside Ground, Chester-le-Street","Chester-le-Street","Durham","bat","James Middlebrook","Mark Newell","Wayne Noon","draw",NA,NA,NA,NA,NA,NA,NA,NA,"27"
1297727,6,"Warwickshire","Lancashire","male","2022",2022-06-12,"County Championship","Edgbaston, Birmingham","Birmingham","Warwickshire","bat","NA Mallender","PJ Hartley","S Cummings",NA,"Lancashire",4,NA,NA,NA,NA,NA,NA,"33"
1297728,6,"Gloucestershire","Kent","male","2022",2022-06-12,"County Championship","St Lawrence Ground, Canterbury","Canterbury","Kent","field","NJ Llong","SJ O'Shaughnessy","Phil Whitticase",NA,"Kent",8,NA,NA,NA,NA,NA,NA,"34"
1297729,6,"Leicestershire","Nottinghamshire","male","2022",2022-06-12,"County Championship","Grace Road, Leicester","Leicester","Nottinghamshire","field","Chris Watts","RJ Warren","SJ Davis",NA,"Nottinghamshire",NA,9,NA,"1",NA,NA,NA,"28"
1297730,6,"Middlesex","Derbyshire","male","2022",2022-06-12,"County Championship","Queen's Park, Chesterfield","Chesterfield","Middlesex","bat","Hassan Adnan","RT Robinson","PM Such",NA,"Derbyshire",6,NA,NA,NA,NA,NA,NA,"29"
1297731,6,"Surrey","Kent","male","2022",2022-06-26,"County Championship","Kennington Oval, London","London","Kent","field","James Middlebrook","M Burns","DA Cosker","draw",NA,NA,NA,NA,NA,NA,NA,NA,"35"
1297732,6,"Nottinghamshire","Middlesex","male","2022",2022-06-26,"County Championship","Trent Bridge, Nottingham","Nottingham","Nottinghamshire","bat","BJ Debenham","PK Baldwin","JJ Whitaker","draw",NA,NA,NA,NA,NA,NA,NA,NA,"30"
1297733,6,"Derbyshire","Sussex","male","2022",2022-06-26,"County Championship","County Ground, Hove","Brighton","Derbyshire","bat","GD Lloyd","Hassan Adnan","SG Hinks",NA,"Sussex",5,NA,NA,NA,NA,NA,NA,"31"
1297734,6,"Worcestershire","Glamorgan","male","2022",2022-06-26,"County Championship","County Ground, New Road, Worcester","Worcester","Glamorgan","field","SJ O'Shaughnessy","Tom Lungley","AM Smith (2)",NA,"Glamorgan",3,NA,NA,NA,NA,NA,NA,"32"
1297735,6,"Essex","Hampshire","male","2022",2022-06-26,"County Championship","County Ground, Chelmsford","Chelmsford","Essex","bat","Chris Watts","MJ Saggers","PM Such",NA,"Essex",NA,12,"SR Harmer",NA,NA,NA,NA,"36"
1297736,6,"Northamptonshire","Warwickshire","male","2022",2022-06-26,"County Championship","County Ground, Northampton","Northampton","Northamptonshire","bat","AG Wharf","NL Bainton","JJ Swift","draw",NA,NA,NA,NA,NA,NA,NA,NA,"37"
1297737,6,"Gloucestershire","Lancashire","male","2022",2022-06-26,"County Championship","County Ground, Bristol","Bristol","Gloucestershire","bat","N Pratt","RJ Bailey","SJ Davis","draw",NA,NA,NA,NA,NA,NA,NA,NA,"38"
1297738,6,"Somerset","Lancashire","male","2022",2022-07-11,"County Championship","Trafalgar Road Ground, Southport","Southport","Somerset","bat","James Middlebrook","PJ Hartley","WR Smith","draw",NA,NA,NA,NA,NA,NA,NA,NA,"39"
1297739,6,"Warwickshire","Hampshire","male","2022",2022-07-11,"County Championship","The Rose Bowl, Southampton","Southampton","Warwickshire","bat","RJ Warren","SJ O'Shaughnessy","SJ Davis",NA,"Hampshire",8,NA,NA,NA,NA,NA,NA,"40"
1297740,6,"Gloucestershire","Essex","male","2022",2022-07-11,"County Championship","County Ground, Chelmsford","Chelmsford","Gloucestershire","bat","PK Baldwin","PR Pollard","DA Cosker",NA,"Essex",9,NA,NA,NA,NA,NA,NA,"41"
1297741,6,"Middlesex","Worcestershire","male","2022",2022-07-11,"County Championship","Merchant Taylors' School Ground, Northwood","Northwood","Middlesex","bat","JD Shantry","NL Bainton","SG Hinks",NA,"Worcestershire",7,NA,NA,NA,NA,NA,NA,"33"
1297742,6,"Derbyshire","Durham","male","2022",2022-07-11,"County Championship","Riverside Ground, Chester-le-Street","Chester-le-Street","Durham","field","ID Blackwell","NA Mallender","AM Smith (2)","draw",NA,NA,NA,NA,NA,NA,NA,NA,"34"
1297743,6,"Sussex","Leicestershire","male","2022",2022-07-11,"County Championship","County Ground, Hove","Brighton","Sussex","bat","BJ Debenham","N Pratt","PM Such","draw",NA,NA,NA,NA,NA,NA,NA,NA,"35"
1297744,6,"Northamptonshire","Kent","male","2022",2022-07-11,"County Championship","St Lawrence Ground, Canterbury","Canterbury","Northamptonshire","bat","Rob White","RJ Bailey","AJ Swann",NA,"Northamptonshire",NA,203,NA,NA,NA,NA,NA,"42"
1297745,6,"Yorkshire","Surrey","male","2022",2022-07-11,"County Championship","North Marine Road Ground, Scarborough","Scarborough","Yorkshire","bat","Chris Watts","Tom Lungley","JJ Whitaker",NA,"Surrey",4,NA,NA,NA,NA,NA,NA,"43"
1297746,6,"Glamorgan","Nottinghamshire","male","2022",2022-07-11,"County Championship","Sophia Gardens, Cardiff","Cardiff","Nottinghamshire","field","Hassan Adnan","Mark Newell",NA,"draw",NA,NA,NA,NA,NA,NA,NA,NA,"36"
1297747,6,"Hampshire","Gloucestershire","male","2022",2022-07-19,"County Championship","College Ground, Cheltenham","Cheltenham","Hampshire","bat","GD Lloyd","NGB Cook","SG Hinks",NA,"Hampshire",6,NA,NA,NA,NA,NA,NA,"44"
1297748,6,"Somerset","Yorkshire","male","2022",2022-07-19,"County Championship","The Cooper Associates County Ground, Taunton","Taunton","Somerset","bat","Hassan Adnan","Tom Lungley","SJ Davis","draw",NA,NA,NA,NA,NA,NA,NA,NA,"45"
1297749,6,"Essex","Surrey","male","2022",2022-07-19,"County Championship","Kennington Oval, London","London","Essex","bat","NL Bainton","PJ Hartley","JJ Swift",NA,"Surrey",6,NA,NA,NA,NA,NA,NA,"46"
1297750,6,"Kent","Warwickshire","male","2022",2022-07-19,"County Championship","Edgbaston, Birmingham","Birmingham","Warwickshire","field","ID Blackwell","MA Gough","DA Cosker",NA,"Kent",NA,177,NA,NA,NA,NA,NA,"47"
1297751,6,"Nottinghamshire","Derbyshire","male","2022",2022-07-19,"County Championship","County Ground, Derby","Derby","Nottinghamshire","bat","James Middlebrook","PR Pollard","AJ Swann","draw",NA,NA,NA,NA,NA,NA,NA,NA,"37"
1297752,6,"Sussex","Middlesex","male","2022",2022-07-19,"County Championship","Lord's, London","London","Middlesex","field","Rob White","RJ Warren","AM Smith (2)","draw",NA,NA,NA,NA,NA,NA,NA,NA,"38"
1297753,6,"Northamptonshire","Lancashire","male","2022",2022-07-19,"County Championship","County Ground, Northampton","Northampton","Northamptonshire","bat","BJ Debenham","N Pratt","Wayne Noon",NA,"Lancashire",4,NA,NA,NA,NA,NA,NA,"48"
1297754,6,"Leicestershire","Glamorgan","male","2022",2022-07-20,"County Championship","Grace Road, Leicester","Leicester","Leicestershire","bat","NJ Llong","PK Baldwin","DE Malcolm",NA,"Glamorgan",NA,28,NA,"1",NA,NA,NA,"39"
1297755,6,"Lancashire","Kent","male","2022",2022-07-25,"County Championship","Old Trafford, Manchester","Manchester","Kent","field","GD Lloyd","N Pratt","AM Smith",NA,"Lancashire",NA,184,NA,NA,NA,NA,NA,"49"
1297756,6,"Derbyshire","Worcestershire","male","2022",2022-07-25,"County Championship","County Ground, New Road, Worcester","Worcester","Worcestershire","field","ID Blackwell","Mark Newell","JJ Swift",NA,"Derbyshire",NA,98,NA,NA,NA,NA,NA,"40"
1297757,6,"Durham","Middlesex","male","2022",2022-07-25,"County Championship","Riverside Ground, Chester-le-Street","Chester-le-Street","Middlesex","field","James Middlebrook","PR Pollard","AJ Swann","draw",NA,NA,NA,NA,NA,NA,NA,NA,"41"
1297758,6,"Essex","Somerset","male","2022",2022-07-25,"County Championship","County Ground, Chelmsford","Chelmsford","Essex","bat","Chris Watts","NGB Cook","SG Hinks","draw",NA,NA,NA,NA,NA,NA,NA,NA,"50"
1297759,6,"Yorkshire","Hampshire","male","2022",2022-07-25,"County Championship","North Marine Road Ground, Scarborough","Scarborough","Yorkshire","bat","NA Mallender","PJ Hartley","PM Such",NA,"Hampshire",7,NA,NA,NA,NA,NA,NA,"51"
1297760,6,"Gloucestershire","Northamptonshire","male","2022",2022-07-25,"County Championship","College Ground, Cheltenham","Cheltenham","Gloucestershire","bat","BJ Debenham","Hassan Adnan","DE Malcolm",NA,"Northamptonshire",2,NA,NA,NA,NA,NA,NA,"52"
1297761,6,"Warwickshire","Surrey","male","2022",2022-07-25,"County Championship","Kennington Oval, London","London","Surrey","field","BV Taylor","NJ Llong","SJ Davis",NA,"Surrey",6,NA,NA,NA,NA,NA,NA,"53"
1297762,6,"Nottinghamshire","Sussex","male","2022",2022-07-26,"County Championship","Trent Bridge, Nottingham","Nottingham","Sussex","field","NL Bainton","PK Baldwin","DA Cosker",NA,"Nottinghamshire",NA,256,NA,NA,NA,NA,NA,"42"
1297763,6,"Nottinghamshire","Leicestershire","male","2022",2022-09-05,"County Championship","Trent Bridge, Nottingham","Nottingham","Leicestershire","field","N Pratt","RK Illingworth","WR Smith",NA,"Nottinghamshire",NA,241,NA,NA,NA,NA,NA,NA
1297764,6,"Worcestershire","Glamorgan","male","2022",2022-09-05,"County Championship","Sophia Gardens, Cardiff","Cardiff","Worcestershire","bat","BV Taylor","PK Baldwin","SJ Davis","draw",NA,NA,NA,NA,NA,NA,NA,NA,NA
1297765,6,"Derbyshire","Durham","male","2022",2022-09-05,"County Championship","County Ground, Derby","Derby","Durham","field","Hassan Adnan","NGB Cook","AM Smith (2)","draw",NA,NA,NA,NA,NA,NA,NA,NA,NA
1297766,6,"Gloucestershire","Somerset","male","2022",2022-09-05,"County Championship","The Cooper Associates County Ground, Taunton","Taunton","Somerset","field","NJ Llong","Tom Lungley","Phil Whitticase","draw",NA,NA,NA,NA,NA,NA,NA,NA,NA
1297767,6,"Lancashire","Yorkshire","male","2022",2022-09-05,"County Championship","Old Trafford, Manchester","Manchester","Lancashire","bat","AG Wharf","RJ Warren","Wayne Noon","draw",NA,NA,NA,NA,NA,NA,NA,NA,NA
1297768,6,"Essex","Kent","male","2022",2022-09-05,"County Championship","St Lawrence Ground, Canterbury","Canterbury","Kent","field","BJ Debenham","M Burns","DA Cosker",NA,"Essex",NA,260,NA,"1",NA,NA,NA,NA
1297769,6,"Hampshire","Northamptonshire","male","2022",2022-09-05,"County Championship","The Rose Bowl, Southampton","Southampton","Northamptonshire","field","DJ Millns","SJ O'Shaughnessy","JJ Whitaker",NA,"Hampshire",NA,4,NA,"1",NA,NA,NA,NA
1297770,6,"Yorkshire","Essex","male","2022",2022-09-12,"County Championship","Headingley, Leeds","Leeds","Essex","field","RJ Bailey","Rob White","WR Smith",NA,"Essex",1,NA,NA,NA,NA,NA,NA,NA
1297771,6,"Sussex","Worcestershire","male","2022",2022-09-12,"County Championship","County Ground, Hove","Brighton","Sussex","bat","Hassan Adnan","NJ Llong","DE Malcolm","draw",NA,NA,NA,NA,NA,NA,NA,NA,NA
1297772,6,"Leicestershire","Durham","male","2022",2022-09-12,"County Championship","Grace Road, Leicester","Leicester","Durham","field","Chris Watts","Tom Lungley","JJ Swift",NA,"Durham",7,NA,NA,NA,NA,NA,NA,NA
1297773,6,"Northamptonshire","Surrey","male","2022",2022-09-12,"County Championship","County Ground, Northampton","Northampton","Surrey","field","GD Lloyd","PJ Hartley","SJ Davis","draw",NA,NA,NA,NA,NA,NA,NA,NA,NA
1297774,6,"Somerset","Warwickshire","male","2022",2022-09-12,"County Championship","Edgbaston, Birmingham","Birmingham","Somerset","bat","James Middlebrook","NA Mallender","JJ Whitaker","draw",NA,NA,NA,NA,NA,NA,NA,NA,NA
1297775,6,"Glamorgan","Middlesex","male","2022",2022-09-12,"County Championship","Lord's, London","London","Middlesex","field","DJ Millns","Mark Newell","Phil Whitticase",NA,"Middlesex",10,NA,NA,NA,NA,NA,NA,NA
1297776,6,"Surrey","Yorkshire","male","2022",2022-09-20,"County Championship","Kennington Oval, London","London","Yorkshire","field","AG Wharf","RJ Warren","PM Such",NA,"Surrey",10,NA,NA,NA,NA,NA,NA,NA
1297777,6,"Warwickshire","Gloucestershire","male","2022",2022-09-20,"County Championship","County Ground, Bristol","Bristol","Warwickshire","bat","PJ Hartley","Rob White","SG Hinks",NA,"Gloucestershire",3,NA,NA,NA,NA,NA,NA,NA
1297778,6,"Somerset","Northamptonshire","male","2022",2022-09-20,"County Championship","The Cooper Associates County Ground, Taunton","Taunton","Somerset","bat","GD Lloyd","N Pratt","DA Cosker",NA,"Somerset",NA,352,NA,NA,NA,NA,NA,NA
1297779,6,"Sussex","Durham","male","2022",2022-09-20,"County Championship","Riverside Ground, Chester-le-Street","Chester-le-Street","Durham","field","NA Mallender","Surendiran Shanmugam","JJ Whitaker",NA,"Durham",NA,140,NA,"1",NA,NA,NA,NA
1297780,6,"Glamorgan","Derbyshire","male","2022",2022-09-20,"County Championship","Sophia Gardens, Cardiff","Cardiff","Derbyshire","field","BV Taylor","ID Blackwell","JJ Swift",NA,"Glamorgan",NA,24,NA,"1",NA,NA,NA,NA
1297781,6,"Middlesex","Leicestershire","male","2022",2022-09-20,"County Championship","Grace Road, Leicester","Leicester","Leicestershire","field","NGB Cook","SJ O'Shaughnessy","WR Smith",NA,"Middlesex",NA,80,NA,NA,NA,NA,NA,NA
1297782,6,"Worcestershire","Nottinghamshire","male","2022",2022-09-20,"County Championship","County Ground, New Road, Worcester","Worcester","Nottinghamshire","field","BJ Debenham","James Middlebrook","DE Malcolm",NA,"Worcestershire",NA,79,NA,"1",NA,NA,NA,NA
1297783,6,"Lancashire","Essex","male","2022",2022-09-20,"County Championship","County Ground, Chelmsford","Chelmsford","Lancashire","bat","DJ Millns","RA Kettleborough","Wayne Noon",NA,"Lancashire",NA,38,NA,NA,NA,NA,NA,NA
1297784,6,"Kent","Hampshire","male","2022",2022-09-20,"County Championship","The Rose Bowl, Southampton","Southampton","Hampshire","field","NJ Llong","RJ Bailey","AM Smith (2)",NA,"Kent",NA,77,NA,NA,NA,NA,NA,NA
1297785,6,"Somerset","Kent","male","2022",2022-09-26,"County Championship","St Lawrence Ground, Canterbury","Canterbury","Somerset","bat","BJ Debenham","PR Pollard","Phil Whitticase",NA,"Kent",NA,151,NA,"1",NA,NA,NA,NA
1297786,6,"Worcestershire","Middlesex","male","2022",2022-09-26,"County Championship","County Ground, New Road, Worcester","Worcester","Middlesex","field","NGB Cook","RJ Bailey","WR Smith","draw",NA,NA,NA,NA,NA,NA,NA,NA,NA
1297787,6,"Glamorgan","Sussex","male","2022",2022-09-26,"County Championship","County Ground, Hove","Brighton","Glamorgan","bat","PK Baldwin","Tom Lungley","SG Hinks","draw",NA,NA,NA,NA,NA,NA,NA,NA,NA
1297788,6,"Nottinghamshire","Durham","male","2022",2022-09-26,"County Championship","Trent Bridge, Nottingham","Nottingham","Nottinghamshire","bat","Mark Newell","N Pratt","AM Smith (2)",NA,"Nottinghamshire",NA,462,NA,NA,NA,NA,NA,NA
1297789,6,"Leicestershire","Derbyshire","male","2022",2022-09-26,"County Championship","County Ground, Derby","Derby","Derbyshire","field","Hassan Adnan","JD Shantry","JJ Swift","draw",NA,NA,NA,NA,NA,NA,NA,NA,NA
1297790,6,"Gloucestershire","Yorkshire","male","2022",2022-09-26,"County Championship","Headingley, Leeds","Leeds","Gloucestershire","bat","ID Blackwell","James Middlebrook","JJ Whitaker",NA,"Gloucestershire",NA,18,NA,NA,NA,NA,NA,NA
1297791,6,"Warwickshire","Hampshire","male","2022",2022-09-26,"County Championship","Edgbaston, Birmingham","Birmingham","Hampshire","field","RA Kettleborough","RJ Warren","Wayne Noon",NA,"Warwickshire",NA,5,NA,NA,NA,NA,NA,NA
