"striker","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"PD Salt",68,2122,3000,70.7333333333333,32.1515151515151,271,17,2,5,10,130
"PD Trego",78,2673,3851,69.4105427161776,37.125,340,31,6,5,13,154
"PI Burgoyne",2,26,65,40,13,4,0,0,0,0,13
"PI Walter",54,1611,3219,50.0465983224604,33.5625,204,20,6,1,9,141
"PJ Grieshaber",1,10,44,22.7272727272727,10,2,0,0,0,0,10
"PJ Horton",115,3445,6931,49.7042273842158,31.8981481481481,470,2,7,5,21,168
"PJ Malan",32,760,1435,52.9616724738676,25.3333333333333,89,5,2,1,5,141
"PJ McKay",5,52,165,31.5151515151515,10.4,4,0,0,0,0,28
"PKD Chase",5,7,27,25.9259259259259,3.5,0,0,3,0,0,4
"PM Borrington",13,281,746,37.6675603217158,25.5454545454545,34,0,2,0,1,86
"PM Siddle",68,991,1714,57.8179696616103,19.4313725490196,96,14,17,0,2,89
"PR Brown",8,27,73,36.986301369863,6.75,3,1,4,0,0,15
"PR Stirling",57,1461,2428,60.172981878089,27.0555555555556,204,15,3,2,7,138
"PSP Handscomb",72,2406,4272,56.3202247191011,37.0153846153846,297,4,7,4,16,136
"PWA Mulder",37,1146,1865,61.4477211796247,35.8125,158,9,5,3,4,235
"R Ashwin",16,473,787,60.1016518424396,36.3846153846154,56,3,3,0,3,82
"R Clarke",130,2980,5491,54.2706246585321,26.3716814159292,416,38,17,1,18,111
"R McLaren",44,1516,3103,48.8559458588463,44.5882352941176,198,8,10,2,9,107
"R Rampaul",36,237,422,56.1611374407583,11.2857142857143,25,9,15,0,0,30
"R Ravindra",2,263,407,64.6191646191646,263,36,0,1,1,0,217
"R Vasconcelos",105,3361,5964,56.3547954393025,32.9509803921569,471,10,3,7,15,185
"RA Jones",20,219,606,36.1386138613861,12.8823529411765,19,3,3,0,0,35
"RA Stevenson",3,34,39,87.1794871794872,11.3333333333333,6,0,0,0,0,30
"RA Whiteley",83,2118,4045,52.3609394313968,27.1538461538462,272,45,5,1,14,101
"RAJ Smith",35,490,765,64.0522875816993,16.3333333333333,74,6,5,0,2,57
"RAS Lakmal",9,36,94,38.2978723404255,7.2,4,0,4,0,0,12
"RC Davies",28,420,660,63.6363636363636,15.5555555555556,49,10,1,0,3,86
"RD Pringle",58,1331,2460,54.1056910569106,26.62,197,8,8,0,8,99
"RD Rickelton",11,604,985,61.3197969543147,60.4,82,8,1,2,4,133
"RE Levi",80,2531,3587,70.5603568441595,34.2027027027027,364,20,6,4,13,168
"RE van der Merwe",35,691,1023,67.5464320625611,20.9393939393939,64,17,2,1,4,102
"RF Higgins",126,4118,6633,62.0835217850143,36.4424778761062,492,28,13,9,19,221
"RG White",49,1161,2805,41.3903743315508,25.8,126,3,4,2,6,120
"RH Joseph",7,70,168,41.6666666666667,14,10,1,2,0,0,29
"RH Patel",18,85,218,38.9908256880734,8.5,10,1,8,0,0,20
"RI Keogh",176,5221,9572,54.5445048056832,31.2634730538922,673,18,9,15,17,172
"RI Newton",109,3208,6166,52.0272461887772,31.4509803921569,430,6,7,7,16,202
"RI Walker",6,103,212,48.5849056603774,20.6,12,0,1,0,1,64
"RJ Burns",195,7988,15811,50.5217886281703,45.1299435028249,1047,16,18,16,47,219
"RJ Das",1,4,15,26.6666666666667,4,1,0,0,0,0,4
"RJ Gleeson",31,222,585,37.9487179487179,11.6842105263158,30,0,12,0,0,31
"RJ Hamilton-Brown",12,247,458,53.9301310043668,20.5833333333333,28,2,0,0,2,62
"RJ Sayer",9,94,270,34.8148148148148,13.4285714285714,11,0,2,0,0,34
"RJ Sidebottom",41,296,987,29.9898682877406,14.8,37,0,21,0,0,28
"RJW Topley",23,91,387,23.5142118863049,5.6875,11,0,7,0,0,16
"RK Kleinveldt",53,1009,1134,88.9770723104056,21.468085106383,141,19,6,0,5,97
"RK Oliver",31,962,1347,71.4179658500371,31.0322580645161,145,2,0,2,5,179
"RK Patel",60,2102,3928,53.5132382892057,36.8771929824561,294,28,3,5,8,179
"RM Edavalath",2,15,65,23.0769230769231,7.5,3,0,0,0,0,15
"RM Johnson",3,24,80,30,8,2,0,0,0,0,21
"RM Pyrah",6,177,336,52.6785714285714,35.4,22,0,1,0,1,62
"RM Yates",84,2622,5577,47.0145239376009,33.1898734177215,336,11,5,9,7,228
"RML Taylor",42,780,1277,61.0806577916993,22.9411764705882,104,6,8,0,4,98
"RN Sidebottom",33,122,423,28.8416075650118,6.42105263157895,16,0,14,0,0,31
"RN ten Doeschate",109,3936,6015,65.4364089775561,40.1632653061224,460,32,11,8,22,173
"RO Gordon",1,14,46,30.4347826086957,Inf,2,0,1,0,0,14
"RP Jones",63,1768,3998,44.2221110555278,31.0175438596491,226,8,6,3,8,122
"RR Rossouw",41,1231,1965,62.64631043257,33.2702702702703,176,13,4,1,7,120
"RR Sarwan",10,184,398,46.2311557788945,18.4,24,1,0,0,1,60
"RS Bopara",106,3775,7937,47.5620511528285,39.3229166666667,432,26,10,7,19,192
"RS Patel",69,1716,4012,42.7716849451645,28.1311475409836,231,8,8,2,6,102
