"match_id","balls_per_over","team1","team2","gender","season","date","event","venue","city","toss_winner","toss_decision","player_of_match","umpire1","umpire2","reserve_umpire","tv_umpire","match_referee","winner","winner_wickets","outcome","eliminator","match_number","winner_runs","method"
1386098,6,"Hobart Hurricanes","Sydney Sixers","male","2023/24",2023-12-11,"Big Bash League","University of Tasmania Stadium, Launceston","Launceston","Hobart Hurricanes","bat","DP Hughes","GJ Davidson","NR Johnstone","M Qureshi","SAJ Craig","RL Parry","Sydney Sixers",6,NA,NA,"5",NA,NA
1386099,6,"Brisbane Heat","Sydney Thunder","male","2023/24",2023-12-12,"Big Bash League","Manuka Oval, Canberra","Canberra","Sydney Thunder","field","MJ Swepson","BNJ Oxenford","GA Abood","Troy Penman","SA Lightbody","SJ Davis","Brisbane Heat",NA,NA,NA,"6",20,NA
1386100,6,"Melbourne Stars","Perth Scorchers","male","2023/24",2023-12-13,"Big Bash League","Melbourne Cricket Ground","Melbourne","Perth Scorchers","field","H McKenzie","PJ Gillespie","SAJ Craig","D Brigham",NA,"Kent Hannam","Perth Scorchers",7,NA,NA,"7",NA,NA
1386101,6,"Sydney Thunder","Adelaide Strikers","male","2023/24",2023-12-19,"Big Bash League","Adelaide Oval","Adelaide","Sydney Thunder","bat","MW Short","GJ Davidson","PJ Gillespie","Andrew Crozier","BNJ Oxenford","SJ Davis","Adelaide Strikers",6,NA,NA,"8",NA,NA
1386102,6,"Hobart Hurricanes","Perth Scorchers","male","2023/24",2023-12-20,"Big Bash League","Perth Stadium","Perth","Hobart Hurricanes","bat","JP Behrendorff","MW Graham-Smith","P Wilson","Ashlee Gibbons","DM Koch","SD Fry","Perth Scorchers",9,NA,NA,"9",NA,NA
1386103,6,"Melbourne Renegades","Brisbane Heat","male","2023/24",2023-12-21,"Big Bash League","Docklands Stadium, Melbourne","Melbourne","Brisbane Heat","field","PI Walter","CA Polosak","PJ Gillespie","Mattis van Eck","NR Johnstone","RW Stratford","Brisbane Heat",6,NA,NA,"10",NA,NA
1386104,6,"Sydney Sixers","Adelaide Strikers","male","2023/24",2023-12-22,"Big Bash League","Sydney Cricket Ground","Sydney","Adelaide Strikers","field","JC Silk","DM Koch","GA Abood","Roberto Howard","Andrew Crozier","Dave Gilbert","Sydney Sixers",NA,NA,NA,"11",1,NA
1386105,6,"Melbourne Stars","Sydney Thunder","male","2023/24",2023-12-23,"Big Bash League","Lavington Sports Oval, Albury","Albury","Melbourne Stars","bat","Zaman Khan","BNJ Oxenford","GJ Davidson","D Taylor","BC Treloar","RL Parry","Sydney Thunder",5,NA,NA,"12",NA,NA
1386106,6,"Melbourne Renegades","Hobart Hurricanes","male","2023/24",2023-12-23,"Big Bash League","Bellerive Oval, Hobart","Hobart","Hobart Hurricanes","field","MS Wade","SJ Nogajski","SA Lightbody","Simon Burns","MW Graham-Smith","David Johnston","Hobart Hurricanes",6,NA,NA,"13",NA,NA
1386107,6,"Sydney Sixers","Melbourne Stars","male","2023/24",2023-12-26,"Big Bash League","Sydney Cricket Ground","Sydney","Melbourne Stars","field","HWR Cartwright","GA Abood","P Wilson","Sharad Patel","CA Polosak","RW Stratford","Melbourne Stars",4,NA,NA,"14",NA,NA
1386108,6,"Perth Scorchers","Melbourne Renegades","male","2023/24",2023-12-26,"Big Bash League","Perth Stadium","Perth","Melbourne Renegades","field","JP Inglis","GJ Davidson","SAJ Craig","Ashlee Gibbons","NR Johnstone","Kent Hannam","Perth Scorchers",NA,NA,NA,"15",13,NA
1386109,6,"Brisbane Heat","Sydney Thunder","male","2023/24",2023-12-27,"Big Bash League","Brisbane Cricket Ground, Woolloongabba, Brisbane","Brisbane","Brisbane Heat","bat","NA McSweeney","DM Koch","SA Lightbody","N James","MW Graham-Smith","Kepler Wessels","Brisbane Heat",NA,NA,NA,"16",15,NA
1386110,6,"Hobart Hurricanes","Melbourne Stars","male","2023/24",2023-12-28,"Big Bash League","Bellerive Oval, Hobart","Hobart","Melbourne Stars","field","GJ Maxwell","BC Treloar","SJ Nogajski","Simon Burns","P Wilson","RL Parry","Melbourne Stars",7,NA,NA,"17",NA,"D/L"
1386111,6,"Adelaide Strikers","Melbourne Renegades","male","2023/24",2023-12-29,"Big Bash League","Docklands Stadium, Melbourne","Melbourne","Adelaide Strikers","bat","J Fraser-McGurk","BNJ Oxenford","GA Abood","L McCabe","DM Koch","RW Stratford","Melbourne Renegades",4,NA,NA,"18",NA,NA
1386112,6,"Sydney Thunder","Sydney Sixers","male","2023/24",2023-12-30,"Big Bash League","Sydney Showground Stadium","Sydney","Sydney Thunder","bat",NA,"GJ Davidson","SJ Nogajski","Roberto Howard","BC Treloar","Dave Gilbert",NA,NA,"no result",NA,"19",NA,NA
1386113,6,"Adelaide Strikers","Melbourne Stars","male","2023/24",2023-12-31,"Big Bash League","Adelaide Oval","Adelaide","Melbourne Stars","field","MP Stoinis","MW Graham-Smith","SAJ Craig","Eloise Sheridan","DM Koch","SJ Davis","Melbourne Stars",7,NA,NA,"20",NA,NA
1386114,6,"Sydney Thunder","Hobart Hurricanes","male","2023/24",2024-01-01,"Big Bash League","Bellerive Oval, Hobart","Hobart","Hobart Hurricanes","field","CJ Jordan","BNJ Oxenford","NR Johnstone","Simon Burns","GJ Davidson","David Johnston","Hobart Hurricanes",7,NA,NA,"21",NA,NA
1386116,6,"Melbourne Renegades","Melbourne Stars","male","2023/24",2024-01-02,"Big Bash League","Melbourne Cricket Ground","Melbourne","Melbourne Stars","field","GJ Maxwell","MW Graham-Smith","SJ Nogajski","C Grant","SAJ Craig","RW Stratford","Melbourne Stars",8,NA,NA,"23",NA,NA
1386117,6,"Sydney Sixers","Brisbane Heat","male","2023/24",2024-01-03,"Big Bash League","International Sports Stadium, Coffs Harbour","Coffs Harbour","Brisbane Heat","field","PI Walter","P Wilson","SA Lightbody","Troy Penman","D Taylor","Dave Gilbert","Brisbane Heat",NA,NA,NA,"24",3,"D/L"
1386118,6,"Perth Scorchers","Adelaide Strikers","male","2023/24",2024-01-03,"Big Bash League","Perth Stadium","Perth","Adelaide Strikers","field","LJ Evans","BC Treloar","GA Abood","Ahmad Khan","NR Johnstone","SD Fry","Perth Scorchers",NA,NA,NA,"25",42,NA
1386119,6,"Melbourne Renegades","Hobart Hurricanes","male","2023/24",2024-01-04,"Big Bash League","Docklands Stadium, Melbourne","Melbourne","Hobart Hurricanes","field","SR Hain","BNJ Oxenford","Eloise Sheridan","D Brigham","SJ Nogajski","Kent Hannam","Hobart Hurricanes",6,NA,NA,"26",NA,NA
1386120,6,"Perth Scorchers","Adelaide Strikers","male","2023/24",2024-01-05,"Big Bash League","Adelaide Oval","Adelaide","Adelaide Strikers","field","MW Short","Andrew Crozier","MW Graham-Smith","PR George","NR Johnstone","SD Fry","Adelaide Strikers",9,NA,NA,"27",NA,NA
1386121,6,"Melbourne Stars","Sydney Sixers","male","2023/24",2024-01-06,"Big Bash League","Melbourne Cricket Ground","Melbourne","Sydney Sixers","field","JM Vince","BC Treloar","GJ Davidson","D Brigham","P Wilson","David Johnston","Sydney Sixers",7,NA,NA,"28",NA,NA
1386122,6,"Brisbane Heat","Hobart Hurricanes","male","2023/24",2024-01-07,"Big Bash League","Brisbane Cricket Ground, Woolloongabba, Brisbane","Brisbane","Hobart Hurricanes","field","XC Bartlett","SJ Nogajski","SAJ Craig","J Adie","GA Abood","Kepler Wessels","Brisbane Heat",NA,NA,NA,"29",1,"D/L"
1386123,6,"Sydney Thunder","Perth Scorchers","male","2023/24",2024-01-08,"Big Bash League","Sydney Showground Stadium","Sydney","Perth Scorchers","field","AC Agar","BC Treloar","Troy Penman","Sharad Patel","P Wilson","Dave Gilbert","Perth Scorchers",7,NA,NA,"30",NA,NA
1386124,6,"Hobart Hurricanes","Adelaide Strikers","male","2023/24",2024-01-09,"Big Bash League","Adelaide Oval","Adelaide","Adelaide Strikers","field","CJ Boyce","NR Johnstone","SJ Nogajski","Eloise Sheridan","SA Lightbody","SJ Davis","Adelaide Strikers",5,NA,NA,"31",NA,NA
1386125,6,"Brisbane Heat","Perth Scorchers","male","2023/24",2024-01-10,"Big Bash League","Brisbane Cricket Ground, Woolloongabba, Brisbane","Brisbane","Brisbane Heat","bat","MG Neser","D Taylor","GJ Davidson","SE Dionysius","P Wilson","Kepler Wessels","Brisbane Heat",NA,NA,NA,"32",23,NA
1386126,6,"Hobart Hurricanes","Adelaide Strikers","male","2023/24",2024-01-11,"Big Bash League","Bellerive Oval, Hobart","Hobart","Adelaide Strikers","field","J Weatherald","SJ Nogajski","Sharad Patel","Simon Burns","BNJ Oxenford","David Johnston","Adelaide Strikers",8,NA,NA,"33",NA,NA
1386127,6,"Sydney Sixers","Sydney Thunder","male","2023/24",2024-01-12,"Big Bash League","Sydney Cricket Ground","Sydney","Sydney Thunder","field","SNJ O'Keefe","SAJ Craig","SA Lightbody","Roberto Howard","P Wilson","SJ Davis","Sydney Sixers",NA,NA,NA,"34",19,NA
1386128,6,"Perth Scorchers","Brisbane Heat","male","2023/24",2024-01-13,"Big Bash League","Perth Stadium","Perth","Perth Scorchers","bat","NR Hobson","BNJ Oxenford","NR Johnstone","J Thomas","Troy Penman","RW Stratford","Perth Scorchers",NA,NA,NA,"35",35,NA
1386129,6,"Melbourne Stars","Melbourne Renegades","male","2023/24",2024-01-13,"Big Bash League","Docklands Stadium, Melbourne","Melbourne","Melbourne Renegades","field","SE Marsh","GA Abood","GJ Davidson","Mattis van Eck","SJ Nogajski","RL Parry","Melbourne Renegades",6,NA,NA,"36",NA,NA
1386130,6,"Sydney Thunder","Adelaide Strikers","male","2023/24",2024-01-14,"Big Bash League","Manuka Oval, Canberra","Canberra","Sydney Thunder","bat","L Pope","P Wilson","SA Lightbody","D Taylor","Sharad Patel","SD Fry","Adelaide Strikers",9,NA,NA,"37",NA,NA
1386131,6,"Hobart Hurricanes","Melbourne Stars","male","2023/24",2024-01-15,"Big Bash League","Melbourne Cricket Ground","Melbourne","Melbourne Stars","field","NT Ellis","BC Treloar","SAJ Craig","L McCabe","BNJ Oxenford","David Johnston","Hobart Hurricanes",NA,NA,NA,"38",7,NA
1386132,6,"Perth Scorchers","Sydney Sixers","male","2023/24",2024-01-16,"Big Bash League","Perth Stadium","Perth","Perth Scorchers","bat","DP Hughes","NR Johnstone","SJ Nogajski","J Thomas","SA Lightbody","J Chikange","Sydney Sixers",3,NA,NA,"39",NA,NA
1386134,6,"Sydney Sixers","Brisbane Heat","male","2023/24",2024-01-19,"Big Bash League","Carrara Oval","Carrara","Brisbane Heat","field","BJ Dwarshuis","MW Graham-Smith","SJ Nogajski","SA Lightbody","BNJ Oxenford","Kepler Wessels","Sydney Sixers",NA,NA,NA,NA,39,NA
1386135,6,"Adelaide Strikers","Perth Scorchers","male","2023/24",2024-01-20,"Big Bash League","Perth Stadium","Perth","Perth Scorchers","field","L Pope","GA Abood","SAJ Craig","NR Johnstone","BC Treloar","RL Parry","Adelaide Strikers",NA,NA,NA,NA,50,NA
1386136,6,"Brisbane Heat","Adelaide Strikers","male","2023/24",2024-01-22,"Big Bash League","Carrara Oval","Carrara","Brisbane Heat","bat","J Brown","GA Abood","SJ Nogajski","BC Treloar","SAJ Craig","RW Stratford","Brisbane Heat",NA,NA,NA,NA,54,NA
1386137,6,"Brisbane Heat","Sydney Sixers","male","2023/24",2024-01-24,"Big Bash League","Sydney Cricket Ground","Sydney","Sydney Sixers","field","SH Johnson","GA Abood","SJ Nogajski","BC Treloar","SAJ Craig","Kepler Wessels","Brisbane Heat",NA,NA,NA,NA,54,NA
