"striker","season","event","batting_team","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"M Carter",2021,"The Hundred Men's Competition","Trent Rockets",5,36,23,156.521739130435,12,2,2,2,0,0,14
"M Carter",2022,"The Hundred Men's Competition","Trent Rockets",1,0,3,0,0,0,0,0,0,0,0
"M Carter",2023,"The Hundred Men's Competition","Trent Rockets",2,1,2,50,1,0,0,1,0,0,1
"M de Lange",2021,"The Hundred Men's Competition","Trent Rockets",2,14,9,155.555555555556,14,1,1,1,0,0,7
"MD Fisher",2021,"The Hundred Men's Competition","Northern Superchargers",1,0,1,0,0,0,0,0,0,0,0
"MDE Holden",2023,"The Hundred Men's Competition","Manchester Originals",8,154,97,158.762886597938,19.25,18,4,0,0,0,37
"ME Milnes",2021,"The Hundred Men's Competition","Welsh Fire",2,1,2,50,1,0,0,1,0,0,1
"ME Milnes",2022,"The Hundred Men's Competition","Oval Invincibles",2,4,4,100,2,1,0,0,0,0,4
"MG Hogan",2022,"The Hundred Men's Competition","Southern Brave",2,2,4,50,2,0,0,1,0,0,2
"MJ Potts",2021,"The Hundred Men's Competition","Northern Superchargers",1,20,10,200,Inf,2,1,1,0,0,20
"MJ Potts",2023,"The Hundred Men's Competition","Northern Superchargers",2,9,8,112.5,Inf,1,0,2,0,0,8
"MJJ Critchley",2021,"The Hundred Men's Competition","Welsh Fire",3,33,32,103.125,16.5,5,0,1,0,0,30
"MJJ Critchley",2022,"The Hundred Men's Competition","Welsh Fire",5,118,77,153.246753246753,39.3333333333333,8,6,2,0,1,55
"MJJ Critchley",2023,"The Hundred Men's Competition","London Spirit",5,67,49,136.734693877551,22.3333333333333,2,4,2,0,0,32
"MM Ali",2021,"The Hundred Men's Competition","Birmingham Phoenix",7,225,152,148.026315789474,32.1428571428571,13,15,0,0,1,59
"MM Ali",2022,"The Hundred Men's Competition","Birmingham Phoenix",8,172,109,157.798165137615,21.5,11,13,0,0,1,52
"MM Ali",2023,"The Hundred Men's Competition","Birmingham Phoenix",6,88,69,127.536231884058,14.6666666666667,2,7,0,0,0,33
"MP Stoinis",2022,"The Hundred Men's Competition","Southern Brave",5,59,53,111.320754716981,14.75,4,2,1,0,0,37
"MS Crane",2021,"The Hundred Men's Competition","London Spirit",1,2,3,66.6666666666667,Inf,0,0,1,0,0,2
"MS Crane",2022,"The Hundred Men's Competition","London Spirit",1,0,1,0,0,0,0,0,0,0,0
"MS Crane",2023,"The Hundred Men's Competition","London Spirit",1,3,3,100,Inf,0,0,1,0,0,3
"MS Pepper",2022,"The Hundred Men's Competition","Northern Superchargers",5,77,63,122.222222222222,19.25,10,1,1,0,0,21
