"match_id","balls_per_over","team1","team2","gender","season","date","event","venue","city","toss_winner","toss_decision","player_of_match","umpire1","umpire2","reserve_umpire","match_referee","winner","winner_runs","winner_innings","outcome","winner_wickets","tv_umpire","toss_uncontested","match_number"
947069,6,"Glamorgan","Gloucestershire","male","2016",2016-09-06,"Specsavers County Championship","Sophia Gardens, Cardiff","Cardiff","Gloucestershire","field",NA,"SA Garratt","JH Evans",NA,NA,"Gloucestershire",NA,NA,NA,10,NA,"true",NA
947071,6,"Kent","Northamptonshire","male","2016",2016-09-06,"Specsavers County Championship","Kent County Cricket Ground, Beckenham","Beckenham","Northamptonshire","field",NA,"NL Bainton","JW Lloyds",NA,NA,"Northamptonshire",NA,NA,NA,10,NA,"true",NA
947073,6,"Leicestershire","Sussex","male","2016",2016-09-06,"Specsavers County Championship","Grace Road, Leicester","Leicester","Sussex","field",NA,"SC Gale","NGC Cowley",NA,NA,"Sussex",59,"1",NA,NA,NA,"true",NA
946933,6,"Middlesex","Lancashire","male","2016",2016-09-12,"Specsavers County Championship","Old Trafford, Manchester","Manchester","Lancashire","field",NA,"MA Gough","AG Wharf",NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
946935,6,"Yorkshire","Somerset","male","2016",2016-09-12,"Specsavers County Championship","Headingley, Leeds","Leeds","Yorkshire","bat",NA,"RA Kettleborough","JW Lloyds",NA,NA,"Somerset",NA,NA,NA,10,NA,NA,NA
946937,6,"Durham","Surrey","male","2016",2016-09-12,"Specsavers County Championship","Riverside Ground, Chester-le-Street","Chester-le-Street","Durham","bat",NA,"NA Mallender","DJ Millns",NA,NA,"Durham",21,NA,NA,NA,NA,NA,NA
947075,6,"Glamorgan","Essex","male","2016",2016-09-12,"Specsavers County Championship","County Ground, Chelmsford","Chelmsford","Glamorgan","bat",NA,"RJ Evans","SJ O'Shaughnessy",NA,NA,"Glamorgan",11,NA,NA,NA,NA,NA,NA
947077,6,"Northamptonshire","Gloucestershire","male","2016",2016-09-12,"Specsavers County Championship","County Ground, Northampton","Northampton","Gloucestershire","field",NA,"MJ Saggers","SC Gale",NA,NA,"Northamptonshire",114,NA,NA,NA,NA,"true",NA
947079,6,"Derbyshire","Leicestershire","male","2016",2016-09-12,"Specsavers County Championship","County Ground, Derby","Derby","Leicestershire","field",NA,"GD Lloyd","JH Evans",NA,NA,NA,NA,NA,"draw",NA,NA,"true",NA
947081,6,"Worcestershire","Sussex","male","2016",2016-09-12,"Specsavers County Championship","County Ground, Hove","Brighton","Worcestershire","bat",NA,"IJ Gould","NL Bainton",NA,NA,"Worcestershire",11,NA,NA,NA,NA,NA,NA
946941,6,"Warwickshire","Lancashire","male","2016",2016-09-20,"Specsavers County Championship","Edgbaston, Birmingham","Birmingham","Lancashire","field",NA,"DJ Millns","PJ Hartley",NA,NA,"Warwickshire",237,NA,NA,NA,NA,"true",NA
946943,6,"Somerset","Nottinghamshire","male","2016",2016-09-20,"Specsavers County Championship","County Ground, Taunton","Taunton","Somerset","bat",NA,"AG Wharf","NA Mallender",NA,NA,"Somerset",325,NA,NA,NA,NA,NA,NA
946945,6,"Middlesex","Yorkshire","male","2016",2016-09-20,"Specsavers County Championship","Lord's, London","London","Yorkshire","field",NA,"RT Robinson","RJ Bailey",NA,NA,"Middlesex",61,NA,NA,NA,"NL Bainton","true",NA
947085,6,"Kent","Essex","male","2016",2016-09-20,"Specsavers County Championship","St Lawrence Ground, Canterbury","Canterbury","Essex","field",NA,"RJ Evans","GD Lloyd",NA,NA,NA,NA,NA,"draw",NA,NA,"true",NA
947089,6,"Gloucestershire","Sussex","male","2016",2016-09-20,"Specsavers County Championship","County Ground, Bristol","Bristol","Sussex","field",NA,"PK Baldwin","MJ Saggers",NA,NA,NA,NA,NA,"draw",NA,NA,"true",NA
1004251,6,"Papua New Guinea","Namibia","male","2016/17",2016-10-16,"ICC Intercontinental Cup","Amini Park","Port Moresby","Papua New Guinea","bat",NA,"CM Brown","L Oala",NA,"SR Bernard","Papua New Guinea",199,NA,NA,NA,NA,NA,NA
1051813,6,"Central Stags","Otago Volts","male","2016/17",2016-10-22,"Plunket Shield","Saxton Oval",NA,"Otago Volts","bat",NA,"BF Bowden","SB Haig",NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
1051815,6,"Canterbury","Northern Districts","male","2016/17",2016-10-22,"Plunket Shield","Hagley Oval",NA,"Northern Districts","field",NA,"A Mehrotra","TJ Parlane",NA,NA,"Northern Districts",NA,NA,NA,5,NA,NA,NA
1051817,6,"Wellington Firebirds","Auckland Aces","male","2016/17",2016-10-22,"Plunket Shield","Bay Oval",NA,"Wellington Firebirds","field",NA,"DJ Walker","AL Gillies",NA,NA,"Wellington Firebirds",NA,NA,NA,6,NA,NA,NA
1051819,6,"Wellington Firebirds","Northern Districts","male","2016/17",2016-10-29,"Plunket Shield","Cello Basin Reserve",NA,"Wellington Firebirds","field",NA,"A Mehrotra","BF Bowden",NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
1051821,6,"Canterbury","Central Stags","male","2016/17",2016-10-29,"Plunket Shield","Hagley Oval",NA,"Central Stags","field",NA,"DJ Walker","PD Jones",NA,NA,"Canterbury",71,NA,NA,NA,NA,NA,NA
1051823,6,"Auckland Aces","Otago Volts","male","2016/17",2016-10-29,"Plunket Shield","Kennards Hire Community Oval",NA,"Auckland Aces","field",NA,"TJ Parlane","AL Gillies",NA,NA,"Auckland Aces",NA,NA,NA,2,NA,NA,NA
1051825,6,"Northern Districts","Canterbury","male","2016/17",2016-11-05,"Plunket Shield","Seddon Park",NA,"Canterbury","field",NA,"BM White","WR Knights",NA,NA,"Northern Districts",21,NA,NA,NA,NA,NA,NA
1051827,6,"Auckland Aces","Wellington Firebirds","male","2016/17",2016-11-05,"Plunket Shield","Kennards Hire Community Oval",NA,"Auckland Aces","field",NA,"CM Brown","SB Haig",NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
1051829,6,"Otago Volts","Central Stags","male","2016/17",2016-11-05,"Plunket Shield","University of Otago Oval",NA,"Otago Volts","bat",NA,"A Mehrotra","AL Gillies",NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
1051831,6,"Northern Districts","Auckland Aces","male","2016/17",2016-11-14,"Plunket Shield","Bay Oval",NA,"Auckland Aces","field",NA,"DJ Walker","PD Jones",NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
1051837,6,"Otago Volts","Wellington Firebirds","male","2016/17",2016-11-22,"Plunket Shield","University of Otago Oval",NA,"Otago Volts","bat",NA,"DJ Walker","RG Hooper",NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
1051839,6,"Central Stags","Northern Districts","male","2016/17",2016-11-22,"Plunket Shield","Nelson Park",NA,"Central Stags","bat",NA,"CM Brown","PD Jones",NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
1051841,6,"Canterbury","Auckland Aces","male","2016/17",2016-11-22,"Plunket Shield","Mainpower Oval",NA,"Auckland Aces","field",NA,"TJ Parlane","WR Knights",NA,NA,"Canterbury",10,NA,NA,NA,NA,NA,NA
1068730,6,"Hong Kong","Netherlands","male","2016/17",2017-02-10,"ICC Intercontinental Cup","Mission Road Ground, Mong Kok","Hong Kong","Netherlands","field","BN Cooper","BB Pradhan","Tabarak Dar","IA Thomson","D Govindjee",NA,NA,NA,"draw",NA,NA,NA,NA
1051843,6,"Auckland Aces","Central Stags","male","2016/17",2017-02-25,"Plunket Shield","Colin Maiden Park",NA,"Auckland Aces","bat",NA,"TJ Parlane","AL Gillies",NA,"GAV Baxter",NA,NA,NA,"draw",NA,NA,NA,NA
1051845,6,"Northern Districts","Otago Volts","male","2016/17",2017-02-25,"Plunket Shield","Cobham Oval",NA,"Otago Volts","field",NA,"BF Bowden","SAJ Craig",NA,"KD Earl","Otago Volts",NA,NA,NA,5,NA,NA,NA
1051849,6,"Auckland Aces","Canterbury","male","2016/17",2017-03-06,"Plunket Shield","Eden Park",NA,"Canterbury","bat",NA,"BF Bowden","WR Knights",NA,"RA Dykes",NA,NA,NA,"draw",NA,NA,NA,NA
1051851,6,"Northern Districts","Central Stags","male","2016/17",2017-03-06,"Plunket Shield","Seddon Park",NA,"Central Stags","bat",NA,"A Mehrotra","AL Gillies",NA,"PJ Malcon",NA,NA,NA,"draw",NA,NA,NA,NA
1051853,6,"Wellington Firebirds","Otago Volts","male","2016/17",2017-03-06,"Plunket Shield","Westpac Stadium",NA,"Otago Volts","field",NA,"PD Jones","TJ Parlane",NA,"K Pulley",NA,NA,NA,"draw",NA,NA,NA,NA
1051857,6,"Auckland Aces","Northern Districts","male","2016/17",2017-03-14,"Plunket Shield","Kennards Hire Community Oval",NA,"Auckland Aces","bat",NA,"PD Jones","SB Haig",NA,"RA Dykes","Auckland Aces",71,NA,NA,NA,NA,NA,NA
1051859,6,"Canterbury","Otago Volts","male","2016/17",2017-03-14,"Plunket Shield","Hagley Oval",NA,"Canterbury","field",NA,"DJ Walker","JAK Bromley",NA,"GAV Baxter","Canterbury",119,"1",NA,NA,NA,NA,NA
1051861,6,"Otago Volts","Auckland Aces","male","2016/17",2017-03-21,"Plunket Shield","University of Otago Oval",NA,"Auckland Aces","field",NA,"BF Bowden","AL Gillies",NA,"GAV Baxter","Auckland Aces",NA,NA,NA,8,NA,NA,NA
1051863,6,"Northern Districts","Wellington Firebirds","male","2016/17",2017-03-21,"Plunket Shield","Bay Oval",NA,"Wellington Firebirds","bat",NA,"DJ Walker","TJ Parlane",NA,"KD Earl","Northern Districts",NA,NA,NA,9,NA,NA,NA
1051865,6,"Central Stags","Canterbury","male","2016/17",2017-03-21,"Plunket Shield","Saxton Oval",NA,"Central Stags","field",NA,"JM Dempsey","WR Knights",NA,NA,"Central Stags",NA,NA,NA,4,NA,NA,NA
1036431,6,"Victoria","South Australia","male","2016/17",2017-03-26,"Sheffield Shield","Traeger Park, Alice Springs","Alice Springs","Victoria","bat","JM Holland","SD Fry","P Wilson",NA,"RW Stratford",NA,NA,NA,"draw",NA,"SJ Nogajski",NA,NA
1040501,6,"Afghanistan","Ireland","male","2016/17",2017-03-28,"ICC Intercontinental Cup","Greater Noida Sports Complex Ground","Greater Noida","Afghanistan","bat","Asghar Stanikzai","Ahmed Shah Pakteen","CK Nandan","Bismillah Shinwari","GF Labrooy","Afghanistan",172,"1",NA,NA,NA,NA,NA
1051869,6,"Canterbury","Wellington Firebirds","male","2016/17",2017-03-29,"Plunket Shield","Hagley Oval",NA,"Wellington Firebirds","field",NA,"BF Bowden","TJ Parlane",NA,"GAV Baxter","Wellington Firebirds",NA,NA,NA,7,NA,NA,NA
1051871,6,"Otago Volts","Northern Districts","male","2016/17",2017-03-29,"Plunket Shield","University of Otago Oval",NA,"Northern Districts","field",NA,"DJ Walker","TJ Parlane",NA,"K Pulley","Northern Districts",NA,NA,NA,3,NA,NA,NA
1068528,6,"Yorkshire","Hampshire","male","2017",2017-04-07,"Specsavers County Championship","Headingley, Leeds","Leeds","Hampshire","field",NA,"SJ O'Shaughnessy","RA Kettleborough",NA,NA,"Hampshire",NA,NA,NA,4,NA,"true",NA
1068529,6,"Surrey","Warwickshire","male","2017",2017-04-07,"Specsavers County Championship","Kennington Oval, London","London","Warwickshire","field",NA,"RK Illingworth","BV Taylor",NA,NA,"Surrey",1,"1",NA,NA,NA,"true",NA
1068530,6,"Lancashire","Essex","male","2017",2017-04-07,"Specsavers County Championship","County Ground, Chelmsford","Chelmsford","Lancashire","bat",NA,"MJ Saggers","NGB Cook",NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
1068584,6,"Glamorgan","Northamptonshire","male","2017",2017-04-07,"Specsavers County Championship","County Ground, Northampton","Northampton","Glamorgan","bat",NA,"RT Robinson","SA Garratt",NA,NA,"Northamptonshire",22,"1",NA,NA,NA,NA,NA
1068585,6,"Kent","Gloucestershire","male","2017",2017-04-07,"Specsavers County Championship","St Lawrence Ground, Canterbury","Canterbury","Gloucestershire","field",NA,"RJ Bailey","PK Baldwin",NA,NA,"Kent",334,NA,NA,NA,NA,"true",NA
1068586,6,"Leicestershire","Nottinghamshire","male","2017",2017-04-07,"Specsavers County Championship","Grace Road, Leicester","Leicester","Nottinghamshire","field",NA,"SC Gale","NGC Cowley",NA,NA,"Nottinghamshire",NA,NA,NA,10,NA,"true",NA
1068532,6,"Somerset","Essex","male","2017",2017-04-14,"Specsavers County Championship","County Ground, Taunton","Taunton","Somerset","bat",NA,"MA Gough","GD Lloyd",NA,NA,"Essex",NA,NA,NA,8,NA,NA,NA
1068533,6,"Middlesex","Hampshire","male","2017",2017-04-14,"Specsavers County Championship","The Rose Bowl, Southampton","Southampton","Middlesex","bat",NA,"RJ Bailey","JW Lloyds",NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
1068534,6,"Warwickshire","Yorkshire","male","2017",2017-04-14,"Specsavers County Championship","Edgbaston, Birmingham","Birmingham","Yorkshire","field",NA,"RT Robinson","NGC Cowley",NA,NA,"Yorkshire",88,"1",NA,NA,NA,"true",NA
1068588,6,"Kent","Sussex","male","2017",2017-04-14,"Specsavers County Championship","County Ground, Hove","Brighton","Kent","bat",NA,"RJ Evans","M Burns",NA,NA,"Kent",226,NA,NA,NA,NA,NA,NA
1068589,6,"Glamorgan","Worcestershire","male","2017",2017-04-14,"Specsavers County Championship","Sophia Gardens, Cardiff","Cardiff","Worcestershire","field",NA,"SJ O'Shaughnessy","NL Bainton",NA,NA,"Worcestershire",NA,NA,NA,8,NA,"true",NA
1068590,6,"Derbyshire","Northamptonshire","male","2017",2017-04-14,"Specsavers County Championship","County Ground, Derby","Derby","Northamptonshire","field",NA,"PK Baldwin","MJ Saggers",NA,NA,"Northamptonshire",NA,NA,NA,3,NA,"true",NA
1068591,6,"Gloucestershire","Leicestershire","male","2017",2017-04-14,"Specsavers County Championship","County Ground, Bristol","Bristol","Leicestershire","field",NA,"SA Garratt","NA Mallender",NA,NA,"Gloucestershire",6,"1",NA,NA,NA,"true",NA
1068535,6,"Lancashire","Somerset","male","2017",2017-04-21,"Specsavers County Championship","Old Trafford, Manchester","Manchester","Somerset","field",NA,"RJ Bailey","M Burns",NA,NA,"Lancashire",164,NA,NA,NA,NA,"true",NA
1068536,6,"Middlesex","Essex","male","2017",2017-04-21,"Specsavers County Championship","Lord's, London","London","Essex","field",NA,"IJ Gould","PK Baldwin",NA,NA,NA,NA,NA,"draw",NA,NA,"true",NA
1068537,6,"Hampshire","Yorkshire","male","2017",2017-04-21,"Specsavers County Championship","The Rose Bowl, Southampton","Southampton","Yorkshire","field",NA,"BV Taylor","AG Wharf",NA,NA,NA,NA,NA,"draw",NA,NA,"true",NA
1068538,6,"Warwickshire","Surrey","male","2017",2017-04-21,"Specsavers County Championship","Edgbaston, Birmingham","Birmingham","Surrey","field",NA,"RJ Evans","MA Gough",NA,NA,NA,NA,NA,"draw",NA,NA,"true",NA
1068592,6,"Worcestershire","Northamptonshire","male","2017",2017-04-21,"Specsavers County Championship","County Ground, New Road, Worcester","Worcester","Northamptonshire","field",NA,"NA Mallender","JH Evans",NA,NA,"Worcestershire",20,NA,NA,NA,NA,"true",NA
1068593,6,"Nottinghamshire","Sussex","male","2017",2017-04-21,"Specsavers County Championship","Trent Bridge, Nottingham","Nottingham","Sussex","field",NA,"PJ Hartley","DJ Millns",NA,NA,"Nottinghamshire",88,"1",NA,NA,NA,"true",NA
1068594,6,"Leicestershire","Glamorgan","male","2017",2017-04-21,"Specsavers County Championship","Grace Road, Leicester","Leicester","Glamorgan","field",NA,"NGB Cook","GD Lloyd",NA,NA,NA,NA,NA,"draw",NA,NA,"true",NA
1068596,6,"Gloucestershire","Durham","male","2017",2017-04-21,"Specsavers County Championship","County Ground, Bristol","Bristol","Durham","field",NA,"SC Gale","JW Lloyds",NA,NA,NA,NA,NA,"draw",NA,NA,"true",NA
1068539,6,"Surrey","Middlesex","male","2017",2017-05-19,"Specsavers County Championship","Lord's, London","London","Middlesex","field",NA,"PJ Hartley","M Burns",NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
1068540,6,"Yorkshire","Lancashire","male","2017",2017-05-19,"Specsavers County Championship","Old Trafford, Manchester","Manchester","Yorkshire","bat",NA,"NGB Cook","JW Lloyds",NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
1068541,6,"Essex","Hampshire","male","2017",2017-05-19,"Specsavers County Championship","County Ground, Chelmsford","Chelmsford","Hampshire","field",NA,"RT Robinson","SA Garratt",NA,NA,"Essex",97,"1",NA,NA,NA,"true",NA
1068597,6,"Nottinghamshire","Glamorgan","male","2017",2017-05-19,"Specsavers County Championship","Sophia Gardens, Cardiff","Cardiff","Nottinghamshire","bat",NA,"RJ Bailey","ID Blackwell",NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
1068600,6,"Durham","Sussex","male","2017",2017-05-21,"Specsavers County Championship","County Ground, Hove","Brighton","Sussex","field",NA,"GD Lloyd","BJ Debenham",NA,NA,"Sussex",177,"1",NA,NA,NA,NA,NA
1068544,6,"Surrey","Essex","male","2017",2017-05-26,"Specsavers County Championship","County Ground, Chelmsford","Chelmsford","Surrey","bat",NA,"NA Mallender","JW Lloyds",NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
1068602,6,"Nottinghamshire","Gloucestershire","male","2017",2017-05-26,"Specsavers County Championship","Trent Bridge, Nottingham","Nottingham","Gloucestershire","field",NA,"M Burns","JH Evans",NA,NA,"Nottinghamshire",50,"1",NA,NA,NA,"true",NA
1068604,6,"Durham","Glamorgan","male","2017",2017-05-26,"Specsavers County Championship","St Helen's, Swansea","Swansea","Durham","bat",NA,"RJ Evans","PK Baldwin",NA,NA,"Glamorgan",NA,NA,NA,3,NA,NA,NA
1068545,6,"Somerset","Middlesex","male","2017",2017-06-02,"Specsavers County Championship","Lord's, London","London","Somerset","bat",NA,"JW Lloyds","BV Taylor",NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
1068546,6,"Hampshire","Warwickshire","male","2017",2017-06-02,"Specsavers County Championship","The Rose Bowl, Southampton","Southampton","Hampshire","bat",NA,"PJ Hartley","NGC Cowley",NA,NA,"Hampshire",94,"1",NA,NA,NA,NA,NA
1068547,6,"Lancashire","Yorkshire","male","2017",2017-06-02,"Specsavers County Championship","Headingley, Leeds","Leeds","Lancashire","bat",NA,"RJ Bailey","MA Gough",NA,NA,"Yorkshire",NA,NA,NA,10,NA,NA,NA
1068606,6,"Nottinghamshire","Derbyshire","male","2017",2017-06-02,"Specsavers County Championship","Trent Bridge, Nottingham","Nottingham","Derbyshire","field",NA,"PA Gustard","GD Lloyd",NA,NA,NA,NA,NA,"draw",NA,NA,"true",NA
1068607,6,"Durham","Northamptonshire","male","2017",2017-06-02,"Specsavers County Championship","Riverside Ground, Chester-le-Street","Chester-le-Street","Northamptonshire","field",NA,"SJ O'Shaughnessy","M Burns",NA,NA,"Northamptonshire",NA,NA,NA,2,NA,"true",NA
1068608,6,"Sussex","Worcestershire","male","2017",2017-06-02,"Specsavers County Championship","County Ground, Hove","Brighton","Worcestershire","field",NA,"SA Garratt","NA Mallender",NA,NA,"Sussex",7,"1",NA,NA,NA,"true",NA
1068609,6,"Durham","Kent","male","2017",2017-06-08,"Specsavers County Championship","St Lawrence Ground, Canterbury","Canterbury","Durham","bat",NA,"SA Garratt","JH Evans",NA,NA,NA,NA,NA,"draw",NA,NA,NA,NA
1068549,6,"Middlesex","Lancashire","male","2017",2017-06-09,"Specsavers County Championship","Trafalgar Road Ground, Southport","Southport","Middlesex","bat",NA,"SJ O'Shaughnessy","PJ Hartley",NA,NA,"Lancashire",NA,NA,NA,8,NA,NA,NA
1068550,6,"Surrey","Essex","male","2017",2017-06-09,"Specsavers County Championship","Woodbridge Road, Guildford","Guildford","Essex","field",NA,"RJ Bailey","NGB Cook",NA,NA,"Essex",NA,NA,NA,8,NA,"true",NA
1068610,6,"Northamptonshire","Derbyshire","male","2017",2017-06-09,"Specsavers County Championship","County Ground, Northampton","Northampton","Derbyshire","field",NA,"NGC Cowley","GD Lloyd",NA,NA,"Northamptonshire",128,NA,NA,NA,NA,"true",NA
1068611,6,"Worcestershire","Glamorgan","male","2017",2017-06-09,"Specsavers County Championship","County Ground, New Road, Worcester","Worcester","Glamorgan","field",NA,"M Burns","MA Gough",NA,NA,"Glamorgan",NA,NA,NA,9,NA,"true",NA
1068612,6,"Gloucestershire","Nottinghamshire","male","2017",2017-06-09,"Specsavers County Championship","County Ground, Bristol","Bristol","Nottinghamshire","field",NA,"RJ Warren","MJ Saggers",NA,NA,NA,NA,NA,"draw",NA,NA,"true",NA
1068613,6,"Leicestershire","Sussex","male","2017",2017-06-09,"Specsavers County Championship","Grace Road, Leicester","Leicester","Sussex","field",NA,"Nitin Menon","AG Wharf",NA,NA,"Sussex",NA,NA,NA,5,NA,"true",NA
1068551,6,"Hampshire","Lancashire","male","2017",2017-06-19,"Specsavers County Championship","Old Trafford, Manchester","Manchester","Hampshire","bat",NA,"PK Baldwin","NA Mallender",NA,NA,"Lancashire",30,"1",NA,NA,NA,NA,NA
1068552,6,"Middlesex","Yorkshire","male","2017",2017-06-19,"Specsavers County Championship","Lord's, London","London","Middlesex","bat",NA,"NGB Cook","JH Evans",NA,NA,"Middlesex",64,"1",NA,NA,NA,NA,NA
1068553,6,"Essex","Warwickshire","male","2017",2017-06-19,"Specsavers County Championship","County Ground, Chelmsford","Chelmsford","Essex","bat",NA,"NL Bainton","NJ Llong",NA,NA,"Essex",164,"1",NA,NA,NA,NA,NA
1068614,6,"Glamorgan","Durham","male","2017",2017-06-19,"Specsavers County Championship","Riverside Ground, Chester-le-Street","Chester-le-Street","Glamorgan","bat",NA,"SC Gale","MJ Saggers",NA,NA,"Durham",NA,NA,NA,9,NA,NA,NA
1068615,6,"Nottinghamshire","Leicestershire","male","2017",2017-06-19,"Specsavers County Championship","Trent Bridge, Nottingham","Nottingham","Leicestershire","field",NA,"SJ O'Shaughnessy","PR Pollard",NA,NA,"Nottinghamshire",280,"1",NA,NA,NA,"true",NA
