"striker","season","event","batting_team","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"RJ Peterson","2013/14","Ram Slam T20 Challenge","Cape Cobras",4,21,19,110.526315789474,5.25,3,0,0,0,0,11
"RJ Peterson","2015/16","Ram Slam T20 Challenge","Cape Cobras",3,39,27,144.444444444444,39,2,2,2,0,0,35
"RK Kleinveldt","2011/12","MiWAY T20 Challenge","Cape Cobras",3,24,20,120,24,1,2,2,0,0,23
"RK Kleinveldt","2012/13","Ram Slam T20 Challenge","Cape Cobras",1,0,1,0,NA,0,0,1,0,0,0
"RK Kleinveldt","2013/14","Ram Slam T20 Challenge","Cape Cobras",1,10,8,125,Inf,0,1,1,0,0,10
"RK Kleinveldt","2015/16","Ram Slam T20 Challenge","Cape Cobras",7,76,44,172.727272727273,12.6666666666667,0,8,1,0,0,36
"RK Kleinveldt","2016/17","CSA T20 Challenge","Cape Cobras",3,48,21,228.571428571429,16,3,5,0,0,0,28
"RK Kleinveldt","2017/18","Ram Slam T20 Challenge","Cape Cobras",4,21,14,150,21,2,1,3,0,0,7
"RK Kleinveldt","2018/19","CSA T20 Challenge","Cape Cobras",7,72,51,141.176470588235,36,5,3,5,0,0,17
"RK Terblanche","2013/14","Ram Slam T20 Challenge","Knights",2,0,3,0,0,0,0,1,0,0,0
"RN ten Doeschate","2011/12","MiWAY T20 Challenge","Impi",8,80,93,86.0215053763441,11.4285714285714,5,3,1,0,0,39
"RR Hendricks","2011/12","MiWAY T20 Challenge","Knights",8,217,166,130.722891566265,31,13,9,1,0,1,55
"RR Hendricks","2013/14","Ram Slam T20 Challenge","Knights",8,257,219,117.351598173516,42.8333333333333,23,3,2,0,3,69
"RR Hendricks","2014/15","Ram Slam T20 Challenge","Knights",7,295,225,131.111111111111,59,27,6,2,0,3,76
"RR Hendricks","2015/16","Ram Slam T20 Challenge","Knights",8,277,239,115.899581589958,46.1666666666667,29,3,2,0,2,98
"RR Hendricks","2016/17","CSA T20 Challenge","Lions",6,143,123,116.260162601626,23.8333333333333,15,2,0,0,1,53
"RR Hendricks","2017/18","Ram Slam T20 Challenge","Lions",6,294,220,133.636363636364,98,26,4,3,1,1,102
"RR Hendricks","2018/19","CSA T20 Challenge","Lions",9,136,133,102.255639097744,15.1111111111111,11,3,0,0,1,77
"RR Hendricks","2020/21","CSA T20 Challenge","Lions",6,246,211,116.587677725118,41,20,7,0,0,1,75
"RR Hendricks","2021/22","CSA T20 Challenge","Lions",7,199,162,122.83950617284,28.4285714285714,24,3,0,0,1,61
"RR Hendricks","2023/24","CSA T20 Challenge","Lions",1,28,18,155.555555555556,28,3,1,0,0,0,28
"RR Rossouw","2011/12","MiWAY T20 Challenge","Knights",8,175,115,152.173913043478,21.875,28,3,0,0,0,42
"RR Rossouw","2012/13","Ram Slam T20 Challenge","Knights",8,274,196,139.795918367347,39.1428571428571,26,12,1,0,2,76
