"match_id","balls_per_over","team1","team2","gender","season","date","event","venue","city","toss_winner","toss_decision","player_of_match","umpire1","umpire2","winner","winner_wickets","winner_runs","method","tv_umpire","outcome","reserve_umpire","match_referee"
1297834,6,"Middlesex","Sussex","male","2022",2022-06-03,"Vitality Blast","County Ground, Hove","Brighton","Sussex","field",NA,"BJ Debenham","RJ Bailey","Sussex",5,NA,"D/L",NA,NA,NA,"WR Smith"
1297835,6,"Glamorgan","Somerset","male","2022",2022-06-03,"Vitality Blast","The Cooper Associates County Ground, Taunton","Taunton","Somerset","field",NA,"GD Lloyd","Mark Newell","Somerset",9,NA,NA,NA,NA,NA,"PM Such"
1297836,6,"Derbyshire","Nottinghamshire","male","2022",2022-06-03,"Vitality Blast","County Ground, Derby","Derby","Nottinghamshire","field","AD Hales","NA Mallender","PK Baldwin","Nottinghamshire",7,NA,NA,"PR Pollard",NA,NA,"Wayne Noon"
1297837,6,"Hampshire","Sussex","male","2022",2022-06-04,"Vitality Blast","The Rose Bowl, Southampton","Southampton","Sussex","field","TL Seifert","ID Blackwell","NJ Llong","Hampshire",NA,22,NA,"BV Taylor",NA,NA,"JJ Whitaker"
1297838,6,"Kent","Middlesex","male","2022",2022-06-05,"Vitality Blast","St Lawrence Ground, Canterbury","Canterbury","Kent","bat",NA,"BJ Debenham","RJ Bailey","Kent",NA,55,NA,NA,NA,NA,"PM Such"
1297839,6,"Birmingham Bears","Nottinghamshire","male","2022",2022-06-05,"Vitality Blast","Edgbaston, Birmingham","Birmingham","Nottinghamshire","field",NA,"PJ Hartley","SJ O'Shaughnessy","Birmingham Bears",NA,1,NA,NA,NA,NA,"Phil Whitticase"
1297840,6,"Leicestershire","Worcestershire","male","2022",2022-06-05,"Vitality Blast","County Ground, New Road, Worcester","Worcester","Worcestershire","field",NA,"GD Lloyd","RJ Warren","Leicestershire",NA,26,NA,NA,NA,NA,"S Cummings"
1297841,6,"Durham","Northamptonshire","male","2022",2022-06-05,"Vitality Blast","Riverside Ground, Chester-le-Street","Chester-le-Street","Durham","bat",NA,"NA Mallender","Tom Lungley","Northamptonshire",4,NA,NA,NA,NA,NA,"AJ Swann"
1297842,6,"Surrey","Glamorgan","male","2022",2022-06-05,"Vitality Blast","Sophia Gardens, Cardiff","Cardiff","Glamorgan","field",NA,"AG Wharf","NGB Cook",NA,NA,NA,NA,NA,"no result",NA,"WR Smith"
1297843,6,"Yorkshire","Nottinghamshire","male","2022",2022-06-06,"Vitality Blast","Headingley, Leeds","Leeds","Nottinghamshire","field",NA,"James Middlebrook","PK Baldwin","Yorkshire",NA,23,NA,NA,NA,NA,"AJ Swann"
1297844,6,"Middlesex","Hampshire","male","2022",2022-06-07,"Vitality Blast","Radlett Cricket Club, Radlett","Radlett","Hampshire","field",NA,"NGB Cook","SJ O'Shaughnessy","Hampshire",9,NA,NA,NA,NA,NA,"DE Malcolm"
1297845,6,"Glamorgan","Gloucestershire","male","2022",2022-06-07,"Vitality Blast","Sophia Gardens, Cardiff","Cardiff","Gloucestershire","field",NA,"ID Blackwell","NA Mallender","Gloucestershire",5,NA,NA,NA,NA,NA,"Phil Whitticase"
1297846,6,"Kent","Essex","male","2022",2022-06-07,"Vitality Blast","County Ground, Chelmsford","Chelmsford","Essex","field",NA,"DJ Millns","PR Pollard","Essex",7,NA,NA,NA,NA,NA,"SJ Davis"
1297847,6,"Derbyshire","Northamptonshire","male","2022",2022-06-07,"Vitality Blast","County Ground, Northampton","Northampton","Derbyshire","bat",NA,"BV Taylor","NL Bainton","Northamptonshire",5,NA,NA,NA,NA,NA,"JJ Swift"
1297848,6,"Leicestershire","Lancashire","male","2022",2022-06-07,"Vitality Blast","Grace Road, Leicester","Leicester","Leicestershire","bat",NA,"NJ Llong","RA Kettleborough","Lancashire",7,NA,NA,NA,NA,NA,"Wayne Noon"
1297849,6,"Lancashire","Yorkshire","male","2022",2022-06-08,"Vitality Blast","Headingley, Leeds","Leeds","Yorkshire","field","TH David","GD Lloyd","PJ Hartley","Lancashire",NA,4,NA,"S Redfern",NA,NA,"S Cummings"
1297850,6,"Sussex","Surrey","male","2022",2022-06-08,"Vitality Blast","Kennington Oval, London","London","Surrey","field",NA,"MJ Saggers","N Pratt","Surrey",7,NA,NA,NA,NA,NA,"SG Hinks"
1297851,6,"Durham","Birmingham Bears","male","2022",2022-06-08,"Vitality Blast","Riverside Ground, Chester-le-Street","Chester-le-Street","Durham","bat",NA,"RT Robinson","Tom Lungley","Birmingham Bears",6,NA,NA,NA,NA,NA,"JJ Swift"
1297852,6,"Hampshire","Essex","male","2022",2022-06-09,"Vitality Blast","The Rose Bowl, Southampton","Southampton","Hampshire","bat",NA,"BJ Debenham","SJ O'Shaughnessy","Hampshire",NA,32,NA,NA,NA,NA,"DA Cosker"
1297853,6,"Gloucestershire","Somerset","male","2022",2022-06-09,"Vitality Blast","County Ground, Bristol","Bristol","Somerset","field",NA,"NA Mallender","PK Baldwin","Somerset",3,NA,"D/L",NA,NA,NA,"JJ Whitaker"
1297854,6,"Surrey","Middlesex","male","2022",2022-06-09,"Vitality Blast","Lord's, London","London","Middlesex","field","JJ Roy","DJ Millns","PR Pollard","Surrey",NA,20,NA,"RA Kettleborough",NA,NA,"SJ Davis"
1297855,6,"Northamptonshire","Worcestershire","male","2022",2022-06-09,"Vitality Blast","County Ground, Northampton","Northampton","Northamptonshire","bat",NA,"NGB Cook","NJ Llong","Northamptonshire",NA,73,NA,NA,NA,NA,"SG Hinks"
1297856,6,"Leicestershire","Derbyshire","male","2022",2022-06-09,"Vitality Blast","County Ground, Derby","Derby","Derbyshire","field",NA,"BV Taylor","Rob White","Derbyshire",6,NA,NA,NA,NA,NA,"PM Such"
1297857,6,"Birmingham Bears","Yorkshire","male","2022",2022-06-10,"Vitality Blast","Edgbaston, Birmingham","Birmingham","Birmingham Bears","bat",NA,"BV Taylor","Rob White","Yorkshire",10,NA,NA,NA,NA,NA,"JJ Swift"
1297858,6,"Derbyshire","Worcestershire","male","2022",2022-06-10,"Vitality Blast","County Ground, New Road, Worcester","Worcester","Worcestershire","field",NA,"ID Blackwell","M Burns","Derbyshire",NA,39,NA,NA,NA,NA,"WR Smith"
1297859,6,"Lancashire","Durham","male","2022",2022-06-10,"Vitality Blast","Riverside Ground, Chester-le-Street","Chester-le-Street","Lancashire","bat",NA,"GD Lloyd","James Middlebrook","Durham",2,NA,NA,NA,NA,NA,"S Cummings"
1297860,6,"Hampshire","Glamorgan","male","2022",2022-06-10,"Vitality Blast","Sophia Gardens, Cardiff","Cardiff","Glamorgan","field",NA,"NA Mallender","PK Baldwin","Hampshire",NA,9,NA,NA,NA,NA,"AM Smith (2)"
1297861,6,"Gloucestershire","Sussex","male","2022",2022-06-10,"Vitality Blast","County Ground, Hove","Brighton","Sussex","field","GD Phillips","RA Kettleborough","SJ O'Shaughnessy","Gloucestershire",NA,4,NA,"BJ Debenham",NA,NA,"DA Cosker"
1297862,6,"Essex","Middlesex","male","2022",2022-06-10,"Vitality Blast","County Ground, Chelmsford","Chelmsford","Middlesex","field",NA,"NL Bainton","Tom Lungley","Essex",NA,61,NA,NA,NA,NA,"Phil Whitticase"
1297863,6,"Kent","Somerset","male","2022",2022-06-10,"Vitality Blast","The Cooper Associates County Ground, Taunton","Taunton","Somerset","field",NA,"Hassan Adnan","RJ Warren","Kent",NA,32,NA,NA,NA,NA,"JJ Whitaker"
1297864,6,"Leicestershire","Nottinghamshire","male","2022",2022-06-10,"Vitality Blast","Grace Road, Leicester","Leicester","Leicestershire","bat",NA,"PJ Hartley","RJ Bailey","Nottinghamshire",5,NA,NA,NA,NA,NA,"PM Such"
1297865,6,"Hampshire","Kent","male","2022",2022-06-17,"Vitality Blast","The Rose Bowl, Southampton","Southampton","Kent","field",NA,"Mark Newell","RA Kettleborough","Hampshire",NA,54,NA,NA,NA,NA,"JJ Swift"
1297866,6,"Middlesex","Surrey","male","2022",2022-06-17,"Vitality Blast","Kennington Oval, London","London","Surrey","field","SP Narine","MJ Saggers","Rob White","Surrey",7,NA,NA,"NJ Llong",NA,NA,"PM Such"
1297867,6,"Yorkshire","Durham","male","2022",2022-06-17,"Vitality Blast","Riverside Ground, Chester-le-Street","Chester-le-Street","Yorkshire","bat",NA,"GD Lloyd","James Middlebrook","Yorkshire",NA,65,NA,NA,NA,NA,"JJ Whitaker"
1297868,6,"Essex","Sussex","male","2022",2022-06-17,"Vitality Blast","County Ground, Chelmsford","Chelmsford","Sussex","field",NA,"PK Baldwin","SJ O'Shaughnessy","Essex",NA,11,NA,NA,NA,NA,"SJ Davis"
1297869,6,"Somerset","Gloucestershire","male","2022",2022-06-17,"Vitality Blast","The Cooper Associates County Ground, Taunton","Taunton","Gloucestershire","field",NA,"BV Taylor","PR Pollard","Somerset",NA,7,NA,NA,NA,NA,"SG Hinks"
1297870,6,"Lancashire","Northamptonshire","male","2022",2022-06-17,"Vitality Blast","County Ground, Northampton","Northampton","Lancashire","bat",NA,"BJ Debenham","NL Bainton","Northamptonshire",7,NA,NA,NA,NA,NA,"WR Smith"
1297871,6,"Birmingham Bears","Nottinghamshire","male","2022",2022-06-17,"Vitality Blast","Trent Bridge, Nottingham","Nottingham","Nottinghamshire","field",NA,"Chris Watts","RJ Warren","Birmingham Bears",NA,55,NA,NA,NA,NA,"Wayne Noon"
1297872,6,"Worcestershire","Leicestershire","male","2022",2022-06-17,"Vitality Blast","Grace Road, Leicester","Leicester","Worcestershire","bat",NA,"NGB Cook","Tom Lungley","Leicestershire",8,NA,NA,NA,NA,NA,"AJ Swann"
1297874,6,"Yorkshire","Derbyshire","male","2022",2022-06-18,"Vitality Blast","Queen's Park, Chesterfield","Chesterfield","Derbyshire","field",NA,"RA Kettleborough","Rob White","Derbyshire",6,NA,"D/L",NA,NA,NA,"Phil Whitticase"
1297876,6,"Hampshire","Surrey","male","2022",2022-06-19,"Vitality Blast","The Rose Bowl, Southampton","Southampton","Surrey","field",NA,"AG Wharf","BV Taylor","Surrey",4,NA,NA,NA,NA,NA,"DA Cosker"
1297877,6,"Birmingham Bears","Derbyshire","male","2022",2022-06-19,"Vitality Blast","Edgbaston, Birmingham","Birmingham","Birmingham Bears","bat",NA,"BJ Debenham","SJ O'Shaughnessy","Derbyshire",7,NA,NA,NA,NA,NA,"AJ Swann"
1297878,6,"Kent","Middlesex","male","2022",2022-06-19,"Vitality Blast","Lord's, London","London","Kent","bat",NA,"N Pratt","RJ Bailey","Middlesex",7,NA,NA,NA,NA,NA,"JJ Swift"
1297879,6,"Leicestershire","Durham","male","2022",2022-06-19,"Vitality Blast","Riverside Ground, Chester-le-Street","Chester-le-Street","Leicestershire","bat","PWA Mulder","PR Pollard","PJ Hartley","Leicestershire",NA,51,NA,"NA Mallender",NA,NA,"WR Smith"
1297880,6,"Sussex","Glamorgan","male","2022",2022-06-19,"Vitality Blast","Sophia Gardens, Cardiff","Cardiff","Glamorgan","field",NA,"PK Baldwin","RJ Warren","Glamorgan",4,NA,NA,NA,NA,NA,"Wayne Noon"
1297881,6,"Nottinghamshire","Lancashire","male","2022",2022-06-19,"Vitality Blast","Stanley Park, Blackpool","Blackpool","Lancashire","field",NA,"NGB Cook","Tom Lungley","Lancashire",6,NA,NA,NA,NA,NA,"JJ Whitaker"
1297882,6,"Essex","Somerset","male","2022",2022-06-19,"Vitality Blast","County Ground, Chelmsford","Chelmsford","Somerset","field",NA,"MJ Saggers","NJ Llong","Somerset",8,NA,NA,NA,NA,NA,"SJ Davis"
1297883,6,"Gloucestershire","Kent","male","2022",2022-06-21,"Vitality Blast","St Lawrence Ground, Canterbury","Canterbury","Kent","field",NA,"NJ Llong","Tom Lungley","Gloucestershire",NA,5,NA,NA,NA,NA,"DA Cosker"
1297884,6,"Somerset","Surrey","male","2022",2022-06-21,"Vitality Blast","Kennington Oval, London","London","Surrey","field",NA,"M Burns","NL Bainton","Surrey",3,NA,NA,NA,NA,NA,"AM Smith (2)"
1297885,6,"Middlesex","Glamorgan","male","2022",2022-06-21,"Vitality Blast","Sophia Gardens, Cardiff","Cardiff","Glamorgan","field",NA,"BV Taylor","ID Blackwell","Glamorgan",8,NA,NA,NA,NA,NA,"SG Hinks"
1297886,6,"Northamptonshire","Derbyshire","male","2022",2022-06-21,"Vitality Blast","County Ground, Derby","Derby","Derbyshire","field",NA,"RJ Bailey","SJ O'Shaughnessy","Derbyshire",6,NA,NA,NA,NA,NA,"JJ Swift"
1297887,6,"Leicestershire","Nottinghamshire","male","2022",2022-06-21,"Vitality Blast","Trent Bridge, Nottingham","Nottingham","Leicestershire","bat",NA,"BJ Debenham","James Middlebrook","Leicestershire",NA,47,NA,NA,NA,NA,"WR Smith"
1297888,6,"Northamptonshire","Birmingham Bears","male","2022",2022-06-22,"Vitality Blast","County Ground, Northampton","Northampton","Northamptonshire","bat","AJ Hose","GD Lloyd","NGB Cook","Birmingham Bears",6,NA,NA,"James Middlebrook",NA,NA,"PM Such"
1297889,6,"Essex","Middlesex","male","2022",2022-06-23,"Vitality Blast","Lord's, London","London","Middlesex","field",NA,"Chris Watts","NA Mallender","Essex",NA,21,NA,NA,NA,NA,"AJ Swann"
1297890,6,"Worcestershire","Yorkshire","male","2022",2022-06-23,"Vitality Blast","County Ground, New Road, Worcester","Worcester","Yorkshire","field",NA,"AG Wharf","PR Pollard","Yorkshire",5,NA,NA,NA,NA,NA,"DA Cosker"
1297891,6,"Lancashire","Durham","male","2022",2022-06-23,"Vitality Blast","Stanley Park, Blackpool","Blackpool","Durham","field",NA,"BJ Debenham","PK Baldwin",NA,NA,NA,NA,NA,"no result",NA,"SG Hinks"
1297892,6,"Sussex","Surrey","male","2022",2022-06-23,"Vitality Blast","County Ground, Hove","Brighton","Surrey","field",NA,"Mark Newell","NJ Llong","Sussex",NA,17,NA,NA,NA,NA,"AM Smith (2)"
1297893,6,"Hampshire","Somerset","male","2022",2022-06-23,"Vitality Blast","The Cooper Associates County Ground, Taunton","Taunton","Somerset","field","JM Vince","James Middlebrook","M Burns","Hampshire",NA,14,NA,"ID Blackwell",NA,NA,"WR Smith"
1297894,6,"Nottinghamshire","Derbyshire","male","2022",2022-06-23,"Vitality Blast","Trent Bridge, Nottingham","Nottingham","Derbyshire","field",NA,"MJ Saggers","Tom Lungley","Nottinghamshire",NA,94,NA,NA,NA,NA,NA
1297895,6,"Hampshire","Gloucestershire","male","2022",2022-06-24,"Vitality Blast","County Ground, Bristol","Bristol","Gloucestershire","field",NA,"ID Blackwell","Rob White","Hampshire",NA,9,NA,NA,NA,NA,"WR Smith"
1297896,6,"Sussex","Kent","male","2022",2022-06-24,"Vitality Blast","St Lawrence Ground, Canterbury","Canterbury","Kent","field",NA,"Chris Watts","Mark Newell","Kent",6,NA,NA,NA,NA,NA,"Phil Whitticase"
1297897,6,"Birmingham Bears","Worcestershire","male","2022",2022-06-24,"Vitality Blast","Edgbaston, Birmingham","Birmingham","Worcestershire","field","AJ Hose","NL Bainton","RJ Bailey","Birmingham Bears",NA,144,NA,"BJ Debenham",NA,NA,"DA Cosker"
1297898,6,"Nottinghamshire","Durham","male","2022",2022-06-24,"Vitality Blast","Riverside Ground, Chester-le-Street","Chester-le-Street","Durham","field",NA,"N Pratt","RT Robinson","Nottinghamshire",NA,2,NA,NA,NA,NA,"DE Malcolm"
1297899,6,"Somerset","Glamorgan","male","2022",2022-06-24,"Vitality Blast","Sophia Gardens, Cardiff","Cardiff","Glamorgan","field",NA,"PK Baldwin","PR Pollard","Somerset",NA,16,NA,NA,NA,NA,"SJ Davis"
1297900,6,"Essex","Surrey","male","2022",2022-06-24,"Vitality Blast","County Ground, Chelmsford","Chelmsford","Surrey","field",NA,"GD Lloyd","James Middlebrook","Essex",NA,43,NA,NA,NA,NA,"AJ Swann"
1297901,6,"Yorkshire","Northamptonshire","male","2022",2022-06-24,"Vitality Blast","County Ground, Northampton","Northampton","Northamptonshire","field",NA,"MJ Saggers","Tom Lungley","Yorkshire",NA,62,NA,NA,NA,NA,"JJ Swift"
1297902,6,"Derbyshire","Lancashire","male","2022",2022-06-24,"Vitality Blast","County Ground, Derby","Derby","Lancashire","field",NA,"Hassan Adnan","NGB Cook","Derbyshire",NA,5,NA,NA,NA,NA,"PM Such"
1297903,6,"Hampshire","Gloucestershire","male","2022",2022-07-01,"Vitality Blast","The Rose Bowl, Southampton","Southampton","Hampshire","bat","JK Fuller","GD Lloyd","M Burns","Hampshire",NA,15,NA,"NL Bainton",NA,NA,"SJ Davis"
1297904,6,"Birmingham Bears","Yorkshire","male","2022",2022-07-01,"Vitality Blast","Headingley, Leeds","Leeds","Yorkshire","field",NA,"NA Mallender","SJ O'Shaughnessy","Birmingham Bears",NA,31,NA,NA,NA,NA,"WR Smith"
1297905,6,"Kent","Surrey","male","2022",2022-07-01,"Vitality Blast","Kennington Oval, London","London","Surrey","field",NA,"Chris Watts","NGB Cook","Surrey",4,NA,NA,NA,NA,NA,"AM Smith (2)"
1297906,6,"Middlesex","Somerset","male","2022",2022-07-01,"Vitality Blast","Lord's, London","London","Somerset","field",NA,"James Middlebrook","MJ Saggers","Somerset",2,NA,NA,NA,NA,NA,"DA Cosker"
1297907,6,"Worcestershire","Lancashire","male","2022",2022-07-01,"Vitality Blast","County Ground, New Road, Worcester","Worcester","Lancashire","field",NA,"ID Blackwell","PK Baldwin","Worcestershire",NA,29,NA,NA,NA,NA,"Wayne Noon"
1297908,6,"Essex","Sussex","male","2022",2022-07-01,"Vitality Blast","County Ground, Hove","Brighton","Sussex","field",NA,"Hassan Adnan","Rob White","Essex",NA,28,NA,NA,NA,NA,"DE Malcolm"
1297909,6,"Durham","Nottinghamshire","male","2022",2022-07-01,"Vitality Blast","Trent Bridge, Nottingham","Nottingham","Durham","bat",NA,"DJ Millns","Tom Lungley","Nottinghamshire",4,NA,NA,NA,NA,NA,"JJ Whitaker"
1297910,6,"Leicestershire","Northamptonshire","male","2022",2022-07-01,"Vitality Blast","Grace Road, Leicester","Leicester","Leicestershire","bat",NA,"RK Illingworth","RJ Warren","Leicestershire",NA,1,NA,NA,NA,NA,"JJ Swift"
1297911,6,"Essex","Glamorgan","male","2022",2022-07-02,"Vitality Blast","County Ground, Chelmsford","Chelmsford","Glamorgan","field","DW Lawrence","BJ Debenham","RJ Bailey","Essex",NA,69,NA,"NGB Cook",NA,NA,"SG Hinks"
1297912,6,"Middlesex","Gloucestershire","male","2022",2022-07-03,"Vitality Blast","County Ground, Bristol","Bristol","Middlesex","bat",NA,"GD Lloyd","PK Baldwin","Gloucestershire",5,NA,NA,NA,NA,NA,"DE Malcolm"
1297913,6,"Glamorgan","Kent","male","2022",2022-07-03,"Vitality Blast","St Lawrence Ground, Canterbury","Canterbury","Glamorgan","bat",NA,"Mark Newell","NL Bainton","Glamorgan",NA,35,NA,NA,NA,NA,"SG Hinks"
1297914,6,"Birmingham Bears","Lancashire","male","2022",2022-07-03,"Vitality Blast","Old Trafford, Manchester","Manchester","Birmingham Bears","bat","TW Hartley","MJ Saggers","RJ Warren","Lancashire",2,NA,NA,"DJ Millns",NA,NA,"JJ Swift"
1297915,6,"Worcestershire","Nottinghamshire","male","2022",2022-07-03,"Vitality Blast","County Ground, New Road, Worcester","Worcester","Nottinghamshire","field",NA,"Chris Watts","NA Mallender","Nottinghamshire",5,NA,NA,NA,NA,NA,"DA Cosker"
1297916,6,"Sussex","Hampshire","male","2022",2022-07-03,"Vitality Blast","County Ground, Hove","Brighton","Hampshire","field",NA,"M Burns","Rob White","Hampshire",5,NA,NA,NA,NA,NA,"AJ Swann"
1297917,6,"Somerset","Surrey","male","2022",2022-07-03,"Vitality Blast","The Cooper Associates County Ground, Taunton","Taunton","Surrey","field",NA,"RK Illingworth","Tom Lungley","Somerset",NA,47,NA,NA,NA,NA,"Wayne Noon"
1297918,6,"Durham","Derbyshire","male","2022",2022-07-03,"Vitality Blast","County Ground, Derby","Derby","Derbyshire","field",NA,"ID Blackwell","PJ Hartley","Derbyshire",5,NA,NA,NA,NA,NA,"JJ Whitaker"
1297919,6,"Leicestershire","Yorkshire","male","2022",2022-07-03,"Vitality Blast","Grace Road, Leicester","Leicester","Yorkshire","field",NA,"NJ Llong","PR Pollard","Leicestershire",NA,60,NA,NA,NA,NA,"PM Such"
1297920,6,"Yorkshire","Surrey","male","2022",2022-07-06,"Vitality Blast","Kennington Oval, London","London","Surrey","field","T Kohler-Cadmore","RK Illingworth","RJ Warren","Yorkshire",NA,1,NA,"NJ Llong",NA,NA,"SG Hinks"
1297921,6,"Hampshire","Birmingham Bears","male","2022",2022-07-07,"Vitality Blast","Edgbaston, Birmingham","Birmingham","Hampshire","bat",NA,"GD Lloyd","Tom Lungley","Hampshire",NA,104,NA,NA,NA,NA,"DA Cosker"
1297922,6,"Essex","Lancashire","male","2022",2022-07-08,"Vitality Blast","Old Trafford, Manchester","Manchester","Essex","bat","SJ Croft","ID Blackwell","NJ Llong","Lancashire",7,NA,NA,"NL Bainton",NA,NA,"WR Smith"
1297923,6,"Somerset","Derbyshire","male","2022",2022-07-09,"Vitality Blast","The Cooper Associates County Ground, Taunton","Taunton","Derbyshire","field","RR Rossouw","BJ Debenham","NA Mallender","Somerset",NA,191,NA,"PK Baldwin",NA,NA,"PM Such"
1297924,6,"Yorkshire","Lancashire","male","2022",2022-07-16,"Vitality Blast","Edgbaston, Birmingham","Birmingham","Yorkshire","bat","KK Jennings","DJ Millns","NA Mallender","Lancashire",6,NA,NA,"PK Baldwin",NA,"GD Lloyd","DA Cosker"
1297925,6,"Hampshire","Somerset","male","2022",2022-07-16,"Vitality Blast","Edgbaston, Birmingham","Birmingham","Hampshire","bat","TJ Prest","GD Lloyd","NA Mallender","Hampshire",NA,37,NA,"NL Bainton",NA,"DJ Millns","DA Cosker"
1297926,6,"Hampshire","Lancashire","male","2022",2022-07-16,"Vitality Blast","Edgbaston, Birmingham","Birmingham","Hampshire","bat","BR McDermott","DJ Millns","GD Lloyd","Hampshire",NA,1,NA,"PK Baldwin",NA,"NA Mallender","DA Cosker"
1347568,6,"Birmingham Bears","Yorkshire","male","2023",2023-05-20,"Vitality Blast","Edgbaston, Birmingham","Birmingham","Yorkshire","field","SR Hain","GD Lloyd","M Burns","Birmingham Bears",NA,34,NA,"PK Baldwin",NA,NA,"Wayne Noon"
1347569,6,"Derbyshire","Lancashire","male","2023",2023-05-20,"Vitality Blast","Edgbaston, Birmingham","Birmingham","Lancashire","field","LWP Wells","AG Wharf","RJ Warren","Lancashire",4,NA,NA,"DJ Millns",NA,NA,"SJ Davis"
1347570,6,"Hampshire","Somerset","male","2023",2023-05-24,"Vitality Blast","The Cooper Associates County Ground, Taunton","Taunton","Somerset","field","C Overton","AG Wharf","M Burns","Somerset",8,NA,NA,"ID Blackwell",NA,NA,"SG Hinks"
1347571,6,"Worcestershire","Northamptonshire","male","2023",2023-05-24,"Vitality Blast","County Ground, Northampton","Northampton","Worcestershire","bat",NA,"PR Pollard","RJ Warren","Worcestershire",NA,15,NA,NA,NA,NA,"Wayne Noon"
1347572,6,"Gloucestershire","Kent","male","2023",2023-05-24,"Vitality Blast","St Lawrence Ground, Canterbury","Canterbury","Gloucestershire","bat",NA,"BJ Debenham","MJ Saggers","Kent",7,NA,NA,NA,NA,NA,"PM Such"
1347573,6,"Leicestershire","Lancashire","male","2023",2023-05-25,"Vitality Blast","Old Trafford, Manchester","Manchester","Leicestershire","bat",NA,"GD Lloyd","NA Mallender","Lancashire",8,NA,NA,NA,NA,NA,"Phil Whitticase"
1347574,6,"Surrey","Middlesex","male","2023",2023-05-25,"Vitality Blast","Lord's, London","London","Surrey","bat","WG Jacks","NJ Llong","Tom Lungley","Surrey",NA,73,NA,"NL Bainton",NA,NA,"DA Cosker"
1347575,6,"Surrey","Kent","male","2023",2023-05-26,"Vitality Blast","Kennington Oval, London","London","Kent","field","SA Abbott","MJ Saggers","RJ Bailey","Surrey",NA,41,NA,"NJ Llong",NA,NA,"DA Cosker"
1347576,6,"Sussex","Somerset","male","2023",2023-05-26,"Vitality Blast","County Ground, Hove","Brighton","Somerset","field",NA,"ID Blackwell","NL Bainton","Somerset",5,NA,NA,NA,NA,NA,"SJ Davis"
1347577,6,"Leicestershire","Birmingham Bears","male","2023",2023-05-26,"Vitality Blast","Grace Road, Leicester","Leicester","Leicestershire","bat",NA,"Chris Watts","James Middlebrook","Birmingham Bears",5,NA,NA,NA,NA,NA,"Phil Whitticase"
1347578,6,"Middlesex","Hampshire","male","2023",2023-05-26,"Vitality Blast","The Rose Bowl, Southampton","Southampton","Hampshire","field",NA,"BV Taylor","Mark Newell","Hampshire",8,NA,NA,NA,NA,NA,"DE Malcolm"
1347579,6,"Northamptonshire","Durham","male","2023",2023-05-26,"Vitality Blast","County Ground, Northampton","Northampton","Northamptonshire","bat",NA,"DJ Millns","Surendiran Shanmugam","Durham",10,NA,NA,NA,NA,NA,"JJ Swift"
1347580,6,"Gloucestershire","Glamorgan","male","2023",2023-05-26,"Vitality Blast","County Ground, Bristol","Bristol","Glamorgan","field",NA,"PK Baldwin","PR Pollard","Glamorgan",2,NA,NA,NA,NA,NA,"Wayne Noon"
1347581,6,"Derbyshire","Nottinghamshire","male","2023",2023-05-26,"Vitality Blast","Trent Bridge, Nottingham","Nottingham","Derbyshire","bat",NA,"N Pratt","SJ O'Shaughnessy","Nottinghamshire",4,NA,NA,NA,NA,NA,"WR Smith"
1347582,6,"Yorkshire","Worcestershire","male","2023",2023-05-26,"Vitality Blast","County Ground, New Road, Worcester","Worcester","Yorkshire","bat",NA,"AG Wharf","RK Illingworth","Worcestershire",2,NA,NA,NA,NA,NA,"SG Hinks"
1347583,6,"Lancashire","Nottinghamshire","male","2023",2023-05-27,"Vitality Blast","Old Trafford, Manchester","Manchester","Lancashire","bat",NA,"Hassan Adnan","PJ Hartley","Lancashire",NA,22,NA,NA,NA,NA,"WR Smith"
1347584,6,"Durham","Yorkshire","male","2023",2023-05-28,"Vitality Blast","Headingley, Leeds","Leeds","Yorkshire","field",NA,"DJ Millns","Tom Lungley","Durham",NA,28,NA,NA,NA,NA,"Wayne Noon"
1347585,6,"Glamorgan","Somerset","male","2023",2023-05-28,"Vitality Blast","The Cooper Associates County Ground, Taunton","Taunton","Somerset","field",NA,"BV Taylor","Mark Newell","Somerset",4,NA,NA,NA,NA,NA,"AM Smith (2)"
1347586,6,"Surrey","Sussex","male","2023",2023-05-28,"Vitality Blast","Kennington Oval, London","London","Sussex","field",NA,"BJ Debenham","PK Baldwin","Sussex",5,NA,NA,NA,NA,NA,"SJ Davis"
1347587,6,"Worcestershire","Leicestershire","male","2023",2023-05-29,"Vitality Blast","County Ground, New Road, Worcester","Worcester","Worcestershire","bat",NA,"AG Wharf","ID Blackwell","Worcestershire",NA,33,NA,NA,NA,NA,"SG Hinks"
1347588,6,"Derbyshire","Northamptonshire","male","2023",2023-05-29,"Vitality Blast","County Ground, Derby","Derby","Northamptonshire","field",NA,"James Middlebrook","N Pratt","Northamptonshire",6,NA,NA,NA,NA,NA,"Wayne Noon"
1347589,6,"Gloucestershire","Middlesex","male","2023",2023-05-29,"Vitality Blast","Merchant Taylors' School Ground, Northwood","Northwood","Middlesex","field",NA,"NJ Llong","RJ Bailey","Gloucestershire",NA,2,NA,NA,NA,NA,"SJ Davis"
1347590,6,"Lancashire","Birmingham Bears","male","2023",2023-05-29,"Vitality Blast","Edgbaston, Birmingham","Birmingham","Lancashire","bat",NA,"PR Pollard","RK Illingworth","Birmingham Bears",7,NA,NA,NA,NA,NA,"JJ Swift"
