"striker","season","event","batting_team","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"BA Carse",2019,"Vitality Blast","Durham",5,42,33,127.272727272727,8.4,3,1,0,0,0,14
"BA Carse",2020,"Vitality Blast","Durham",9,172,111,154.954954954955,28.6666666666667,12,8,3,0,0,35
"BA Carse",2021,"Vitality Blast","Durham",8,150,101,148.514851485149,37.5,8,3,4,0,1,51
"BA Carse",2022,"Vitality Blast","Durham",11,124,100,124,11.2727272727273,8,5,0,0,0,25
"BA Carse",2023,"Vitality Blast","Durham",4,105,58,181.034482758621,26.25,4,8,0,0,1,58
"BA Godleman",2014,"NatWest T20 Blast","Derbyshire",4,78,53,147.169811320755,19.5,6,4,0,0,0,39
"BA Godleman",2015,"NatWest T20 Blast","Derbyshire",8,111,111,100,18.5,5,5,2,0,0,38
"BA Godleman",2016,"NatWest T20 Blast","Derbyshire",2,6,12,50,3,0,0,0,0,0,4
"BA Godleman",2017,"NatWest T20 Blast","Derbyshire",13,252,178,141.573033707865,19.3846153846154,28,7,0,0,2,70
"BA Godleman",2018,"Vitality Blast","Derbyshire",8,309,247,125.101214574899,51.5,25,7,2,0,3,77
"BA Godleman",2019,"Vitality Blast","Derbyshire",14,453,391,115.856777493606,41.1818181818182,36,14,3,0,4,92
"BA Godleman",2020,"Vitality Blast","Derbyshire",8,166,164,101.219512195122,20.75,17,1,0,0,0,49
"BA Godleman",2021,"Vitality Blast","Derbyshire",8,47,59,79.6610169491525,5.875,4,1,0,0,0,15
"BA Hutton",2016,"NatWest T20 Blast","Nottinghamshire",1,4,3,133.333333333333,Inf,0,0,1,0,0,4
"BA Hutton",2018,"Vitality Blast","Northamptonshire",6,46,44,104.545454545455,15.3333333333333,2,2,3,0,0,18
"BA Raine",2014,"NatWest T20 Blast","Leicestershire",8,61,62,98.3870967741936,15.25,6,1,4,0,0,20
"BA Raine",2015,"NatWest T20 Blast","Leicestershire",8,111,86,129.06976744186,18.5,6,5,2,0,0,32
"BA Raine",2016,"NatWest T20 Blast","Leicestershire",6,101,102,99.0196078431373,25.25,7,2,2,0,0,48
"BA Raine",2018,"Vitality Blast","Leicestershire",13,332,197,168.527918781726,25.5384615384615,28,21,0,1,1,113
"BA Raine",2019,"Vitality Blast","Durham",8,44,51,86.2745098039216,6.28571428571429,5,0,1,0,0,13
"BA Raine",2020,"Vitality Blast","Durham",6,167,114,146.491228070175,33.4,7,13,1,0,2,71
"BA Raine",2021,"Vitality Blast","Durham",11,116,103,112.621359223301,11.6,10,3,1,0,0,32
"BA Raine",2022,"Vitality Blast","Durham",12,143,107,133.644859813084,17.875,4,8,4,0,1,51
"BA Raine",2023,"Vitality Blast","Durham",2,15,12,125,7.5,2,0,0,0,0,11
"BA Stokes",2014,"NatWest T20 Blast","Durham",6,107,86,124.418604651163,21.4,12,4,1,0,0,49
"BA Stokes",2015,"NatWest T20 Blast","Durham",2,59,41,143.90243902439,29.5,2,3,0,0,0,40
"BA Stokes",2016,"NatWest T20 Blast","Durham",5,91,60,151.666666666667,18.2,11,3,0,0,1,56
"BA Stokes",2018,"Vitality Blast","Durham",4,177,128,138.28125,59,20,6,1,0,1,90
"BA Stokes",2021,"Vitality Blast","Durham",6,103,88,117.045454545455,17.1666666666667,10,5,0,0,0,35
"BAC Howell",2014,"NatWest T20 Blast","Gloucestershire",13,242,213,113.615023474178,22,12,9,2,0,1,50
"BAC Howell",2015,"NatWest T20 Blast","Gloucestershire",10,173,142,121.830985915493,28.8333333333333,14,5,4,0,1,57
"BAC Howell",2016,"NatWest T20 Blast","Gloucestershire",10,150,117,128.205128205128,18.75,10,5,2,0,0,37
"BAC Howell",2017,"NatWest T20 Blast","Gloucestershire",10,235,204,115.196078431373,23.5,14,6,0,0,0,34
"BAC Howell",2018,"Vitality Blast","Gloucestershire",8,115,92,125,16.4285714285714,11,2,1,0,0,28
"BAC Howell",2019,"Vitality Blast","Gloucestershire",6,106,73,145.205479452055,26.5,11,3,2,0,0,33
