"striker","season","event","batting_team","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"BE Hendricks","2014","Indian Premier League","Kings XI Punjab",1,0,1,0,0,0,0,0,0,0,0
"BE Hendricks","2015","Indian Premier League","Kings XI Punjab",2,1,2,50,Inf,0,0,2,0,0,1
"BJ Haddin","2011","Indian Premier League","Kolkata Knight Riders",1,18,11,163.636363636364,18,2,1,0,0,0,18
"BJ Hodge","2007/08","Indian Premier League","Kolkata Knight Riders",3,12,17,70.5882352941177,4,2,0,0,0,0,10
"BJ Hodge","2009","Indian Premier League","Kolkata Knight Riders",12,365,310,117.741935483871,40.5555555555556,34,9,3,0,3,73
"BJ Hodge","2009/10","Indian Premier League","Kolkata Knight Riders",4,99,90,110,24.75,11,1,0,0,1,50
"BJ Hodge","2011","Indian Premier League","Kochi Tuskers Kerala",14,285,236,120.762711864407,35.625,26,9,6,0,1,51
"BJ Hodge","2012","Indian Premier League","Rajasthan Royals",12,245,175,140,30.625,18,9,4,0,0,48
"BJ Hodge","2013","Indian Premier League","Rajasthan Royals",14,293,218,134.403669724771,41.8571428571429,27,9,7,0,1,54
"BJ Hodge","2014","Indian Premier League","Rajasthan Royals",4,101,72,140.277777777778,33.6666666666667,4,6,1,0,0,40
"BJ Rohrer","2013","Indian Premier League","Delhi Daredevils",9,193,141,136.879432624113,27.5714285714286,21,5,2,0,1,64
"BMAJ Mendis","2013","Indian Premier League","Delhi Daredevils",3,23,27,85.1851851851852,7.66666666666667,0,0,0,0,0,12
"BR Dunk","2014","Indian Premier League","Mumbai Indians",3,40,35,114.285714285714,13.3333333333333,7,0,0,0,0,20
"BR Sharath","2024","Indian Premier League","Gujarat Titans",1,2,5,40,2,0,0,0,0,0,2
"BW Hilfenhaus","2014","Indian Premier League","Chennai Super Kings",1,0,0,NA,NA,0,0,1,0,0,0
"Basil Thampi","2017","Indian Premier League","Gujarat Lions",5,28,28,100,Inf,1,1,5,0,0,13
"Basil Thampi","2018","Indian Premier League","Sunrisers Hyderabad",2,3,6,50,3,0,0,1,0,0,3
