"striker","season","event","batting_team","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"AM Rahane","2023/24","Syed Mushtaq Ali Trophy","Mumbai",3,115,87,132.183908045977,115,7,3,2,0,1,76
"AM Reddy","2022/23","Syed Mushtaq Ali Trophy","Andhra",3,29,31,93.5483870967742,9.66666666666667,4,0,0,0,0,16
"AN Ahmed","2015/16","Syed Mushtaq Ali Trophy","Assam",2,2,4,50,1,0,0,0,0,0,1
"AN Ahmed","2017/18","Syed Mushtaq Ali Trophy","Assam",3,20,16,125,6.66666666666667,1,1,0,0,0,12
"AN Ahmed","2018/19","Syed Mushtaq Ali Trophy","Assam",2,12,6,200,12,1,1,1,0,0,11
"AN Ahmed","2019/20","Syed Mushtaq Ali Trophy","Assam",5,49,48,102.083333333333,12.25,3,1,1,0,0,26
"AN Ahmed","2021/22","Syed Mushtaq Ali Trophy","Nagaland",2,2,7,28.5714285714286,1,0,0,0,0,0,2
"AN Chauhan","2015/16","Syed Mushtaq Ali Trophy","Himachal",1,2,11,18.1818181818182,2,0,0,0,0,0,2
"AN Chauhan","2017/18","Syed Mushtaq Ali Trophy","Himachal",1,8,6,133.333333333333,Inf,1,0,1,0,0,8
"AN Ghosh","2015/16","Syed Mushtaq Ali Trophy","Railways",2,17,21,80.9523809523809,8.5,1,0,0,0,0,17
"AN Ghosh","2017/18","Syed Mushtaq Ali Trophy","Railways",3,64,68,94.1176470588235,21.3333333333333,5,1,0,0,0,26
"AN Longchar","2019/20","Syed Mushtaq Ali Trophy","Nagaland",5,46,87,52.8735632183908,9.2,5,1,0,0,0,23
"AP Majumdar","2017/18","Syed Mushtaq Ali Trophy","Bengal",4,46,29,158.620689655172,15.3333333333333,7,0,1,0,0,34
"AP Majumdar","2020/21","Syed Mushtaq Ali Trophy","Bengal",3,98,82,119.512195121951,49,9,1,1,0,0,48
"AP Sharma","2018/19","Syed Mushtaq Ali Trophy","Services",3,5,9,55.5555555555556,2.5,0,0,1,0,0,4
"AP Tare","2015/16","Syed Mushtaq Ali Trophy","Mumbai",8,311,225,138.222222222222,51.8333333333333,31,8,2,0,2,71
"AP Tare","2017/18","Syed Mushtaq Ali Trophy","Mumbai",8,145,96,151.041666666667,24.1666666666667,14,7,2,0,0,45
"AP Tare","2018/19","Syed Mushtaq Ali Trophy","Mumbai",5,40,40,100,13.3333333333333,5,0,2,0,0,13
"AP Tare","2019/20","Syed Mushtaq Ali Trophy","Mumbai",11,355,261,136.015325670498,39.4444444444444,48,5,2,0,2,82
"AP Tare","2020/21","Syed Mushtaq Ali Trophy","Mumbai",3,14,19,73.6842105263158,4.66666666666667,1,0,0,0,0,8
"AP Tare","2021/22","Syed Mushtaq Ali Trophy","Mumbai",3,29,33,87.8787878787879,29,2,0,2,0,0,12
"AP Tare","2022/23","Syed Mushtaq Ali Trophy","Uttarakhand",4,115,81,141.975308641975,28.75,10,5,0,0,0,46
"AR Bawne","2015/16","Syed Mushtaq Ali Trophy","Maharashtra",5,100,65,153.846153846154,25,8,6,1,0,0,49
"AR Bawne","2017/18","Syed Mushtaq Ali Trophy","Maharashtra",4,45,43,104.651162790698,15,3,2,1,0,0,23
"AR Bawne","2018/19","Syed Mushtaq Ali Trophy","Maharashtra",5,78,68,114.705882352941,26,7,1,2,0,0,34
"AR Easwaran","2018/19","Syed Mushtaq Ali Trophy","Bengal",11,331,242,136.776859504132,41.375,27,10,3,1,1,107
