"match_id","balls_per_over","team1","team2","gender","season","date","event","venue","city","toss_winner","toss_decision","winner","winner_runs","winner_wickets","outcome","eliminator","player_of_match","umpire1","umpire2","method","match_referee","tv_umpire"
1205862,6,"Karnataka","Tamil Nadu","male","2019/20",2019-12-01,"Syed Mushtaq Ali Trophy","Lalbhai Contractor Stadium",NA,"Tamil Nadu","field","Karnataka",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244306,6,"Karnataka","Jammu & Kashmir","male","2020/21",2021-01-10,"Syed Mushtaq Ali Trophy","Alur Cricket Stadium",NA,"Jammu & Kashmir","field","Karnataka",43,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244307,6,"Punjab","Uttar Pradesh","male","2020/21",2021-01-10,"Syed Mushtaq Ali Trophy","Alur Cricket Stadium II",NA,"Punjab","bat","Punjab",11,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244308,6,"Tripura","Railways","male","2020/21",2021-01-10,"Syed Mushtaq Ali Trophy","Alur Cricket Stadium III",NA,"Railways","field","Railways",NA,6,NA,NA,NA,NA,NA,NA,NA,NA
1244309,6,"Odisha","Bengal","male","2020/21",2021-01-10,"Syed Mushtaq Ali Trophy","Jadavpur University Campus",NA,"Bengal","field","Bengal",NA,9,NA,NA,NA,NA,NA,NA,NA,NA
1244310,6,"Tamil Nadu","Jharkhand","male","2020/21",2021-01-10,"Syed Mushtaq Ali Trophy","Eden Gardens",NA,"Jharkhand","field","Tamil Nadu",66,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244311,6,"Assam","Hyderabad (India)","male","2020/21",2021-01-10,"Syed Mushtaq Ali Trophy","Eden Gardens",NA,"Hyderabad (India)","field","Assam",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244312,6,"Gujarat","Maharashtra","male","2020/21",2021-01-10,"Syed Mushtaq Ali Trophy","Motibaug Cricket Ground",NA,"Maharashtra","field","Gujarat",29,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244313,6,"Himachal","Chhattisgarh","male","2020/21",2021-01-10,"Syed Mushtaq Ali Trophy","F B Colony Ground",NA,"Chhattisgarh","field","Himachal",32,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244314,6,"Baroda","Uttarakhand","male","2020/21",2021-01-10,"Syed Mushtaq Ali Trophy","Reliance Cricket Stadium",NA,"Uttarakhand","field","Baroda",5,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244315,6,"Services","Saurashtra","male","2020/21",2021-01-11,"Syed Mushtaq Ali Trophy","Holkar Stadium",NA,"Saurashtra","field","Saurashtra",NA,3,NA,NA,NA,NA,NA,NA,NA,NA
1244316,6,"Vidarbha","Rajasthan","male","2020/21",2021-01-11,"Syed Mushtaq Ali Trophy","Emerald Heights International School Ground",NA,"Rajasthan","field","Rajasthan",NA,3,NA,NA,NA,NA,NA,NA,NA,NA
1244317,6,"Madhya Pradesh","Goa","male","2020/21",2021-01-11,"Syed Mushtaq Ali Trophy","Holkar Stadium",NA,"Goa","field","Madhya Pradesh",6,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244318,6,"Andhra","Haryana","male","2020/21",2021-01-11,"Syed Mushtaq Ali Trophy","Sharad Pawar Cricket Academy BKC",NA,"Haryana","field","Haryana",NA,6,NA,NA,NA,NA,NA,NA,NA,NA
1244319,6,"Delhi","Mumbai","male","2020/21",2021-01-11,"Syed Mushtaq Ali Trophy","Wankhede Stadium",NA,"Mumbai","field","Delhi",76,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244320,6,"Puducherry","Kerala","male","2020/21",2021-01-11,"Syed Mushtaq Ali Trophy","Wankhede Stadium",NA,"Puducherry","bat","Kerala",NA,6,NA,NA,NA,NA,NA,NA,NA,NA
1244322,6,"Meghalaya","Manipur","male","2020/21",2021-01-11,"Syed Mushtaq Ali Trophy","SSN College Ground",NA,"Manipur","field","Manipur",NA,6,NA,NA,NA,NA,NA,NA,NA,NA
1244323,6,"Bihar","Arunachal Pradesh","male","2020/21",2021-01-11,"Syed Mushtaq Ali Trophy","T I Murugappa Ground",NA,"Bihar","bat","Bihar",18,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244324,6,"Mizoram","Sikkim","male","2020/21",2021-01-11,"Syed Mushtaq Ali Trophy","Sri Ramachandra Medical College",NA,"Sikkim","field","Sikkim",NA,10,NA,NA,NA,NA,NA,NA,NA,NA
1244325,6,"Karnataka","Punjab","male","2020/21",2021-01-12,"Syed Mushtaq Ali Trophy","Alur Cricket Stadium",NA,"Punjab","field","Punjab",NA,9,NA,NA,NA,NA,NA,NA,NA,NA
1244326,6,"Tripura","Jammu & Kashmir","male","2020/21",2021-01-12,"Syed Mushtaq Ali Trophy","Alur Cricket Stadium II",NA,"Jammu & Kashmir","field","Jammu & Kashmir",NA,7,NA,NA,NA,NA,NA,NA,NA,NA
1244327,6,"Uttar Pradesh","Railways","male","2020/21",2021-01-12,"Syed Mushtaq Ali Trophy","Alur Cricket Stadium III",NA,"Railways","field","Railways",NA,8,NA,NA,NA,NA,NA,NA,NA,NA
1244330,6,"Assam","Tamil Nadu","male","2020/21",2021-01-12,"Syed Mushtaq Ali Trophy","Eden Gardens",NA,"Tamil Nadu","field","Tamil Nadu",NA,10,NA,NA,NA,NA,NA,NA,NA,NA
1244331,6,"Chhattisgarh","Maharashtra","male","2020/21",2021-01-12,"Syed Mushtaq Ali Trophy","F B Colony Ground",NA,"Chhattisgarh","bat","Maharashtra",NA,8,NA,NA,NA,NA,NA,NA,NA,NA
1244332,6,"Gujarat","Uttarakhand","male","2020/21",2021-01-12,"Syed Mushtaq Ali Trophy","Motibaug Cricket Ground",NA,"Uttarakhand","field","Gujarat",73,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244333,6,"Himachal","Baroda","male","2020/21",2021-01-12,"Syed Mushtaq Ali Trophy","Reliance Cricket Stadium",NA,"Baroda","field","Baroda",NA,4,NA,NA,NA,NA,NA,NA,NA,NA
1244334,6,"Saurashtra","Vidarbha","male","2020/21",2021-01-13,"Syed Mushtaq Ali Trophy","Holkar Stadium",NA,"Vidarbha","field","Saurashtra",79,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244335,6,"Services","Goa","male","2020/21",2021-01-13,"Syed Mushtaq Ali Trophy","Emerald Heights International School Ground",NA,"Goa","field","Goa",NA,5,NA,NA,NA,NA,NA,NA,NA,NA
1244336,6,"Rajasthan","Madhya Pradesh","male","2020/21",2021-01-13,"Syed Mushtaq Ali Trophy","Holkar Stadium",NA,"Madhya Pradesh","field","Rajasthan",10,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244337,6,"Andhra","Delhi","male","2020/21",2021-01-13,"Syed Mushtaq Ali Trophy","Wankhede Stadium",NA,"Delhi","field","Delhi",NA,6,NA,NA,NA,NA,NA,NA,NA,NA
1244338,6,"Puducherry","Haryana","male","2020/21",2021-01-13,"Syed Mushtaq Ali Trophy","Sharad Pawar Cricket Academy BKC",NA,"Haryana","field","Haryana",NA,6,NA,NA,NA,NA,NA,NA,NA,NA
1244340,6,"Meghalaya","Mizoram","male","2020/21",2021-01-13,"Syed Mushtaq Ali Trophy","IC-Gurunanak College Ground",NA,"Mizoram","field","Meghalaya",130,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244341,6,"Chandigarh","Manipur","male","2020/21",2021-01-13,"Syed Mushtaq Ali Trophy","T I Murugappa Ground",NA,"Chandigarh","bat","Chandigarh",112,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244342,6,"Sikkim","Bihar","male","2020/21",2021-01-13,"Syed Mushtaq Ali Trophy","SSN College Ground",NA,"Sikkim","bat","Bihar",NA,8,NA,NA,NA,NA,NA,NA,NA,NA
1244343,6,"Arunachal Pradesh","Nagaland","male","2020/21",2021-01-13,"Syed Mushtaq Ali Trophy","Sri Ramachandra Medical College",NA,"Arunachal Pradesh","bat","Nagaland",NA,9,NA,NA,NA,NA,NA,NA,NA,NA
1244344,6,"Punjab","Railways","male","2020/21",2021-01-14,"Syed Mushtaq Ali Trophy","Alur Cricket Stadium II",NA,"Railways","field","Punjab",117,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244346,6,"Karnataka","Tripura","male","2020/21",2021-01-14,"Syed Mushtaq Ali Trophy","Alur Cricket Stadium III",NA,"Tripura","field","Karnataka",10,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244347,6,"Jharkhand","Assam","male","2020/21",2021-01-14,"Syed Mushtaq Ali Trophy","Jadavpur University Campus",NA,"Jharkhand","bat","Jharkhand",51,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244348,6,"Odisha","Tamil Nadu","male","2020/21",2021-01-14,"Syed Mushtaq Ali Trophy","Eden Gardens",NA,"Odisha","bat","Tamil Nadu",NA,8,NA,NA,NA,NA,NA,NA,NA,NA
1244349,6,"Hyderabad (India)","Bengal","male","2020/21",2021-01-14,"Syed Mushtaq Ali Trophy","Eden Gardens",NA,"Bengal","field","Bengal",NA,6,NA,NA,NA,NA,NA,NA,NA,NA
1244350,6,"Chhattisgarh","Baroda","male","2020/21",2021-01-14,"Syed Mushtaq Ali Trophy","F B Colony Ground",NA,"Baroda","field","Baroda",NA,9,NA,NA,NA,NA,NA,NA,NA,NA
1244351,6,"Himachal","Gujarat","male","2020/21",2021-01-14,"Syed Mushtaq Ali Trophy","Motibaug Cricket Ground",NA,"Gujarat","field","Himachal",26,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244352,6,"Maharashtra","Uttarakhand","male","2020/21",2021-01-14,"Syed Mushtaq Ali Trophy","Reliance Cricket Stadium",NA,"Maharashtra","bat","Uttarakhand",NA,6,NA,NA,NA,NA,NA,NA,NA,NA
1244353,6,"Madhya Pradesh","Vidarbha","male","2020/21",2021-01-15,"Syed Mushtaq Ali Trophy","Holkar Stadium",NA,"Vidarbha","field","Madhya Pradesh",21,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244355,6,"Saurashtra","Goa","male","2020/21",2021-01-15,"Syed Mushtaq Ali Trophy","Holkar Stadium",NA,"Goa","field","Saurashtra",90,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244356,6,"Delhi","Kerala","male","2020/21",2021-01-15,"Syed Mushtaq Ali Trophy","Wankhede Stadium",NA,"Kerala","field","Kerala",NA,6,NA,NA,NA,NA,NA,NA,NA,NA
1244357,6,"Mumbai","Haryana","male","2020/21",2021-01-15,"Syed Mushtaq Ali Trophy","Sharad Pawar Cricket Academy BKC",NA,"Mumbai","bat","Haryana",NA,8,NA,NA,NA,NA,NA,NA,NA,NA
1244358,6,"Andhra","Puducherry","male","2020/21",2021-01-15,"Syed Mushtaq Ali Trophy","Wankhede Stadium",NA,"Puducherry","field","Puducherry",NA,4,NA,NA,NA,NA,NA,NA,NA,NA
1244359,6,"Meghalaya","Bihar","male","2020/21",2021-01-15,"Syed Mushtaq Ali Trophy","SSN College Ground",NA,"Bihar","field","Bihar",NA,6,NA,NA,NA,NA,NA,NA,NA,NA
1244360,6,"Chandigarh","Mizoram","male","2020/21",2021-01-15,"Syed Mushtaq Ali Trophy","Sri Ramachandra Medical College",NA,"Chandigarh","bat","Chandigarh",89,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244361,6,"Nagaland","Sikkim","male","2020/21",2021-01-15,"Syed Mushtaq Ali Trophy","IC-Gurunanak College Ground",NA,"Sikkim","field","Nagaland",100,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244362,6,"Manipur","Arunachal Pradesh","male","2020/21",2021-01-15,"Syed Mushtaq Ali Trophy","T I Murugappa Ground",NA,"Manipur","bat","Manipur",45,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244363,6,"Tripura","Uttar Pradesh","male","2020/21",2021-01-16,"Syed Mushtaq Ali Trophy","Alur Cricket Stadium",NA,"Uttar Pradesh","field","Uttar Pradesh",NA,9,NA,NA,NA,NA,NA,NA,NA,NA
1244364,6,"Railways","Karnataka","male","2020/21",2021-01-16,"Syed Mushtaq Ali Trophy","Alur Cricket Stadium II",NA,"Railways","bat","Karnataka",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
1244365,6,"Jammu & Kashmir","Punjab","male","2020/21",2021-01-16,"Syed Mushtaq Ali Trophy","Alur Cricket Stadium III",NA,"Punjab","field","Punjab",NA,10,NA,NA,NA,NA,NA,NA,NA,NA
1244366,6,"Hyderabad (India)","Tamil Nadu","male","2020/21",2021-01-16,"Syed Mushtaq Ali Trophy","Jadavpur University Campus",NA,"Hyderabad (India)","bat","Tamil Nadu",NA,7,NA,NA,NA,NA,NA,NA,NA,NA
1244367,6,"Assam","Bengal","male","2020/21",2021-01-16,"Syed Mushtaq Ali Trophy","Eden Gardens",NA,"Bengal","field","Assam",13,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244368,6,"Jharkhand","Odisha","male","2020/21",2021-01-16,"Syed Mushtaq Ali Trophy","Eden Gardens",NA,"Jharkhand","bat","Jharkhand",54,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244369,6,"Uttarakhand","Himachal","male","2020/21",2021-01-16,"Syed Mushtaq Ali Trophy","Reliance Cricket Stadium",NA,"Himachal","field","Himachal",NA,10,NA,NA,NA,NA,NA,NA,NA,NA
1244370,6,"Baroda","Maharashtra","male","2020/21",2021-01-16,"Syed Mushtaq Ali Trophy","Motibaug Cricket Ground",NA,"Maharashtra","field","Baroda",60,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244371,6,"Chhattisgarh","Gujarat","male","2020/21",2021-01-16,"Syed Mushtaq Ali Trophy","F B Colony Ground",NA,"Gujarat","field","Gujarat",NA,8,NA,NA,NA,NA,NA,NA,NA,NA
1244372,6,"Goa","Rajasthan","male","2020/21",2021-01-17,"Syed Mushtaq Ali Trophy","Holkar Stadium",NA,"Goa","bat","Goa",37,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244373,6,"Saurashtra","Madhya Pradesh","male","2020/21",2021-01-17,"Syed Mushtaq Ali Trophy","Emerald Heights International School Ground",NA,"Saurashtra","bat","Madhya Pradesh",NA,6,NA,NA,NA,NA,NA,NA,NA,NA
1244374,6,"Vidarbha","Services","male","2020/21",2021-01-17,"Syed Mushtaq Ali Trophy","Holkar Stadium",NA,"Vidarbha","bat","Services",NA,8,NA,NA,NA,NA,NA,NA,NA,NA
1244375,6,"Mumbai","Puducherry","male","2020/21",2021-01-17,"Syed Mushtaq Ali Trophy","Wankhede Stadium",NA,"Puducherry","field","Puducherry",NA,6,NA,NA,NA,NA,NA,NA,NA,NA
1244376,6,"Kerala","Andhra","male","2020/21",2021-01-17,"Syed Mushtaq Ali Trophy","Sharad Pawar Cricket Academy BKC",NA,"Andhra","field","Andhra",NA,6,NA,NA,NA,NA,NA,NA,NA,NA
1244377,6,"Delhi","Haryana","male","2020/21",2021-01-17,"Syed Mushtaq Ali Trophy","Wankhede Stadium",NA,"Haryana","field","Haryana",NA,5,NA,NA,NA,NA,NA,NA,NA,NA
1244378,6,"Manipur","Bihar","male","2020/21",2021-01-17,"Syed Mushtaq Ali Trophy","Sri Ramachandra Medical College",NA,"Bihar","field","Bihar",NA,9,NA,NA,NA,NA,NA,NA,NA,NA
1244379,6,"Arunachal Pradesh","Meghalaya","male","2020/21",2021-01-17,"Syed Mushtaq Ali Trophy","T I Murugappa Ground",NA,"Arunachal Pradesh","bat","Meghalaya",NA,9,NA,NA,NA,NA,NA,NA,NA,NA
1244380,6,"Chandigarh","Sikkim","male","2020/21",2021-01-17,"Syed Mushtaq Ali Trophy","IC-Gurunanak College Ground",NA,"Chandigarh","bat","Chandigarh",131,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244381,6,"Nagaland","Mizoram","male","2020/21",2021-01-17,"Syed Mushtaq Ali Trophy","SSN College Ground",NA,"Nagaland","bat","Nagaland",77,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244382,6,"Railways","Jammu & Kashmir","male","2020/21",2021-01-18,"Syed Mushtaq Ali Trophy","Alur Cricket Stadium",NA,"Jammu & Kashmir","field","Jammu & Kashmir",NA,7,NA,NA,NA,NA,NA,NA,NA,NA
1244383,6,"Punjab","Tripura","male","2020/21",2021-01-18,"Syed Mushtaq Ali Trophy","Alur Cricket Stadium III",NA,"Tripura","field","Punjab",22,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244385,6,"Assam","Odisha","male","2020/21",2021-01-18,"Syed Mushtaq Ali Trophy","Jadavpur University Campus",NA,"Assam","bat","Odisha",NA,4,NA,NA,NA,NA,NA,NA,NA,NA
1244386,6,"Hyderabad (India)","Jharkhand","male","2020/21",2021-01-18,"Syed Mushtaq Ali Trophy","Eden Gardens",NA,"Jharkhand","field",NA,NA,NA,"tie","Jharkhand",NA,NA,NA,NA,NA,NA
1244387,6,"Bengal","Tamil Nadu","male","2020/21",2021-01-18,"Syed Mushtaq Ali Trophy","Eden Gardens",NA,"Tamil Nadu","field","Tamil Nadu",NA,8,NA,NA,NA,NA,NA,NA,NA,NA
1244388,6,"Baroda","Gujarat","male","2020/21",2021-01-18,"Syed Mushtaq Ali Trophy","F B Colony Ground",NA,"Gujarat","field","Baroda",12,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244389,6,"Uttarakhand","Chhattisgarh","male","2020/21",2021-01-18,"Syed Mushtaq Ali Trophy","Reliance Cricket Stadium",NA,"Chhattisgarh","field",NA,NA,NA,"tie","Chhattisgarh",NA,NA,NA,NA,NA,NA
1244390,6,"Maharashtra","Himachal","male","2020/21",2021-01-18,"Syed Mushtaq Ali Trophy","Motibaug Cricket Ground",NA,"Maharashtra","bat","Himachal",NA,4,NA,NA,NA,NA,NA,NA,NA,NA
1244391,6,"Madhya Pradesh","Services","male","2020/21",2021-01-19,"Syed Mushtaq Ali Trophy","Holkar Stadium",NA,"Madhya Pradesh","bat","Madhya Pradesh",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244393,6,"Rajasthan","Saurashtra","male","2020/21",2021-01-19,"Syed Mushtaq Ali Trophy","Holkar Stadium",NA,"Rajasthan","bat","Rajasthan",15,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244394,6,"Haryana","Kerala","male","2020/21",2021-01-19,"Syed Mushtaq Ali Trophy","Wankhede Stadium",NA,"Kerala","field","Haryana",4,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244395,6,"Delhi","Puducherry","male","2020/21",2021-01-19,"Syed Mushtaq Ali Trophy","Sharad Pawar Cricket Academy BKC",NA,"Puducherry","field","Delhi",110,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244396,6,"Andhra","Mumbai","male","2020/21",2021-01-19,"Syed Mushtaq Ali Trophy","Wankhede Stadium",NA,"Andhra","bat","Mumbai",NA,5,NA,NA,NA,NA,NA,NA,NA,NA
1244398,6,"Sikkim","Meghalaya","male","2020/21",2021-01-19,"Syed Mushtaq Ali Trophy","Sri Ramachandra Medical College",NA,"Meghalaya","field","Meghalaya",NA,8,NA,NA,NA,NA,NA,NA,NA,NA
1244399,6,"Mizoram","Bihar","male","2020/21",2021-01-19,"Syed Mushtaq Ali Trophy","SSN College Ground",NA,"Bihar","field","Bihar",NA,6,NA,NA,NA,NA,NA,NA,NA,NA
1244400,6,"Manipur","Nagaland","male","2020/21",2021-01-19,"Syed Mushtaq Ali Trophy","T I Murugappa Ground",NA,"Manipur","bat","Nagaland",NA,8,NA,NA,NA,NA,NA,NA,NA,NA
1244401,6,"Karnataka","Punjab","male","2020/21",2021-01-26,"Syed Mushtaq Ali Trophy","Narendra Modi Stadium Ground 'A', Motera",NA,"Punjab","field","Punjab",NA,9,NA,NA,NA,NA,NA,NA,NA,NA
1244402,6,"Himachal","Tamil Nadu","male","2020/21",2021-01-26,"Syed Mushtaq Ali Trophy","Narendra Modi Stadium Ground 'A', Motera",NA,"Tamil Nadu","field","Tamil Nadu",NA,5,NA,NA,NA,NA,NA,NA,NA,NA
1244403,6,"Haryana","Baroda","male","2020/21",2021-01-27,"Syed Mushtaq Ali Trophy","Narendra Modi Stadium Ground 'A', Motera",NA,"Baroda","field","Baroda",NA,8,NA,NA,NA,NA,NA,NA,NA,NA
1244405,6,"Rajasthan","Tamil Nadu","male","2020/21",2021-01-29,"Syed Mushtaq Ali Trophy","Narendra Modi Stadium Ground 'A', Motera",NA,"Rajasthan","bat","Tamil Nadu",NA,7,NA,NA,"KB Arun Karthik",NA,NA,NA,NA,NA
1244406,6,"Baroda","Punjab","male","2020/21",2021-01-29,"Syed Mushtaq Ali Trophy","Narendra Modi Stadium Ground 'A', Motera",NA,"Punjab","field","Baroda",25,NA,NA,NA,"KH Devdhar",NA,NA,NA,NA,NA
1244407,6,"Baroda","Tamil Nadu","male","2020/21",2021-01-31,"Syed Mushtaq Ali Trophy","Narendra Modi Stadium Ground 'A', Motera",NA,"Tamil Nadu","field","Tamil Nadu",NA,7,NA,NA,"M Siddharth",NA,NA,NA,NA,NA
1280198,6,"Tamil Nadu","Maharashtra","male","2021/22",2021-11-04,"Syed Mushtaq Ali Trophy","Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium",NA,"Maharashtra","field","Tamil Nadu",12,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280200,6,"Goa","Odisha","male","2021/22",2021-11-04,"Syed Mushtaq Ali Trophy","Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium B",NA,"Odisha","field","Odisha",NA,4,NA,NA,NA,NA,NA,NA,NA,NA
1280201,6,"Chhattisgarh","Bengal","male","2021/22",2021-11-04,"Syed Mushtaq Ali Trophy","ACA Stadium, Barsapara",NA,"Bengal","field","Bengal",NA,7,NA,NA,NA,NA,NA,NA,NA,NA
1280202,6,"Karnataka","Mumbai","male","2021/22",2021-11-04,"Syed Mushtaq Ali Trophy","ACA Stadium, Barsapara",NA,"Mumbai","field","Karnataka",9,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280203,6,"Baroda","Services","male","2021/22",2021-11-04,"Syed Mushtaq Ali Trophy","Nehru Stadium",NA,"Services","field","Services",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
1280204,6,"Himachal","Haryana","male","2021/22",2021-11-04,"Syed Mushtaq Ali Trophy","Reliance Cricket Stadium",NA,"Haryana","field","Haryana",NA,8,NA,NA,NA,NA,NA,NA,NA,NA
1280207,6,"Assam","Madhya Pradesh","male","2021/22",2021-11-04,"Syed Mushtaq Ali Trophy","Arun Jaitley Stadium",NA,"Madhya Pradesh","field","Madhya Pradesh",NA,6,NA,NA,NA,NA,NA,NA,NA,NA
1280208,6,"Bihar","Railways","male","2021/22",2021-11-04,"Syed Mushtaq Ali Trophy","Arun Jaitley Stadium",NA,"Railways","field","Bihar",35,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280209,6,"Kerala","Gujarat","male","2021/22",2021-11-04,"Syed Mushtaq Ali Trophy","Airforce Complex ground, Palam",NA,"Gujarat","field","Gujarat",NA,9,NA,NA,NA,NA,NA,NA,NA,NA
1280210,6,"Saurashtra","Hyderabad (India)","male","2021/22",2021-11-04,"Syed Mushtaq Ali Trophy","Gurugram Cricket Ground (SRNCC)",NA,"Hyderabad (India)","field","Hyderabad (India)",NA,2,NA,NA,NA,NA,NA,NA,NA,NA
1280211,6,"Uttar Pradesh","Chandigarh","male","2021/22",2021-11-04,"Syed Mushtaq Ali Trophy","Gurugram Cricket Ground (SRNCC)",NA,"Uttar Pradesh","bat","Uttar Pradesh",22,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280212,6,"Delhi","Uttarakhand","male","2021/22",2021-11-04,"Syed Mushtaq Ali Trophy","Chaudhry Bansi Lal Cricket Stadium",NA,"Uttarakhand","field","Delhi",35,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280213,6,"Vidarbha","Arunachal Pradesh","male","2021/22",2021-11-04,"Syed Mushtaq Ali Trophy","Gokaraju Liala Gangaaraju ACA Cricket Ground",NA,"Arunachal Pradesh","field","Vidarbha",94,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280214,6,"Tripura","Sikkim","male","2021/22",2021-11-04,"Syed Mushtaq Ali Trophy","Gokaraju Liala Gangaaraju ACA Cricket Ground",NA,"Sikkim","field","Tripura",44,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280216,6,"Mizoram","Meghalaya","male","2021/22",2021-11-04,"Syed Mushtaq Ali Trophy","ACA Stadium,Mangalagiri",NA,"Mizoram","bat","Meghalaya",NA,9,NA,NA,NA,NA,NA,NA,NA,NA
1280217,6,"Punjab","Maharashtra","male","2021/22",2021-11-05,"Syed Mushtaq Ali Trophy","Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium",NA,"Maharashtra","field","Maharashtra",NA,7,NA,NA,NA,NA,NA,NA,NA,NA
1280219,6,"Goa","Puducherry","male","2021/22",2021-11-05,"Syed Mushtaq Ali Trophy","Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium B",NA,"Goa","bat","Goa",9,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280220,6,"Chhattisgarh","Karnataka","male","2021/22",2021-11-05,"Syed Mushtaq Ali Trophy","ACA Stadium, Barsapara",NA,"Karnataka","field","Karnataka",NA,4,NA,NA,NA,NA,NA,NA,NA,NA
1280221,6,"Bengal","Baroda","male","2021/22",2021-11-05,"Syed Mushtaq Ali Trophy","ACA Stadium, Barsapara",NA,"Bengal","bat","Bengal",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280223,6,"Jammu & Kashmir","Rajasthan","male","2021/22",2021-11-05,"Syed Mushtaq Ali Trophy","Reliance Cricket Stadium",NA,"Rajasthan","field","Rajasthan",NA,5,NA,NA,NA,NA,NA,NA,NA,NA
1280224,6,"Himachal","Jharkhand","male","2021/22",2021-11-05,"Syed Mushtaq Ali Trophy","Reliance Cricket Stadium",NA,"Himachal","bat","Himachal",7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280225,6,"Andhra","Haryana","male","2021/22",2021-11-05,"Syed Mushtaq Ali Trophy","Alembic 2  Cricket Ground",NA,"Haryana","field","Haryana",NA,6,NA,NA,NA,NA,NA,NA,NA,NA
1280226,6,"Railways","Madhya Pradesh","male","2021/22",2021-11-05,"Syed Mushtaq Ali Trophy","Arun Jaitley Stadium",NA,"Madhya Pradesh","field","Madhya Pradesh",NA,7,NA,NA,NA,NA,NA,NA,NA,NA
1280227,6,"Gujarat","Assam","male","2021/22",2021-11-05,"Syed Mushtaq Ali Trophy","Arun Jaitley Stadium",NA,"Gujarat","bat","Assam",NA,7,NA,NA,NA,NA,NA,NA,NA,NA
1280228,6,"Bihar","Kerala","male","2021/22",2021-11-05,"Syed Mushtaq Ali Trophy","Airforce Complex ground, Palam",NA,"Bihar","bat","Kerala",NA,7,NA,NA,NA,NA,NA,NA,NA,NA
1280229,6,"Saurashtra","Uttar Pradesh","male","2021/22",2021-11-05,"Syed Mushtaq Ali Trophy","Gurugram Cricket Ground (SRNCC)",NA,"Uttar Pradesh","field","Saurashtra",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280230,6,"Hyderabad (India)","Uttarakhand","male","2021/22",2021-11-05,"Syed Mushtaq Ali Trophy","Gurugram Cricket Ground (SRNCC)",NA,"Hyderabad (India)","bat","Hyderabad (India)",61,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280231,6,"Chandigarh","Delhi","male","2021/22",2021-11-05,"Syed Mushtaq Ali Trophy","Chaudhry Bansi Lal Cricket Stadium",NA,"Delhi","field","Delhi",NA,7,NA,NA,NA,NA,NA,NA,NA,NA
1280232,6,"Sikkim","Meghalaya","male","2021/22",2021-11-05,"Syed Mushtaq Ali Trophy","Gokaraju Liala Gangaaraju ACA Cricket Ground",NA,"Meghalaya","field","Meghalaya",NA,6,NA,NA,NA,NA,NA,NA,NA,NA
