"bowler","start_date","batting_team","bowling_team","innings","Overs","Maidens","Runs","Wickets","Economy","DotBalls","event","season","match_id","venue","city","team1","team2","toss_winner","toss_decision","player_of_match","winner","winner_wickets","winner_runs"
"CJ Anderson",2023-07-18,"Los Angeles Knight Riders","San Francisco Unicorns",2,"1.0",0,18,1,18,1,"Major League Cricket",2023,1381368,"Grand Prairie Stadium","Dallas","San Francisco Unicorns","Los Angeles Knight Riders","San Francisco Unicorns","bat","MS Wade","San Francisco Unicorns",NA,"21"
"J Theron",2023-07-17,"MI New York","Texas Super Kings",2,"3.0",0,18,1,6,10,"Major League Cricket",2023,1381367,"Grand Prairie Stadium","Dallas","Texas Super Kings","MI New York","Texas Super Kings","bat","DP Conway","Texas Super Kings",NA,"17"
"CJ Anderson",2023-07-15,"Seattle Orcas","San Francisco Unicorns",1,"2.0",0,19,1,9.5,4,"Major League Cricket",2023,1381364,"Grand Prairie Stadium","Dallas","Seattle Orcas","San Francisco Unicorns","Seattle Orcas","bat","H Klaasen","Seattle Orcas",NA,"35"
"CJ Gannon",2023-07-27,"Texas Super Kings","Seattle Orcas",1,"2.0",0,19,1,9.5,6,"Major League Cricket",2023,1381377,"Grand Prairie Stadium","Dallas","Texas Super Kings","Seattle Orcas","Texas Super Kings","bat","Q de Kock","Seattle Orcas","9",NA
"Imad Wasim",2023-07-14,"Washington Freedom","Seattle Orcas",1,"4.0",0,19,1,4.75,9,"Major League Cricket",2023,1381363,"Grand Prairie Stadium","Dallas","Washington Freedom","Seattle Orcas","Seattle Orcas","field","Imad Wasim","Seattle Orcas","5",NA
"NP Kenjige",2023-07-23,"Washington Freedom","MI New York",1,"4.0",0,19,1,4.75,9,"Major League Cricket",2023,1381373,"Church Street Park, Morrisville","Morrisville","Washington Freedom","MI New York","MI New York","field","N Pooran","MI New York","8",NA
"A Nortje",2024-07-05,"Seattle Orcas","MI New York",1,"4.0",0,20,1,5,13,"Major League Cricket",2024,1432726,"Church Street Park, Morrisville","Morrisville","Seattle Orcas","MI New York","MI New York","field","N Pooran","MI New York","6",NA
"AJ Hosein",2023-07-14,"Seattle Orcas","Washington Freedom",2,"2.0",0,20,1,10,3,"Major League Cricket",2023,1381363,"Grand Prairie Stadium","Dallas","Washington Freedom","Seattle Orcas","Seattle Orcas","field","Imad Wasim","Seattle Orcas","5",NA
"J Theron",2023-07-27,"Seattle Orcas","Texas Super Kings",2,"3.0",0,20,1,6.66666666666667,9,"Major League Cricket",2023,1381377,"Grand Prairie Stadium","Dallas","Texas Super Kings","Seattle Orcas","Texas Super Kings","bat","Q de Kock","Seattle Orcas","9",NA
"LE Plunkett",2023-07-24,"Texas Super Kings","San Francisco Unicorns",2,"3.1",0,20,1,6.31578947368421,6,"Major League Cricket",2023,1381374,"Church Street Park, Morrisville","Morrisville","San Francisco Unicorns","Texas Super Kings","San Francisco Unicorns","bat","DR Sams","Texas Super Kings","3",NA
"SP Narine",2023-07-20,"Washington Freedom","Los Angeles Knight Riders",2,"4.0",0,20,1,5,11,"Major League Cricket",2023,1381369,"Church Street Park, Morrisville","Morrisville","Los Angeles Knight Riders","Washington Freedom","Washington Freedom","field","AD Russell","Washington Freedom","6",NA
"Ehsan Adil",2023-07-28,"Texas Super Kings","MI New York",1,"3.0",0,22,1,7.33333333333333,8,"Major League Cricket",2023,1381378,"Grand Prairie Stadium","Dallas","Texas Super Kings","MI New York","MI New York","field","TA Boult","MI New York","6",NA
"SC van Schalkwyk",2023-07-23,"Seattle Orcas","Los Angeles Knight Riders",1,"3.0",0,22,1,7.33333333333333,4,"Major League Cricket",2023,1381372,"Church Street Park, Morrisville","Morrisville","Seattle Orcas","Los Angeles Knight Riders","Los Angeles Knight Riders","field","RR Rossouw","Los Angeles Knight Riders","2",NA
"WD Parnell",2023-07-30,"MI New York","Seattle Orcas",2,"2.0",0,22,1,11,6,"Major League Cricket",2023,1381379,"Grand Prairie Stadium","Dallas","Seattle Orcas","MI New York","MI New York","field","N Pooran","MI New York","7",NA
"MP Stoinis",2023-07-22,"Washington Freedom","San Francisco Unicorns",1,"4.0",1,23,1,5.75,13,"Major League Cricket",2023,1381371,"Church Street Park, Morrisville","Morrisville","Washington Freedom","San Francisco Unicorns","San Francisco Unicorns","field","SN Netravalkar","Washington Freedom",NA,"30"
"SP Narine",2024-07-05,"Texas Super Kings","Los Angeles Knight Riders",2,"4.0",0,23,1,5.75,8,"Major League Cricket",2024,1432727,"Grand Prairie Stadium, Dallas","Dallas","Los Angeles Knight Riders","Texas Super Kings","Texas Super Kings","field","Ali Khan","Los Angeles Knight Riders",NA,"12"
"A Nortje",2023-07-22,"San Francisco Unicorns","Washington Freedom",2,"4.0",0,24,1,6,12,"Major League Cricket",2023,1381371,"Church Street Park, Morrisville","Morrisville","Washington Freedom","San Francisco Unicorns","San Francisco Unicorns","field","SN Netravalkar","Washington Freedom",NA,"30"
"AJ Hosein",2023-07-27,"MI New York","Washington Freedom",1,"3.0",0,24,1,8,6,"Major League Cricket",2023,1381376,"Grand Prairie Stadium","Dallas","MI New York","Washington Freedom","Washington Freedom","field","D Brevis","MI New York",NA,"16"
"C le Roux",2023-07-24,"Texas Super Kings","San Francisco Unicorns",2,"3.0",0,24,1,8,10,"Major League Cricket",2023,1381374,"Church Street Park, Morrisville","Morrisville","San Francisco Unicorns","Texas Super Kings","San Francisco Unicorns","bat","DR Sams","Texas Super Kings","3",NA
"CP Savage",2023-07-13,"Los Angeles Knight Riders","Texas Super Kings",2,"2.0",0,25,1,12.5,6,"Major League Cricket",2023,1381361,"Grand Prairie Stadium","Grand Prairie","Texas Super Kings","Los Angeles Knight Riders","Los Angeles Knight Riders","field","DA Miller","Texas Super Kings",NA,"69"
"D Wiese",2023-07-27,"Washington Freedom","MI New York",2,"4.0",0,25,1,6.25,11,"Major League Cricket",2023,1381376,"Grand Prairie Stadium","Dallas","MI New York","Washington Freedom","Washington Freedom","field","D Brevis","MI New York",NA,"16"
"Imad Wasim",2023-07-21,"Texas Super Kings","Seattle Orcas",1,"4.0",0,25,1,6.25,13,"Major League Cricket",2023,1381370,"Church Street Park, Morrisville","Morrisville","Texas Super Kings","Seattle Orcas","Seattle Orcas","field","WD Parnell","Seattle Orcas","8",NA
"Imad Wasim",2023-07-23,"Los Angeles Knight Riders","Seattle Orcas",2,"3.1",0,25,1,7.89473684210526,7,"Major League Cricket",2023,1381372,"Church Street Park, Morrisville","Morrisville","Seattle Orcas","Los Angeles Knight Riders","Los Angeles Knight Riders","field","RR Rossouw","Los Angeles Knight Riders","2",NA
"JG Dill",2023-07-27,"MI New York","Washington Freedom",1,"4.0",0,25,1,6.25,10,"Major League Cricket",2023,1381376,"Grand Prairie Stadium","Dallas","MI New York","Washington Freedom","Washington Freedom","field","D Brevis","MI New York",NA,"16"
"Rashid Khan",2023-07-28,"Texas Super Kings","MI New York",1,"4.0",0,25,1,6.25,10,"Major League Cricket",2023,1381378,"Grand Prairie Stadium","Dallas","Texas Super Kings","MI New York","MI New York","field","TA Boult","MI New York","6",NA
"SR Taylor",2023-07-30,"Seattle Orcas","MI New York",1,"4.0",0,25,1,6.25,10,"Major League Cricket",2023,1381379,"Grand Prairie Stadium","Dallas","Seattle Orcas","MI New York","MI New York","field","N Pooran","MI New York","7",NA
"AJ Tye",2023-07-14,"Washington Freedom","Seattle Orcas",1,"4.0",0,26,1,6.5,6,"Major League Cricket",2023,1381363,"Grand Prairie Stadium","Dallas","Washington Freedom","Seattle Orcas","Seattle Orcas","field","Imad Wasim","Seattle Orcas","5",NA
"CP Savage",2023-07-28,"MI New York","Texas Super Kings",2,"4.0",0,27,1,6.75,8,"Major League Cricket",2023,1381378,"Grand Prairie Stadium","Dallas","Texas Super Kings","MI New York","MI New York","field","TA Boult","MI New York","6",NA
"SH Johnson",2023-07-23,"Seattle Orcas","Los Angeles Knight Riders",1,"4.0",0,27,1,6.75,12,"Major League Cricket",2023,1381372,"Church Street Park, Morrisville","Morrisville","Seattle Orcas","Los Angeles Knight Riders","Los Angeles Knight Riders","field","RR Rossouw","Los Angeles Knight Riders","2",NA
"AD Russell",2023-07-23,"Seattle Orcas","Los Angeles Knight Riders",1,"2.0",0,28,1,14,2,"Major League Cricket",2023,1381372,"Church Street Park, Morrisville","Morrisville","Seattle Orcas","Los Angeles Knight Riders","Los Angeles Knight Riders","field","RR Rossouw","Los Angeles Knight Riders","2",NA
"DJ Bravo",2023-07-16,"Washington Freedom","Texas Super Kings",1,"4.0",0,28,1,7,10,"Major League Cricket",2023,1381365,"Grand Prairie Stadium","Dallas","Washington Freedom","Texas Super Kings","Washington Freedom","bat","MW Short","Washington Freedom",NA,"6"
"DL Piedt",2023-07-16,"Texas Super Kings","Washington Freedom",2,"3.0",0,28,1,9.33333333333333,6,"Major League Cricket",2023,1381365,"Grand Prairie Stadium","Dallas","Washington Freedom","Texas Super Kings","Washington Freedom","bat","MW Short","Washington Freedom",NA,"6"
"G Coetzee",2024-07-05,"Los Angeles Knight Riders","Texas Super Kings",1,"4.0",0,28,1,7,11,"Major League Cricket",2024,1432727,"Grand Prairie Stadium, Dallas","Dallas","Los Angeles Knight Riders","Texas Super Kings","Texas Super Kings","field","Ali Khan","Los Angeles Knight Riders",NA,"12"
"LH Ferguson",2024-07-06,"MI New York","Washington Freedom",1,"4.0",0,28,1,7,14,"Major League Cricket",2024,1432728,"Church Street Park, Morrisville","Morrisville","MI New York","Washington Freedom","Washington Freedom","field","SN Netravalkar","Washington Freedom",NA,"4"
"Mohammad Mohsin",2023-07-16,"Washington Freedom","Texas Super Kings",1,"4.0",0,28,1,7,7,"Major League Cricket",2023,1381365,"Grand Prairie Stadium","Dallas","Washington Freedom","Texas Super Kings","Washington Freedom","bat","MW Short","Washington Freedom",NA,"6"
"N Burger",2024-07-05,"MI New York","Seattle Orcas",2,"4.0",0,28,1,7,12,"Major League Cricket",2024,1432726,"Church Street Park, Morrisville","Morrisville","Seattle Orcas","MI New York","MI New York","field","N Pooran","MI New York","6",NA
"A Nortje",2023-07-14,"Seattle Orcas","Washington Freedom",2,"4.0",0,29,1,7.25,11,"Major League Cricket",2023,1381363,"Grand Prairie Stadium","Dallas","Washington Freedom","Seattle Orcas","Seattle Orcas","field","Imad Wasim","Seattle Orcas","5",NA
"A Zampa",2023-07-13,"Texas Super Kings","Los Angeles Knight Riders",1,"3.0",0,29,1,9.66666666666667,2,"Major League Cricket",2023,1381361,"Grand Prairie Stadium","Grand Prairie","Texas Super Kings","Los Angeles Knight Riders","Los Angeles Knight Riders","field","DA Miller","Texas Super Kings",NA,"69"
"LE Plunkett",2024-07-07,"Los Angeles Knight Riders","San Francisco Unicorns",1,"4.0",0,29,1,7.25,6,"Major League Cricket",2024,1432729,"Grand Prairie Stadium, Dallas","Dallas","Los Angeles Knight Riders","San Francisco Unicorns","San Francisco Unicorns","field","FH Allen","San Francisco Unicorns","6",NA
"Rashid Khan",2023-07-23,"Washington Freedom","MI New York",1,"4.0",0,29,1,7.25,10,"Major League Cricket",2023,1381373,"Church Street Park, Morrisville","Morrisville","Washington Freedom","MI New York","MI New York","field","N Pooran","MI New York","8",NA
"SP Narine",2023-07-13,"Texas Super Kings","Los Angeles Knight Riders",1,"4.0",0,29,1,7.25,7,"Major League Cricket",2023,1381361,"Grand Prairie Stadium","Grand Prairie","Texas Super Kings","Los Angeles Knight Riders","Los Angeles Knight Riders","field","DA Miller","Texas Super Kings",NA,"69"
"CJ Gannon",2023-07-21,"Texas Super Kings","Seattle Orcas",1,"4.0",0,30,1,7.5,7,"Major League Cricket",2023,1381370,"Church Street Park, Morrisville","Morrisville","Texas Super Kings","Seattle Orcas","Seattle Orcas","field","WD Parnell","Seattle Orcas","8",NA
"M Jansen",2023-07-14,"Seattle Orcas","Washington Freedom",2,"3.4",0,30,1,8.18181818181818,11,"Major League Cricket",2023,1381363,"Grand Prairie Stadium","Dallas","Washington Freedom","Seattle Orcas","Seattle Orcas","field","Imad Wasim","Seattle Orcas","5",NA
"Mohammad Mohsin",2023-07-28,"MI New York","Texas Super Kings",2,"3.0",0,30,1,10,5,"Major League Cricket",2023,1381378,"Grand Prairie Stadium","Dallas","Texas Super Kings","MI New York","MI New York","field","TA Boult","MI New York","6",NA
"SP Narine",2023-07-23,"Seattle Orcas","Los Angeles Knight Riders",1,"4.0",0,30,1,7.5,4,"Major League Cricket",2023,1381372,"Church Street Park, Morrisville","Morrisville","Seattle Orcas","Los Angeles Knight Riders","Los Angeles Knight Riders","field","RR Rossouw","Los Angeles Knight Riders","2",NA
"DL Piedt",2023-07-14,"Seattle Orcas","Washington Freedom",2,"4.0",0,31,1,7.75,7,"Major League Cricket",2023,1381363,"Grand Prairie Stadium","Dallas","Washington Freedom","Seattle Orcas","Seattle Orcas","field","Imad Wasim","Seattle Orcas","5",NA
"DR Sams",2023-07-28,"MI New York","Texas Super Kings",2,"4.0",0,31,1,7.75,9,"Major League Cricket",2023,1381378,"Grand Prairie Stadium","Dallas","Texas Super Kings","MI New York","MI New York","field","TA Boult","MI New York","6",NA
"Harmeet Singh",2023-07-23,"Los Angeles Knight Riders","Seattle Orcas",2,"2.0",0,31,1,15.5,3,"Major League Cricket",2023,1381372,"Church Street Park, Morrisville","Morrisville","Seattle Orcas","Los Angeles Knight Riders","Los Angeles Knight Riders","field","RR Rossouw","Los Angeles Knight Riders","2",NA
"AD Russell",2023-07-18,"San Francisco Unicorns","Los Angeles Knight Riders",1,"3.2",0,32,1,9.6,7,"Major League Cricket",2023,1381368,"Grand Prairie Stadium","Dallas","San Francisco Unicorns","Los Angeles Knight Riders","San Francisco Unicorns","bat","MS Wade","San Francisco Unicorns",NA,"21"
"MJ Santner",2023-07-16,"Washington Freedom","Texas Super Kings",1,"4.0",0,32,1,8,8,"Major League Cricket",2023,1381365,"Grand Prairie Stadium","Dallas","Washington Freedom","Texas Super Kings","Washington Freedom","bat","MW Short","Washington Freedom",NA,"6"
"Rashid Khan",2023-07-17,"Texas Super Kings","MI New York",1,"4.0",0,32,1,8,8,"Major League Cricket",2023,1381367,"Grand Prairie Stadium","Dallas","Texas Super Kings","MI New York","Texas Super Kings","bat","DP Conway","Texas Super Kings",NA,"17"
"Shadab Khan",2023-07-14,"MI New York","San Francisco Unicorns",2,"3.0",0,32,1,10.6666666666667,4,"Major League Cricket",2023,1381362,"Grand Prairie Stadium","Dallas","San Francisco Unicorns","MI New York","San Francisco Unicorns","bat","CJ Anderson","San Francisco Unicorns",NA,"22"
"Shakib Al Hasan",2024-07-05,"Texas Super Kings","Los Angeles Knight Riders",2,"3.0",0,32,1,10.6666666666667,3,"Major League Cricket",2024,1432727,"Grand Prairie Stadium, Dallas","Dallas","Los Angeles Knight Riders","Texas Super Kings","Texas Super Kings","field","Ali Khan","Los Angeles Knight Riders",NA,"12"
"Abrar Ahmed",2024-07-07,"Los Angeles Knight Riders","San Francisco Unicorns",1,"4.0",0,33,1,8.25,7,"Major League Cricket",2024,1432729,"Grand Prairie Stadium, Dallas","Dallas","Los Angeles Knight Riders","San Francisco Unicorns","San Francisco Unicorns","field","FH Allen","San Francisco Unicorns","6",NA
"DJ Bravo",2023-07-17,"MI New York","Texas Super Kings",2,"4.0",0,33,1,8.25,3,"Major League Cricket",2023,1381367,"Grand Prairie Stadium","Dallas","Texas Super Kings","MI New York","Texas Super Kings","bat","DP Conway","Texas Super Kings",NA,"17"
"CJ Gannon",2023-07-14,"Washington Freedom","Seattle Orcas",1,"4.0",0,34,1,8.5,10,"Major League Cricket",2023,1381363,"Grand Prairie Stadium","Dallas","Washington Freedom","Seattle Orcas","Seattle Orcas","field","Imad Wasim","Seattle Orcas","5",NA
"SP Narine",2023-07-18,"San Francisco Unicorns","Los Angeles Knight Riders",1,"4.0",0,34,1,8.5,8,"Major League Cricket",2023,1381368,"Grand Prairie Stadium","Dallas","San Francisco Unicorns","Los Angeles Knight Riders","San Francisco Unicorns","bat","MS Wade","San Francisco Unicorns",NA,"21"
"M Jansen",2023-07-22,"San Francisco Unicorns","Washington Freedom",2,"4.0",0,35,1,8.75,13,"Major League Cricket",2023,1381371,"Church Street Park, Morrisville","Morrisville","Washington Freedom","San Francisco Unicorns","San Francisco Unicorns","field","SN Netravalkar","Washington Freedom",NA,"30"
"NP Kenjige",2023-07-25,"Seattle Orcas","MI New York",2,"3.2",0,35,1,10.5,6,"Major League Cricket",2023,1381375,"Church Street Park, Morrisville","Morrisville","MI New York","Seattle Orcas","Seattle Orcas","field","H Klaasen","Seattle Orcas","2",NA
"WD Parnell",2023-07-23,"Los Angeles Knight Riders","Seattle Orcas",2,"4.0",0,35,1,8.75,7,"Major League Cricket",2023,1381372,"Church Street Park, Morrisville","Morrisville","Seattle Orcas","Los Angeles Knight Riders","Los Angeles Knight Riders","field","RR Rossouw","Los Angeles Knight Riders","2",NA
"A Zampa",2023-07-20,"Washington Freedom","Los Angeles Knight Riders",2,"4.0",0,36,1,9,5,"Major League Cricket",2023,1381369,"Church Street Park, Morrisville","Morrisville","Los Angeles Knight Riders","Washington Freedom","Washington Freedom","field","AD Russell","Washington Freedom","6",NA
"CJ Gannon",2023-07-25,"MI New York","Seattle Orcas",1,"4.0",0,36,1,9,5,"Major League Cricket",2023,1381375,"Church Street Park, Morrisville","Morrisville","MI New York","Seattle Orcas","Seattle Orcas","field","H Klaasen","Seattle Orcas","2",NA
"AJ Hosein",2023-07-20,"Los Angeles Knight Riders","Washington Freedom",1,"3.0",0,37,1,12.3333333333333,7,"Major League Cricket",2023,1381369,"Church Street Park, Morrisville","Morrisville","Los Angeles Knight Riders","Washington Freedom","Washington Freedom","field","AD Russell","Washington Freedom","6",NA
"D Wiese",2023-07-23,"Washington Freedom","MI New York",1,"4.0",0,37,1,9.25,6,"Major League Cricket",2023,1381373,"Church Street Park, Morrisville","Morrisville","Washington Freedom","MI New York","MI New York","field","N Pooran","MI New York","8",NA
"LH Ferguson",2023-07-16,"MI New York","Los Angeles Knight Riders",1,"4.0",0,37,1,9.25,15,"Major League Cricket",2023,1381366,"Grand Prairie Stadium","Dallas","MI New York","Los Angeles Knight Riders","MI New York","bat","TH David","MI New York",NA,"105"
"Ali Khan",2023-07-20,"Washington Freedom","Los Angeles Knight Riders",2,"3.1",0,38,1,12,7,"Major League Cricket",2023,1381369,"Church Street Park, Morrisville","Morrisville","Los Angeles Knight Riders","Washington Freedom","Washington Freedom","field","AD Russell","Washington Freedom","6",NA
"SH Johnson",2023-07-20,"Washington Freedom","Los Angeles Knight Riders",2,"3.0",0,39,1,13,5,"Major League Cricket",2023,1381369,"Church Street Park, Morrisville","Morrisville","Los Angeles Knight Riders","Washington Freedom","Washington Freedom","field","AD Russell","Washington Freedom","6",NA
"SP Narine",2024-07-07,"San Francisco Unicorns","Los Angeles Knight Riders",2,"4.0",0,39,1,9.75,7,"Major League Cricket",2024,1432729,"Grand Prairie Stadium, Dallas","Dallas","Los Angeles Knight Riders","San Francisco Unicorns","San Francisco Unicorns","field","FH Allen","San Francisco Unicorns","6",NA
"Haris Rauf",2023-07-18,"Los Angeles Knight Riders","San Francisco Unicorns",2,"4.0",0,40,1,10,10,"Major League Cricket",2023,1381368,"Grand Prairie Stadium","Dallas","San Francisco Unicorns","Los Angeles Knight Riders","San Francisco Unicorns","bat","MS Wade","San Francisco Unicorns",NA,"21"
"MP Stoinis",2023-07-24,"Texas Super Kings","San Francisco Unicorns",2,"4.0",0,40,1,10,7,"Major League Cricket",2023,1381374,"Church Street Park, Morrisville","Morrisville","San Francisco Unicorns","Texas Super Kings","San Francisco Unicorns","bat","DR Sams","Texas Super Kings","3",NA
"SN Netravalkar",2023-07-20,"Los Angeles Knight Riders","Washington Freedom",1,"4.0",0,40,1,10,9,"Major League Cricket",2023,1381369,"Church Street Park, Morrisville","Morrisville","Los Angeles Knight Riders","Washington Freedom","Washington Freedom","field","AD Russell","Washington Freedom","6",NA
"Haris Rauf",2023-07-15,"Seattle Orcas","San Francisco Unicorns",1,"4.0",0,42,1,10.5,7,"Major League Cricket",2023,1381364,"Grand Prairie Stadium","Dallas","Seattle Orcas","San Francisco Unicorns","Seattle Orcas","bat","H Klaasen","Seattle Orcas",NA,"35"
"TA Boult",2023-07-23,"Washington Freedom","MI New York",1,"4.0",0,42,1,10.5,6,"Major League Cricket",2023,1381373,"Church Street Park, Morrisville","Morrisville","Washington Freedom","MI New York","MI New York","field","N Pooran","MI New York","8",NA
"M Jansen",2024-07-06,"MI New York","Washington Freedom",1,"4.0",0,43,1,10.75,13,"Major League Cricket",2024,1432728,"Church Street Park, Morrisville","Morrisville","MI New York","Washington Freedom","Washington Freedom","field","SN Netravalkar","Washington Freedom",NA,"4"
"S Ladda",2023-07-14,"San Francisco Unicorns","MI New York",1,"3.0",0,43,1,14.3333333333333,7,"Major League Cricket",2023,1381362,"Grand Prairie Stadium","Dallas","San Francisco Unicorns","MI New York","San Francisco Unicorns","bat","CJ Anderson","San Francisco Unicorns",NA,"22"
"Mohammad Mohsin",2023-07-21,"Seattle Orcas","Texas Super Kings",2,"3.0",0,45,1,15,4,"Major League Cricket",2023,1381370,"Church Street Park, Morrisville","Morrisville","Texas Super Kings","Seattle Orcas","Seattle Orcas","field","WD Parnell","Seattle Orcas","8",NA
"D Wiese",2023-07-25,"Seattle Orcas","MI New York",2,"4.0",0,46,1,11.5,6,"Major League Cricket",2023,1381375,"Church Street Park, Morrisville","Morrisville","MI New York","Seattle Orcas","Seattle Orcas","field","H Klaasen","Seattle Orcas","2",NA
"AJ Tye",2023-07-25,"MI New York","Seattle Orcas",1,"4.0",0,55,1,13.75,6,"Major League Cricket",2023,1381375,"Church Street Park, Morrisville","Morrisville","MI New York","Seattle Orcas","Seattle Orcas","field","H Klaasen","Seattle Orcas","2",NA
"Ali Khan",2023-07-18,"San Francisco Unicorns","Los Angeles Knight Riders",1,"3.4",0,61,1,16.6363636363636,7,"Major League Cricket",2023,1381368,"Grand Prairie Stadium","Dallas","San Francisco Unicorns","Los Angeles Knight Riders","San Francisco Unicorns","bat","MS Wade","San Francisco Unicorns",NA,"21"
"D Wiese",2023-07-30,"Seattle Orcas","MI New York",1,"4.0",0,65,1,16.25,3,"Major League Cricket",2023,1381379,"Grand Prairie Stadium","Dallas","Seattle Orcas","MI New York","MI New York","field","N Pooran","MI New York","7",NA
"NP Kenjige",2024-07-06,"Washington Freedom","MI New York",2,"0.4",0,3,0,4.5,2,"Major League Cricket",2024,1432728,"Church Street Park, Morrisville","Morrisville","MI New York","Washington Freedom","Washington Freedom","field","SN Netravalkar","Washington Freedom",NA,"4"
"TA Boult",2024-07-06,"Washington Freedom","MI New York",2,"2.0",0,3,0,1.5,9,"Major League Cricket",2024,1432728,"Church Street Park, Morrisville","Morrisville","MI New York","Washington Freedom","Washington Freedom","field","SN Netravalkar","Washington Freedom",NA,"4"
"GD Phillips",2023-07-16,"Texas Super Kings","Washington Freedom",2,"1.0",0,4,0,4,2,"Major League Cricket",2023,1381365,"Grand Prairie Stadium","Dallas","Washington Freedom","Texas Super Kings","Washington Freedom","bat","MW Short","Washington Freedom",NA,"6"
"Imad Wasim",2024-07-05,"MI New York","Seattle Orcas",2,"1.0",0,4,0,4,2,"Major League Cricket",2024,1432726,"Church Street Park, Morrisville","Morrisville","Seattle Orcas","MI New York","MI New York","field","N Pooran","MI New York","6",NA
"Chaitanya Bishnoi",2023-07-24,"Texas Super Kings","San Francisco Unicorns",2,"1.0",0,6,0,6,0,"Major League Cricket",2023,1381374,"Church Street Park, Morrisville","Morrisville","San Francisco Unicorns","Texas Super Kings","San Francisco Unicorns","bat","DR Sams","Texas Super Kings","3",NA
"Shubham Ranjane",2024-07-05,"MI New York","Seattle Orcas",2,"1.0",0,6,0,6,2,"Major League Cricket",2024,1432726,"Church Street Park, Morrisville","Morrisville","Seattle Orcas","MI New York","MI New York","field","N Pooran","MI New York","6",NA
"DL Piedt",2023-07-20,"Los Angeles Knight Riders","Washington Freedom",1,"2.0",0,8,0,4,7,"Major League Cricket",2023,1381369,"Church Street Park, Morrisville","Morrisville","Los Angeles Knight Riders","Washington Freedom","Washington Freedom","field","AD Russell","Washington Freedom","6",NA
"GSNFG Jayasuriya",2023-07-25,"MI New York","Seattle Orcas",1,"1.0",0,8,0,8,3,"Major League Cricket",2023,1381375,"Church Street Park, Morrisville","Morrisville","MI New York","Seattle Orcas","Seattle Orcas","field","H Klaasen","Seattle Orcas","2",NA
"NP Kenjige",2023-07-30,"Seattle Orcas","MI New York",1,"1.0",0,8,0,8,1,"Major League Cricket",2023,1381379,"Grand Prairie Stadium","Dallas","Seattle Orcas","MI New York","MI New York","field","N Pooran","MI New York","7",NA
"TH David",2023-07-30,"Seattle Orcas","MI New York",1,"1.0",0,8,0,8,1,"Major League Cricket",2023,1381379,"Grand Prairie Stadium","Dallas","Seattle Orcas","MI New York","MI New York","field","N Pooran","MI New York","7",NA
"AJ Hosein",2024-07-06,"MI New York","Washington Freedom",1,"1.0",0,9,0,9,2,"Major League Cricket",2024,1432728,"Church Street Park, Morrisville","Morrisville","MI New York","Washington Freedom","Washington Freedom","field","SN Netravalkar","Washington Freedom",NA,"4"
"MC Henriques",2023-07-22,"San Francisco Unicorns","Washington Freedom",2,"3.0",0,9,0,3,10,"Major League Cricket",2023,1381371,"Church Street Park, Morrisville","Morrisville","Washington Freedom","San Francisco Unicorns","San Francisco Unicorns","field","SN Netravalkar","Washington Freedom",NA,"30"
"MJ Santner",2023-07-27,"Seattle Orcas","Texas Super Kings",2,"1.0",0,9,0,9,1,"Major League Cricket",2023,1381377,"Grand Prairie Stadium","Dallas","Texas Super Kings","Seattle Orcas","Texas Super Kings","bat","Q de Kock","Seattle Orcas","9",NA
"Mohammad Mohsin",2023-07-24,"San Francisco Unicorns","Texas Super Kings",1,"1.0",0,9,0,9,2,"Major League Cricket",2023,1381374,"Church Street Park, Morrisville","Morrisville","San Francisco Unicorns","Texas Super Kings","San Francisco Unicorns","bat","DR Sams","Texas Super Kings","3",NA
"CJ Anderson",2023-07-22,"Washington Freedom","San Francisco Unicorns",1,"1.0",0,10,0,10,0,"Major League Cricket",2023,1381371,"Church Street Park, Morrisville","Morrisville","Washington Freedom","San Francisco Unicorns","San Francisco Unicorns","field","SN Netravalkar","Washington Freedom",NA,"30"
"GSNFG Jayasuriya",2023-07-23,"Los Angeles Knight Riders","Seattle Orcas",2,"1.0",0,10,0,10,1,"Major League Cricket",2023,1381372,"Church Street Park, Morrisville","Morrisville","Seattle Orcas","Los Angeles Knight Riders","Los Angeles Knight Riders","field","RR Rossouw","Los Angeles Knight Riders","2",NA
"DJ Bravo",2023-07-21,"Seattle Orcas","Texas Super Kings",2,"1.0",0,11,0,11,0,"Major League Cricket",2023,1381370,"Church Street Park, Morrisville","Morrisville","Texas Super Kings","Seattle Orcas","Seattle Orcas","field","WD Parnell","Seattle Orcas","8",NA
"GSNFG Jayasuriya",2023-07-15,"San Francisco Unicorns","Seattle Orcas",2,"1.0",0,12,0,12,0,"Major League Cricket",2023,1381364,"Grand Prairie Stadium","Dallas","Seattle Orcas","San Francisco Unicorns","Seattle Orcas","bat","H Klaasen","Seattle Orcas",NA,"35"
"KA Pollard",2023-07-25,"Seattle Orcas","MI New York",2,"1.0",0,12,0,12,1,"Major League Cricket",2023,1381375,"Church Street Park, Morrisville","Morrisville","MI New York","Seattle Orcas","Seattle Orcas","field","H Klaasen","Seattle Orcas","2",NA
"MD Shanaka",2023-07-23,"Los Angeles Knight Riders","Seattle Orcas",2,"1.0",0,12,0,12,2,"Major League Cricket",2023,1381372,"Church Street Park, Morrisville","Morrisville","Seattle Orcas","Los Angeles Knight Riders","Los Angeles Knight Riders","field","RR Rossouw","Los Angeles Knight Riders","2",NA
