"striker","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"Jahurul Islam",66,1010,912,110.745614035088,19.8039215686275,84,26,15,0,4,62
"Jaker Ali",35,526,395,133.164556962025,27.6842105263158,26,32,16,0,1,57
"Jashimuddin",1,10,14,71.4285714285714,10,1,0,0,0,0,10
"Jubair Ahmed",1,0,1,0,0,0,0,0,0,0,0
"Jubair Hossain",1,1,2,50,Inf,0,0,1,0,0,1
"Junaid Khan",13,10,37,27.027027027027,1.66666666666667,0,0,7,0,0,3
"Junaid Siddique",40,857,685,125.109489051095,23.1621621621622,88,30,3,0,3,89
"K Lewis",9,123,108,113.888888888889,13.6666666666667,11,7,0,0,0,39
"K Santokie",7,58,56,103.571428571429,11.6,4,2,2,0,0,21
"KA Maharaj",1,1,5,20,1,0,0,0,0,0,1
"KA Pollard",29,545,391,139.386189258312,21.8,36,37,4,0,3,62
"KC Sangakkara",27,827,710,116.478873239437,31.8076923076923,89,12,1,0,4,75
"KJ Abbott",1,16,21,76.1904761904762,16,1,0,0,0,0,16
"KJ O'Brien",8,125,88,142.045454545455,25,9,7,3,0,0,30
"KK Cooper",25,189,144,131.25,13.5,14,9,11,0,0,22
"KMDN Kulasekara",1,0,1,0,NA,0,0,1,0,0,0
"KOK Williams",5,33,38,86.8421052631579,11,3,2,2,0,0,18
"KR Mayers",6,243,154,157.792207792208,40.5,17,18,0,0,1,50
"KS Lokuarachchi",2,7,11,63.6363636363636,3.5,1,0,0,0,0,5
"Kabir Ali",10,142,96,147.916666666667,28.4,11,7,5,0,1,50
"Kamran Akmal",7,292,195,149.74358974359,48.6666666666667,30,16,1,0,4,82
"Kamrul Islam Rabbi",18,68,75,90.6666666666667,8.5,4,3,10,0,0,14
"Karim Janat",15,303,186,162.903225806452,30.3,24,19,5,0,0,33
"Khaled Ahmed",5,23,30,76.6666666666667,7.66666666666667,1,1,2,0,0,8
"Khalid Latif",9,217,194,111.855670103093,31,20,8,2,0,1,76
"Khawaja Nafay",3,13,17,76.4705882352941,4.33333333333333,2,0,0,0,0,6
"Khushdil Shah",15,304,193,157.512953367876,30.4,21,19,5,0,1,64
"L Croospulle",4,63,59,106.779661016949,15.75,3,2,0,0,0,46
"L Gregory",11,262,187,140.106951871658,26.2,21,13,1,0,1,76
"L Ronchi",11,321,189,169.84126984127,29.1818181818182,33,21,0,0,2,78
