"striker","season","event","batting_team","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"Mohammad Nabi","2012/13","Bangladesh Premier League","Sylhet Royals",7,48,61,78.6885245901639,9.6,5,0,2,0,0,16
"Mohammad Nabi","2015/16","Bangladesh Premier League","Rangpur Riders",4,37,29,127.586206896552,9.25,3,2,0,0,0,12
"Mohammad Nabi","2016/17","Bangladesh Premier League","Chittagong Vikings",10,230,132,174.242424242424,32.8571428571429,17,12,3,0,1,87
"Mohammad Nabi","2017/18","Bangladesh Premier League","Comilla Victorians",2,5,13,38.4615384615385,5,0,0,1,0,0,5
"Mohammad Nabi","2019/20","Bangladesh Premier League","Rangpur Rangers",10,143,125,114.4,15.8888888888889,8,6,1,0,0,26
"Mohammad Nabi","2022/23","Bangladesh Premier League","Comilla Victorians",2,13,11,118.181818181818,6.5,2,0,0,0,0,8
"Mohammad Nabi","2023/24","Bangladesh Premier League","Rangpur Riders",8,122,91,134.065934065934,20.3333333333333,6,7,2,0,1,50
"Mohammad Naim","2018/19","Bangladesh Premier League","Dhaka Dynamites",4,62,66,93.9393939393939,31,5,1,2,0,0,25
"Mohammad Naim","2019/20","Bangladesh Premier League","Rangpur Rangers",12,359,311,115.434083601286,32.6363636363636,36,13,1,0,2,78
"Mohammad Naim","2021/22","Bangladesh Premier League","Minister Group Dhaka",7,50,76,65.7894736842105,8.33333333333333,3,0,1,0,0,15
"Mohammad Naim","2022/23","Bangladesh Premier League","Rangpur Riders",13,217,195,111.282051282051,16.6923076923077,31,3,0,0,0,45
"Mohammad Naim","2023/24","Bangladesh Premier League","Durdanto Dhaka",12,310,259,119.69111969112,25.8333333333333,27,14,0,0,2,64
"Mohammad Nawaz","2018/19","Bangladesh Premier League","Sylhet Sixers",5,138,82,168.292682926829,34.5,7,10,1,0,1,54
"Mohammad Nawaz","2019/20","Bangladesh Premier League","Rajshahi Royals",4,87,41,212.19512195122,87,9,6,3,0,0,41
"Mohammad Nawaz","2022/23","Bangladesh Premier League","Rangpur Riders",6,83,79,105.063291139241,20.75,5,5,2,0,0,33
"Mohammad Nawaz","2023/24","Bangladesh Premier League","Khulna Tigers",3,100,70,142.857142857143,50,6,7,1,0,1,55
"Mohammad Rizwan","2017/18","Bangladesh Premier League","Sylhet Sixers",2,42,41,102.439024390244,42,7,0,1,0,0,36
"Mohammad Rizwan","2022/23","Bangladesh Premier League","Comilla Victorians",10,351,278,126.258992805755,50.1428571428571,27,14,3,0,4,73
"Mohammad Rizwan","2023/24","Bangladesh Premier League","Comilla Victorians",5,85,103,82.5242718446602,21.25,8,2,1,0,0,21
"Mohammad Saddam","2016/17","Bangladesh Premier League","Khulna Titans",1,8,11,72.7272727272727,8,2,0,0,0,0,8
"Mohammad Saddam","2017/18","Bangladesh Premier League","Dhaka Dynamites",1,1,3,33.3333333333333,1,0,0,0,0,0,1
"Mohammad Saddam","2018/19","Bangladesh Premier League","Khulna Titans",2,1,5,20,0.5,0,0,0,0,0,1
"Mohammad Saifuddin","2016/17","Bangladesh Premier League","Comilla Victorians",2,22,13,169.230769230769,22,2,1,1,0,0,18
"Mohammad Saifuddin","2017/18","Bangladesh Premier League","Comilla Victorians",7,26,28,92.8571428571429,5.2,2,1,2,0,0,16
"Mohammad Saifuddin","2018/19","Bangladesh Premier League","Comilla Victorians",7,41,41,100,13.6666666666667,3,1,4,0,0,26
"Mohammad Saifuddin","2022/23","Bangladesh Premier League","Khulna Tigers",6,70,79,88.6075949367089,11.6666666666667,7,1,0,0,0,22
"Mohammad Saifuddin","2023/24","Bangladesh Premier League","Fortune Barishal",4,63,34,185.294117647059,63,6,4,3,0,0,30
"Mohammad Sami","2011/12","Bangladesh Premier League","Duronto Rajshahi",4,21,15,140,7,2,1,1,0,0,9
"Mohammad Sami","2015/16","Bangladesh Premier League","Barisal Bulls",5,46,33,139.393939393939,11.5,3,3,1,0,0,16
"Mohammad Sami","2016/17","Bangladesh Premier League","Rajshahi Kings",2,8,8,100,4,1,0,0,0,0,7
"Mohammad Sami","2017/18","Bangladesh Premier League","Rajshahi Kings",6,38,42,90.4761904761905,9.5,3,0,2,0,0,18
"Mohammad Shahid","2015/16","Bangladesh Premier League","Sylhet Super Stars",6,16,28,57.1428571428571,3.2,1,0,1,0,0,6
"Mohammad Shahid","2016/17","Bangladesh Premier League","Dhaka Dynamites",1,1,1,100,Inf,0,0,1,0,0,1
"Mohammad Shahid","2018/19","Bangladesh Premier League","Comilla Victorians",1,0,7,0,NA,0,0,1,0,0,0
"Mohammad Shahzad","2016/17","Bangladesh Premier League","Rangpur Riders",11,350,318,110.062893081761,38.8888888888889,36,11,2,0,2,80
"Mohammad Shahzad","2018/19","Bangladesh Premier League","Chittagong Vikings",11,270,184,146.739130434783,24.5454545454545,29,15,0,0,0,49
"Mohammad Shahzad","2019/20","Bangladesh Premier League","Rangpur Rangers",4,94,51,184.313725490196,23.5,10,6,0,0,1,61
"Mohammad Shahzad","2021/22","Bangladesh Premier League","Minister Group Dhaka",7,127,105,120.952380952381,18.1428571428571,20,1,0,0,1,53
"Mohammad Sharif","2012/13","Bangladesh Premier League","Rangpur Riders",4,32,34,94.1176470588235,10.6666666666667,2,0,1,0,0,21
"Mohammad Sharif","2016/17","Bangladesh Premier League","Comilla Victorians",3,5,9,55.5555555555556,Inf,0,0,3,0,0,2
"Mohammad Sharif","2017/18","Bangladesh Premier League","Sylhet Sixers",2,14,16,87.5,14,1,1,1,0,0,14
"Mohammad Wasim","2022/23","Bangladesh Premier League","Fortune Barishal",4,18,10,180,18,2,1,3,0,0,10
"Mohammad Wasim","2023/24","Bangladesh Premier League","Khulna Tigers",2,30,15,200,30,2,3,1,0,0,23
"Mohor Sheikh","2018/19","Bangladesh Premier League","Dhaka Dynamites",2,0,3,0,NA,0,0,2,0,0,0
"Mominul Haque","2011/12","Bangladesh Premier League","Barisal Burners",4,79,64,123.4375,26.3333333333333,4,5,1,0,1,53
"Mominul Haque","2012/13","Bangladesh Premier League","Sylhet Royals",7,134,136,98.5294117647059,22.3333333333333,11,2,1,0,0,45
"Mominul Haque","2015/16","Bangladesh Premier League","Sylhet Super Stars",6,76,87,87.3563218390805,15.2,12,0,1,0,0,29
"Mominul Haque","2016/17","Bangladesh Premier League","Rajshahi Kings",15,331,306,108.169934640523,22.0666666666667,40,3,0,0,3,64
"Mominul Haque","2017/18","Bangladesh Premier League","Rajshahi Kings",12,230,207,111.111111111111,20.9090909090909,22,8,1,0,1,63
"Mominul Haque","2018/19","Bangladesh Premier League","Rajshahi Kings",6,71,76,93.4210526315789,11.8333333333333,6,0,0,0,0,44
"Mominul Haque","2019/20","Bangladesh Premier League","Dhaka Platoon",8,297,243,122.222222222222,42.4285714285714,24,7,1,0,2,91
"Mominul Haque","2021/22","Bangladesh Premier League","Comilla Victorians",4,69,80,86.25,17.25,5,1,0,0,0,30
"Mominul Haque","2023/24","Bangladesh Premier League","Rangpur Riders",1,0,2,0,0,0,0,0,0,0,0
"Monir Hossain","2011/12","Bangladesh Premier League","Duronto Rajshahi",1,3,3,100,Inf,0,0,1,0,0,3
"Monir Hossain","2012/13","Bangladesh Premier League","Duronto Rajshahi",5,21,24,87.5,10.5,3,0,3,0,0,14
"Monir Hossain","2016/17","Bangladesh Premier League","Barisal Bulls",1,1,2,50,1,0,0,0,0,0,1
"Monir Hossain","2019/20","Bangladesh Premier League","Sylhet Thunder",2,16,11,145.454545454545,8,1,1,0,0,0,16
"Mosaddek Hossain","2015/16","Bangladesh Premier League","Dhaka Dynamites",7,116,123,94.3089430894309,23.2,9,2,2,0,0,30
"Mosaddek Hossain","2016/17","Bangladesh Premier League","Dhaka Dynamites",13,304,245,124.081632653061,33.7777777777778,29,9,4,0,1,59
"Mosaddek Hossain","2017/18","Bangladesh Premier League","Dhaka Dynamites",9,64,71,90.1408450704225,9.14285714285714,5,1,2,0,0,17
"Mosaddek Hossain","2018/19","Bangladesh Premier League","Chittagong Vikings",12,233,198,117.676767676768,25.8888888888889,17,10,3,0,0,43
"Mosaddek Hossain","2019/20","Bangladesh Premier League","Sylhet Thunder",8,190,179,106.145251396648,31.6666666666667,14,4,2,0,1,60
"Mosaddek Hossain","2021/22","Bangladesh Premier League","Sylhet Sunrisers",8,159,111,143.243243243243,39.75,18,7,4,0,0,39
"Mosaddek Hossain","2022/23","Bangladesh Premier League","Comilla Victorians",9,130,132,98.4848484848485,26,9,2,4,0,0,37
"Mosaddek Hossain","2023/24","Bangladesh Premier League","Durdanto Dhaka",9,91,98,92.8571428571429,13,10,2,2,0,0,29
"Mosharraf Hossain","2012/13","Bangladesh Premier League","Dhaka Gladiators",5,20,33,60.6060606060606,20,0,0,4,0,0,16
"Mosharraf Hossain","2015/16","Bangladesh Premier League","Dhaka Dynamites",3,8,16,50,8,0,0,2,0,0,3
"Mosharraf Hossain","2016/17","Bangladesh Premier League","Khulna Titans",5,9,20,45,3,0,0,2,0,0,4
"Mosharraf Hossain","2017/18","Bangladesh Premier League","Khulna Titans",1,17,19,89.4736842105263,17,2,0,0,0,0,17
"Mosharraf Hossain","2018/19","Bangladesh Premier League","Comilla Victorians",1,4,3,133.333333333333,Inf,0,0,1,0,0,4
"Mrittunjoy Chowdhury","2021/22","Bangladesh Premier League","Chattogram Challengers",5,38,31,122.58064516129,12.6666666666667,1,3,2,0,0,15
"Mrittunjoy Chowdhury","2022/23","Bangladesh Premier League","Chattogram Challengers",7,54,62,87.0967741935484,27,4,1,5,0,0,17
"Mujeeb Ur Rahman","2019/20","Bangladesh Premier League","Cumilla Warriors",6,15,22,68.1818181818182,7.5,1,0,4,0,0,4
"Mujeeb Ur Rahman","2021/22","Bangladesh Premier League","Fortune Barishal",5,30,26,115.384615384615,7.5,2,1,1,0,0,12
"Mukhtar Ahmed","2015/16","Bangladesh Premier League","Comilla Victorians",1,1,4,25,1,0,0,0,0,0,1
"Mukidul Islam","2019/20","Bangladesh Premier League","Rangpur Rangers",1,0,5,0,0,0,0,0,0,0,0
"Mukidul Islam","2021/22","Bangladesh Premier League","Chattogram Challengers",1,4,2,200,Inf,1,0,1,0,0,4
"Mukidul Islam","2023/24","Bangladesh Premier League","Khulna Tigers",4,12,23,52.1739130434783,12,2,0,3,0,0,4
"Muktar Ali","2011/12","Bangladesh Premier League","Duronto Rajshahi",2,17,11,154.545454545455,17,1,1,1,0,0,16
"Muktar Ali","2012/13","Bangladesh Premier League","Duronto Rajshahi",6,118,111,106.306306306306,59,9,3,4,0,0,41
"Muktar Ali","2015/16","Bangladesh Premier League","Rangpur Riders",2,9,11,81.8181818181818,9,1,0,1,0,0,9
"Muktar Ali","2016/17","Bangladesh Premier League","Rangpur Riders",4,23,37,62.1621621621622,7.66666666666667,2,0,1,0,0,10
"Muktar Ali","2019/20","Bangladesh Premier League","Chattogram Challengers",3,41,26,157.692307692308,20.5,0,5,1,0,0,29
"Muktar Ali","2021/22","Bangladesh Premier League","Sylhet Sunrisers",3,13,15,86.6666666666667,13,0,1,2,0,0,8
"Muktar Ali","2022/23","Bangladesh Premier League","Dhaka Dominators",2,16,20,80,8,1,1,0,0,0,9
"Munim Shahriar","2021/22","Bangladesh Premier League","Fortune Barishal",6,178,117,152.136752136752,29.6666666666667,15,13,0,0,1,51
