"striker","season","event","batting_team","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"Azharullah",2016,"Royal London One-Day Cup","Northamptonshire",3,15,32,46.875,7.5,2,0,1,0,0,8
"Azharullah",2017,"Royal London One-Day Cup","Northamptonshire",2,2,7,28.5714285714286,2,0,0,1,0,0,2
"B Muzarabani",2019,"Royal London One-Day Cup","Northamptonshire",4,23,29,79.3103448275862,11.5,1,1,2,0,0,18
"BA Carse",2019,"Royal London One-Day Cup","Durham",1,2,7,28.5714285714286,2,0,0,0,0,0,2
"BA Godleman",2014,"Royal London One-Day Cup","Derbyshire",8,264,404,65.3465346534653,37.7142857142857,24,1,1,0,1,96
"BA Godleman",2015,"Royal London One-Day Cup","Derbyshire",8,232,348,66.6666666666667,33.1428571428571,22,2,1,1,0,109
"BA Godleman",2016,"Royal London One-Day Cup","Derbyshire",6,298,362,82.3204419889503,59.6,29,5,1,0,3,91
"BA Godleman",2017,"Royal London One-Day Cup","Derbyshire",7,289,370,78.1081081081081,41.2857142857143,35,1,0,0,2,95
"BA Godleman",2018,"Royal London One-Day Cup","Derbyshire",8,509,573,88.8307155322862,72.7142857142857,44,3,1,2,3,137
"BA Godleman",2019,"Royal London One-Day Cup","Derbyshire",8,521,590,88.3050847457627,74.4285714285714,40,10,1,3,1,116
"BA Godleman",2021,"Royal London One-Day Cup","Derbyshire",2,128,139,92.0863309352518,64,12,2,0,1,0,116
"BA Godleman",2022,"Royal London One-Day Cup","Derbyshire",5,140,159,88.0503144654088,28,14,2,0,0,1,87
"BA Hutton",2015,"Royal London One-Day Cup","Nottinghamshire",3,42,56,75,21,3,0,1,0,0,33
"BA Hutton",2018,"Royal London One-Day Cup","Northamptonshire",4,80,79,101.26582278481,26.6666666666667,9,2,1,0,0,34
"BA Hutton",2021,"Royal London One-Day Cup","Nottinghamshire",4,72,54,133.333333333333,18,6,4,0,0,0,46
"BA Hutton",2022,"Royal London One-Day Cup","Nottinghamshire",7,106,105,100.952380952381,17.6666666666667,3,5,1,0,0,29
"BA Hutton",2023,"One-Day Cup","Nottinghamshire",5,58,69,84.0579710144928,11.6,4,2,0,0,0,17
"BA Raine",2014,"Royal London One-Day Cup","Leicestershire",1,43,35,122.857142857143,43,5,2,0,0,0,43
"BA Raine",2015,"Royal London One-Day Cup","Leicestershire",4,67,55,121.818181818182,16.75,3,4,0,0,0,24
"BA Raine",2016,"Royal London One-Day Cup","Leicestershire",4,47,55,85.4545454545455,11.75,2,2,0,0,0,20
