"striker","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"AO Morgan",1,3,6,50,3,0,0,0,0,0,3
"AP Agathangelou",3,18,35,51.4285714285714,6,0,0,0,0,0,13
"AP Palladino",7,73,61,119.672131147541,18.25,5,4,3,0,0,28
"AP Rouse",16,270,306,88.2352941176471,24.5454545454545,20,7,5,0,1,70
"APR Gidman",5,106,163,65.0306748466258,26.5,11,0,1,0,0,47
"ARI Umeed",13,717,786,91.2213740458015,59.75,63,17,1,3,3,172
"ARJ Ogborne",3,39,78,50,39,2,1,2,0,0,27
"AS Dale",2,11,22,50,5.5,0,0,0,0,0,9
"ASS Nijjar",20,229,258,88.7596899224806,15.2666666666667,19,6,5,0,0,32
"AT Thomson",20,422,464,90.948275862069,32.4615384615385,30,10,7,0,2,68
"AU Rashid",25,406,418,97.1291866028708,22.5555555555556,44,5,7,0,1,71
"AW Finch",7,71,54,131.481481481481,14.2,6,4,2,0,0,24
