"striker","season","event","batting_team","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"Rohan Mustafa","2023/24","International League T20","Desert Vipers",8,113,92,122.826086956522,22.6,11,4,3,0,1,50
"S Kalyan","2023/24","International League T20","Abu Dhabi Knight Riders",3,8,17,47.0588235294118,2.66666666666667,1,0,0,0,0,7
"SC Kuggeleijn","2023/24","International League T20","Dubai Capitals",5,59,46,128.260869565217,29.5,3,3,3,0,0,22
"SC Williams","2023/24","International League T20","Sharjah Warriors",4,66,64,103.125,16.5,5,2,0,0,0,35
"SE Rutherford","2022/23","International League T20","Desert Vipers",11,247,134,184.328358208955,35.2857142857143,10,21,4,0,2,56
"SE Rutherford","2023/24","International League T20","Desert Vipers",7,105,87,120.689655172414,17.5,14,2,1,0,0,35
"SM Curran","2023/24","International League T20","Desert Vipers",2,24,20,120,24,1,1,1,0,0,17
"SM Sharma","2022/23","International League T20","Gulf Giants",2,6,9,66.6666666666667,6,0,0,1,0,0,6
"SO Hetmyer","2022/23","International League T20","Gulf Giants",10,257,147,174.829931972789,42.8333333333333,16,17,4,0,2,70
"SO Hetmyer","2023/24","International League T20","Gulf Giants",12,228,161,141.614906832298,25.3333333333333,17,9,3,0,1,53
"SP Narine","2022/23","International League T20","Abu Dhabi Knight Riders",7,85,70,121.428571428571,14.1666666666667,8,4,1,0,0,28
"SP Narine","2023/24","International League T20","Abu Dhabi Knight Riders",5,6,21,28.5714285714286,1.2,0,0,0,0,0,2
"SR Hain","2023/24","International League T20","Abu Dhabi Knight Riders",10,203,173,117.341040462428,25.375,20,2,2,0,1,77
"SR Patel","2022/23","International League T20","MI Emirates",1,18,6,300,Inf,1,2,1,0,0,18
"SS Cottrell","2022/23","International League T20","Desert Vipers",1,0,1,0,NA,0,0,1,0,0,0
"SW Billings","2022/23","International League T20","Desert Vipers",11,285,255,111.764705882353,31.6666666666667,22,4,2,0,1,54
"SW Billings","2023/24","International League T20","Dubai Capitals",12,320,228,140.350877192982,32,23,11,2,0,3,67
"Sabir Ali","2022/23","International League T20","Abu Dhabi Knight Riders",1,0,1,0,NA,0,0,1,0,0,0
