"bowler","start_date","batting_team","bowling_team","innings","Overs","Maidens","Runs","Wickets","Economy","DotBalls","event","season","match_id","venue","city","team1","team2","toss_winner","toss_decision","player_of_match","winner","winner_wickets","winner_runs"
"Aayan Afzal Khan",2024-02-06,"Dubai Capitals","Gulf Giants",2,"3.0",0,8,2,2.66666666666667,10,"International League T20","2023/24",1406912,"Dubai International Cricket Stadium","Dubai","Gulf Giants","Dubai Capitals","Dubai Capitals","field","JM Vince","Gulf Giants",NA,"19"
"Sikandar Raza",2024-01-27,"Gulf Giants","Dubai Capitals",2,"3.0",0,8,2,2.66666666666667,11,"International League T20","2023/24",1406899,"Sharjah Cricket Stadium","Sharjah","Dubai Capitals","Gulf Giants","Dubai Capitals","bat","CR Brathwaite","Gulf Giants","3",NA
"Zahoor Khan",2023-01-29,"Desert Vipers","MI Emirates",2,"1.0",0,8,2,8,4,"International League T20","2022/23",1346936,"Sharjah Cricket Stadium","Sharjah","MI Emirates","Desert Vipers","Desert Vipers","field","Waseem Muhammad","MI Emirates",NA,"157"
"Naveen-ul-Haq",2023-01-26,"Dubai Capitals","Sharjah Warriors",1,"3.0",0,9,2,3,13,"International League T20","2022/23",1346932,"Sharjah Cricket Stadium","Sharjah","Dubai Capitals","Sharjah Warriors","Sharjah Warriors","field",NA,NA,NA,NA
"CR Woakes",2023-01-23,"Gulf Giants","Sharjah Warriors",2,"4.0",1,11,2,2.75,19,"International League T20","2022/23",1346929,"Dubai International Cricket Stadium","Dubai","Sharjah Warriors","Gulf Giants","Gulf Giants","field","Naveen-ul-Haq","Sharjah Warriors",NA,"21"
"TA Boult",2024-01-26,"Sharjah Warriors","MI Emirates",2,"2.0",0,11,2,5.5,8,"International League T20","2023/24",1406897,"Sharjah Cricket Stadium","Sharjah","MI Emirates","Sharjah Warriors","Sharjah Warriors","field","AJ Hosein","MI Emirates",NA,"106"
"PWH de Silva",2024-01-27,"Abu Dhabi Knight Riders","Desert Vipers",2,"4.0",0,12,2,3,14,"International League T20","2023/24",1406898,"Zayed Cricket Stadium, Abu Dhabi","Abu Dhabi","Desert Vipers","Abu Dhabi Knight Riders","Abu Dhabi Knight Riders","field","A Sharafu","Abu Dhabi Knight Riders","6",NA
"AJ Hosein",2024-02-14,"Gulf Giants","MI Emirates",2,"4.0",0,13,2,3.25,13,"International League T20","2023/24",1406919,"Dubai International Cricket Stadium","Dubai","MI Emirates","Gulf Giants","Gulf Giants","field","AJ Hosein","MI Emirates",NA,"45"
"DJ Bravo",2023-01-14,"Sharjah Warriors","MI Emirates",2,"2.0",0,13,2,6.5,6,"International League T20","2022/23",1346917,"Zayed Cricket Stadium, Abu Dhabi","Abu Dhabi","MI Emirates","Sharjah Warriors","Sharjah Warriors","field","Waseem Muhammad","MI Emirates",NA,"49"
"D Wiese",2023-02-01,"MI Emirates","Gulf Giants",1,"4.0",0,14,2,3.5,18,"International League T20","2022/23",1346939,"Zayed Cricket Stadium, Abu Dhabi","Abu Dhabi","MI Emirates","Gulf Giants","Gulf Giants","field","CJ Jordan","Gulf Giants","5",NA
