"striker","bowler","RunsScored","BallsFaced","Outs","Dots","Fours","Sixes","Economy","StrikeRate","Average"
"SR Patel","FJ Klaassen",0,1,0,1,0,0,0,0,NA
"SS Cottrell","FJ Klaassen",0,1,0,1,0,0,0,0,NA
"SW Billings","A Zampa",17,20,1,7,1,0,5.1,85,17
"SW Billings","AD Russell",12,11,0,4,1,0,6.54545454545455,109.090909090909,Inf
"SW Billings","AJ Hosein",15,19,0,7,0,0,4.73684210526316,78.9473684210526,Inf
"SW Billings","Aayan Afzal Khan",14,11,1,3,0,1,7.63636363636364,127.272727272727,14
"SW Billings","Akif Raja",9,8,0,2,1,0,6.75,112.5,Inf
"SW Billings","Ali Khan",13,4,0,0,3,0,19.5,325,Inf
"SW Billings","Ali Naseer",6,8,0,2,0,0,4.5,75,Inf
"SW Billings","B Muzarabani",1,1,0,0,0,0,6,100,Inf
"SW Billings","C Karunaratne",13,9,1,2,2,0,8.66666666666667,144.444444444444,13
"SW Billings","C de Grandhomme",12,11,0,3,1,0,6.54545454545455,109.090909090909,Inf
"SW Billings","CBRLS Kumara",1,1,0,0,0,0,6,100,Inf
"SW Billings","CJ Jordan",16,19,2,8,1,0,5.05263157894737,84.2105263157895,8
"SW Billings","CR Brathwaite",14,17,2,8,1,0,4.94117647058824,82.3529411764706,7
"SW Billings","CR Woakes",2,5,1,3,0,0,2.4,40,2
"SW Billings","D Madushanka",15,5,0,0,1,1,18,300,Inf
"SW Billings","D Wiese",21,16,0,3,2,0,7.875,131.25,Inf
"SW Billings","DC Drakes",8,6,0,2,1,0,8,133.333333333333,Inf
"SW Billings","DJ Bravo",12,5,0,1,1,1,14.4,240,Inf
"SW Billings","DJ Willey",19,17,1,9,2,0,6.70588235294118,111.764705882353,19
"SW Billings","DR Mousley",1,2,1,1,0,0,3,50,1
"SW Billings","DR Sams",7,7,0,2,0,0,6,100,Inf
"SW Billings","DW Lawrence",11,5,0,2,1,1,13.2,220,Inf
"SW Billings","FA Allen",7,6,0,0,0,0,7,116.666666666667,Inf
"SW Billings","FJ Klaassen",3,5,0,2,0,0,3.6,60,Inf
"SW Billings","Fazalhaq Farooqi",7,8,0,3,0,0,5.25,87.5,Inf
"SW Billings","Imad Wasim",5,6,0,1,0,0,5,83.3333333333333,Inf
"SW Billings","J Little",22,11,0,1,1,1,12,200,Inf
"SW Billings","J Overton",7,4,0,1,1,0,10.5,175,Inf
"SW Billings","JT Ball",6,3,0,0,1,0,12,200,Inf
"SW Billings","Junaid Siddique",10,11,1,5,1,0,5.45454545454545,90.9090909090909,10
"SW Billings","KP Meiyappan",22,11,0,1,2,1,12,200,Inf
"SW Billings","L Wood",1,2,0,1,0,0,3,50,Inf
"SW Billings","M Pathirana",3,5,1,2,0,0,3.6,60,3
"SW Billings","M Theekshana",17,9,1,2,0,2,11.3333333333333,188.888888888889,17
"SW Billings","MG Erasmus",1,3,0,2,0,0,2,33.3333333333333,Inf
"SW Billings","MRJ Watt",2,3,0,1,0,0,4,66.6666666666667,Inf
"SW Billings","Matiullah Khan",13,4,0,0,3,0,19.5,325,Inf
"SW Billings","Mohammad Amir",16,10,0,1,1,0,9.6,160,Inf
"SW Billings","Mohammad Nabi",9,10,0,3,0,0,5.4,90,Inf
"SW Billings","Muhammad Jawadullah",16,16,1,8,2,0,6,100,16
"SW Billings","Muhammad Rohid",2,1,0,0,0,0,12,200,Inf
"SW Billings","NA Sowter",8,4,0,0,1,0,12,200,Inf
"SW Billings","Naveen-ul-Haq",12,8,0,2,2,0,9,150,Inf
"SW Billings","Noor Ahmad",2,3,0,1,0,0,4,66.6666666666667,Inf
"SW Billings","PI Walter",9,6,0,2,0,1,9,150,Inf
"SW Billings","PWH de Silva",0,2,1,2,0,0,0,0,0
"SW Billings","Qais Ahmad",21,15,0,6,1,1,8.4,140,Inf
"SW Billings","RJ Gleeson",1,5,0,4,0,0,1.2,20,Inf
"SW Billings","SM Curran",18,8,0,1,2,1,13.5,225,Inf
"SW Billings","SM Sharma",7,6,0,2,1,0,7,116.666666666667,Inf
"SW Billings","SP Narine",31,27,1,7,1,1,6.88888888888889,114.814814814815,31
"SW Billings","SR Patel",1,2,1,1,0,0,3,50,1
"SW Billings","Sabir Ali",17,6,0,0,2,1,17,283.333333333333,Inf
"SW Billings","Sikandar Raza",26,17,0,3,1,1,9.17647058823529,152.941176470588,Inf
"SW Billings","TA Boult",6,7,0,3,0,0,5.14285714285714,85.7142857142857,Inf
"SW Billings","TH David",0,0,0,0,0,0,NA,NA,NA
"SW Billings","V Viyaskanth",6,9,0,3,0,0,4,66.6666666666667,Inf
"SW Billings","Waqar Salamkheil",23,13,1,3,2,1,10.6153846153846,176.923076923077,23
"SW Billings","YK Pathan",5,8,0,3,0,0,3.75,62.5,Inf
