"match_id","balls_per_over","team1","team2","gender","season","date","event","match_number","venue","city","toss_winner","toss_decision","player_of_match","umpire1","umpire2","reserve_umpire","tv_umpire","match_referee","winner","winner_wickets","winner_runs","outcome","method","eliminator"
65262,6,"India","England","male","2002/03",2003-02-26,"ICC World Cup","30","Kingsmead, Durban","Durban","India","bat","A Nehra","RE Koertzen","SJA Taufel",NA,"EAR de Silva","RS Madugalle","India",NA,82,NA,NA,NA
65263,6,"Australia","Namibia","male","2002/03",2003-02-27,"ICC World Cup","31","North West Cricket Stadium, Potchefstroom","Potchefstroom","Australia","bat","GD McGrath","BF Bowden","RB Tiffin",NA,"NA Mallender","GR Viswanath","Australia",NA,256,NA,NA,NA
65264,6,"South Africa","Canada","male","2002/03",2003-02-27,"ICC World Cup","32","Buffalo Park, East London","East London","Canada","field","HH Dippenaar","DJ Harper","KC Barbour",NA,"Aleem Dar","Wasim Raja","South Africa",NA,118,NA,NA,NA
65265,6,"Zimbabwe","Netherlands","male","2002/03",2003-02-28,"ICC World Cup","33","Queens Sports Club, Bulawayo","Bulawayo","Netherlands","field","HH Streak","SA Bucknor","TH Wijewardene",NA,"Nadeem Ghauri","CH Lloyd","Zimbabwe",NA,99,NA,NA,NA
65266,6,"Sri Lanka","West Indies","male","2002/03",2003-02-28,"ICC World Cup","34","Newlands, Cape Town","Cape Town","Sri Lanka","bat","WPUJC Vaas","DL Orchard","S Venkataraghavan",NA,"BG Jerling","DT Lindsay","Sri Lanka",NA,6,NA,NA,NA
65267,6,"Kenya","Bangladesh","male","2002/03",2003-03-01,"ICC World Cup","35","New Wanderers Stadium, Johannesburg","Johannesburg","Kenya","bat","MO Odumbe","EAR de Silva","NA Mallender",NA,"SJA Taufel","RS Madugalle","Kenya",NA,32,NA,NA,NA
65268,6,"Pakistan","India","male","2002/03",2003-03-01,"ICC World Cup","36","SuperSport Park, Centurion","Centurion","Pakistan","bat","SR Tendulkar","DR Shepherd","RE Koertzen",NA,"BF Bowden","MJ Procter","India",6,NA,NA,NA,NA
65269,6,"England","Australia","male","2002/03",2003-03-02,"ICC World Cup","37","St George's Park, Port Elizabeth","Gqeberha","England","bat","AJ Bichel","Aleem Dar","RB Tiffin",NA,"DL Orchard","Wasim Raja","Australia",2,NA,NA,NA,NA
65270,6,"Canada","New Zealand","male","2002/03",2003-03-03,"ICC World Cup","38","Willowmoore Park, Benoni","Benoni","New Zealand","field","JM Davison","AV Jayaprakash","BG Jerling",NA,"TH Wijewardene","DT Lindsay","New Zealand",5,NA,NA,NA,NA
65271,6,"Netherlands","Namibia","male","2002/03",2003-03-03,"ICC World Cup","39","Goodyear Park, Bloemfontein","Bloemfontein","Netherlands","bat","JF Kloppenburg","DJ Harper","Nadeem Ghauri",NA,"DB Hair","GR Viswanath","Netherlands",NA,64,NA,NA,NA
65272,6,"Sri Lanka","South Africa","male","2002/03",2003-03-03,"ICC World Cup","40","Kingsmead, Durban","Durban","Sri Lanka","bat","MS Atapattu","S Venkataraghavan","SA Bucknor",NA,"P Willey","CH Lloyd",NA,NA,NA,"tie","D/L",NA
65273,6,"Pakistan","Zimbabwe","male","2002/03",2003-03-04,"ICC World Cup","41","Queens Sports Club, Bulawayo","Bulawayo","Pakistan","bat",NA,"EAR de Silva","BF Bowden",NA,"RE Koertzen","RS Madugalle",NA,NA,NA,"no result",NA,NA
65275,6,"Australia","Sri Lanka","male","2002/03",2003-03-07,"ICC World Cup",NA,"SuperSport Park, Centurion","Centurion","Australia","bat","RT Ponting","BF Bowden","DR Shepherd",NA,"BG Jerling","MJ Procter","Australia",NA,96,NA,NA,NA
65276,6,"Kenya","India","male","2002/03",2003-03-07,"ICC World Cup",NA,"Newlands, Cape Town","Cape Town","Kenya","bat","SC Ganguly","DJ Harper","P Willey",NA,"SJA Taufel","Wasim Raja","India",6,NA,NA,NA,NA
65277,6,"Zimbabwe","New Zealand","male","2002/03",2003-03-08,"ICC World Cup",NA,"Goodyear Park, Bloemfontein","Bloemfontein","Zimbabwe","bat","NJ Astle","DB Hair","RE Koertzen",NA,"EAR de Silva","GR Viswanath","New Zealand",6,NA,NA,NA,NA
65278,6,"India","Sri Lanka","male","2002/03",2003-03-10,"ICC World Cup",NA,"New Wanderers Stadium, Johannesburg","Johannesburg","Sri Lanka","field","J Srinath","DR Shepherd","SJA Taufel",NA,"DJ Harper","CH Lloyd","India",NA,183,NA,NA,NA
65279,6,"Australia","New Zealand","male","2002/03",2003-03-11,"ICC World Cup",NA,"St George's Park, Port Elizabeth","Gqeberha","New Zealand","field","SE Bond","EAR de Silva","SA Bucknor",NA,"BG Jerling","RS Madugalle","Australia",NA,96,NA,NA,NA
65280,6,"Zimbabwe","Kenya","male","2002/03",2003-03-12,"ICC World Cup",NA,"Goodyear Park, Bloemfontein","Bloemfontein","Zimbabwe","bat","MA Suji","Aleem Dar","S Venkataraghavan",NA,"BF Bowden","Wasim Raja","Kenya",7,NA,NA,NA,NA
65281,6,"New Zealand","India","male","2002/03",2003-03-14,"ICC World Cup",NA,"SuperSport Park, Centurion","Centurion","India","field","Z Khan","DJ Harper","P Willey",NA,"DB Hair","RS Madugalle","India",7,NA,NA,NA,NA
65282,6,"Sri Lanka","Zimbabwe","male","2002/03",2003-03-15,"ICC World Cup",NA,"Buffalo Park, East London","East London","Sri Lanka","bat","MS Atapattu","BG Jerling","RE Koertzen",NA,"S Venkataraghavan","CH Lloyd","Sri Lanka",NA,74,NA,NA,NA
65283,6,"Kenya","Australia","male","2002/03",2003-03-15,"ICC World Cup",NA,"Kingsmead, Durban","Durban","Australia","field","AY Karim","BF Bowden","SA Bucknor",NA,"EAR de Silva","MJ Procter","Australia",5,NA,NA,NA,NA
65284,6,"Australia","Sri Lanka","male","2002/03",2003-03-18,"ICC World Cup",NA,"St George's Park, Port Elizabeth","Gqeberha","Australia","bat","A Symonds","DR Shepherd","RE Koertzen",NA,"BF Bowden","CH Lloyd","Australia",NA,48,NA,"D/L",NA
65285,6,"India","Kenya","male","2002/03",2003-03-20,"ICC World Cup",NA,"Kingsmead, Durban","Durban","India","bat","SC Ganguly","DJ Harper","SA Bucknor",NA,"SJA Taufel","MJ Procter","India",NA,91,NA,NA,NA
65286,6,"Australia","India","male","2002/03",2003-03-23,"ICC World Cup",NA,"New Wanderers Stadium, Johannesburg","Johannesburg","India","field","RT Ponting","DR Shepherd","SA Bucknor",NA,"RE Koertzen","RS Madugalle","Australia",NA,125,NA,NA,NA
65803,6,"Pakistan","Zimbabwe","male","2002/03",2003-04-03,"Cherry Blossom Sharjah Cup","1","Sharjah Cricket Association Stadium","Sharjah","Pakistan","bat","Abdul Razzaq","AV Jayaprakash","BR Doctrove",NA,"KC Barbour","AM Ebrahim","Pakistan",NA,68,NA,NA,NA
65804,6,"Sri Lanka","Pakistan","male","2002/03",2003-04-04,"Cherry Blossom Sharjah Cup","2","Sharjah Cricket Association Stadium","Sharjah","Sri Lanka","bat","KC Sangakkara","BR Doctrove","KC Barbour",NA,"AV Jayaprakash","AM Ebrahim","Pakistan",7,NA,NA,NA,NA
65805,6,"Kenya","Zimbabwe","male","2002/03",2003-04-05,"Cherry Blossom Sharjah Cup","3","Sharjah Cricket Association Stadium","Sharjah","Kenya","bat","DA Marillier","AV Jayaprakash","BR Doctrove",NA,"KC Barbour","AM Ebrahim","Zimbabwe",5,NA,NA,NA,NA
65806,6,"Sri Lanka","Kenya","male","2002/03",2003-04-06,"Cherry Blossom Sharjah Cup","4","Sharjah Cricket Association Stadium","Sharjah","Sri Lanka","bat","KC Sangakkara","AV Jayaprakash","KC Barbour",NA,"BR Doctrove","AM Ebrahim","Sri Lanka",NA,129,NA,NA,NA
65807,6,"Sri Lanka","Zimbabwe","male","2002/03",2003-04-07,"Cherry Blossom Sharjah Cup","5","Sharjah Cricket Association Stadium","Sharjah","Sri Lanka","bat","GW Flower","AV Jayaprakash","BR Doctrove",NA,"KC Barbour","AM Ebrahim","Zimbabwe",4,NA,NA,NA,NA
65808,6,"Pakistan","Kenya","male","2002/03",2003-04-08,"Cherry Blossom Sharjah Cup","6","Sharjah Cricket Association Stadium","Sharjah","Pakistan","bat","Shoaib Malik","AV Jayaprakash","KC Barbour",NA,"BR Doctrove","AM Ebrahim","Pakistan",NA,143,NA,NA,NA
65809,6,"Zimbabwe","Pakistan","male","2002/03",2003-04-10,"Cherry Blossom Sharjah Cup",NA,"Sharjah Cricket Association Stadium","Sharjah","Zimbabwe","bat","Taufeeq Umar","AV Jayaprakash","BR Doctrove",NA,"KC Barbour","AM Ebrahim","Pakistan",8,NA,NA,NA,NA
66356,6,"India","South Africa","male","2003",2003-04-21,"TVS Cup (Bangladesh)",NA,"Bangabandhu National Stadium, Dhaka","Dhaka","India","bat",NA,"Aleem Dar","Mahbubur Rahman",NA,"Showkatur Rahman","CH Lloyd",NA,NA,NA,"no result",NA,NA
66357,6,"Pakistan","Sri Lanka","male","2003",2003-05-10,"Bank Alfalah Cup","1","Rangiri Dambulla International Stadium","Dambulla","Sri Lanka","field","Mohammad Hafeez","PT Manuel","SJA Taufel",NA,"MG Silva","GR Viswanath","Pakistan",NA,79,NA,NA,NA
66358,6,"Pakistan","New Zealand","male","2003",2003-05-11,"Bank Alfalah Cup","2","Rangiri Dambulla International Stadium","Dambulla","New Zealand","field","DR Tuffey","EAR de Silva","DJ Harper",NA,"TH Wijewardene","GR Viswanath","New Zealand",7,NA,NA,NA,NA
64820,6,"Australia","West Indies","male","2003",2003-05-17,"Australia tour of West Indies","1","Sabina Park, Kingston, Jamaica","Kingston","West Indies","field","RT Ponting","BR Doctrove","DR Shepherd",NA,"EA Nicholls","RS Madugalle","Australia",NA,2,NA,"D/L",NA
66361,6,"New Zealand","Sri Lanka","male","2003",2003-05-19,"Bank Alfalah Cup","5","Rangiri Dambulla International Stadium","Dambulla","Sri Lanka","field","DL Vettori","PT Manuel","SJA Taufel",NA,"EAR de Silva","GR Viswanath","New Zealand",NA,9,NA,NA,NA
66363,6,"Pakistan","New Zealand","male","2003",2003-05-23,"Bank Alfalah Cup",NA,"Rangiri Dambulla International Stadium","Dambulla","Pakistan","bat","SP Fleming","EAR de Silva","DJ Harper",NA,"MG Silva","GR Viswanath","New Zealand",4,NA,NA,NA,NA
64825,6,"Australia","West Indies","male","2003",2003-05-30,"Australia tour of West Indies","6","Queen's Park (New), St George's, Grenada","St George's","Australia","bat","WW Hinds","EA Nicholls","RE Koertzen",NA,"BR Doctrove","RS Madugalle","West Indies",3,NA,NA,NA,NA
64826,6,"Australia","West Indies","male","2003",2003-06-01,"Australia tour of West Indies","7","Queen's Park (New), St George's, Grenada","St George's","Australia","bat","CH Gayle","BR Doctrove","RE Koertzen",NA,"EA Nicholls","RS Madugalle","West Indies",9,NA,NA,NA,NA
64827,6,"Sri Lanka","West Indies","male","2003",2003-06-07,"Sri Lanka tour of West Indies","1","Kensington Oval, Bridgetown, Barbados","Bridgetown","West Indies","field","M Muralitharan","BF Bowden","BR Doctrove",NA,"EA Nicholls","Wasim Raja","Sri Lanka",NA,55,NA,NA,NA
64829,6,"Sri Lanka","West Indies","male","2003",2003-06-11,"Sri Lanka tour of West Indies","3","Arnos Vale Ground, Kingstown, St Vincent","Kingstown","West Indies","field","MN Samuels","BF Bowden","BR Doctrove",NA,"EA Nicholls","Wasim Raja","West Indies",6,NA,NA,"D/L",NA
65029,6,"England","Pakistan","male","2003",2003-06-17,"Pakistan tour of England and Scotland","1","Old Trafford, Manchester","Manchester","England","bat","Mohammad Hafeez","DB Hair","DR Shepherd",NA,"P Willey","GR Viswanath","Pakistan",2,NA,NA,NA,NA
65030,6,"Pakistan","England","male","2003",2003-06-20,"Pakistan tour of England and Scotland","2","Kennington Oval, London","London","Pakistan","bat","ME Trescothick","DB Hair","NA Mallender",NA,"JW Lloyds","GR Viswanath","England",7,NA,NA,NA,NA
65031,6,"Pakistan","England","male","2003",2003-06-22,"Pakistan tour of England and Scotland","3","Lord's, London","London","England","field","ME Trescothick","DB Hair","P Willey",NA,"NA Mallender","GR Viswanath","England",4,NA,NA,NA,NA
66293,6,"England","Zimbabwe","male","2003",2003-06-26,"NatWest Series","1","Trent Bridge, Nottingham","Nottingham","Zimbabwe","field","GW Flower","P Willey","SJA Taufel",NA,"NA Mallender","CH Lloyd","Zimbabwe",4,NA,NA,NA,NA
66294,6,"South Africa","England","male","2003",2003-06-28,"NatWest Series","2","Kennington Oval, London","London","South Africa","bat","VS Solanki","DR Shepherd","SJA Taufel",NA,"JW Lloyds","CH Lloyd","England",6,NA,NA,NA,NA
66295,6,"South Africa","Zimbabwe","male","2003",2003-06-29,"NatWest Series","3","St Lawrence Ground, Canterbury","Canterbury","Zimbabwe","field","JH Kallis","BF Bowden","NA Mallender",NA,"P Willey","CH Lloyd","South Africa",NA,46,NA,NA,NA
66296,6,"England","Zimbabwe","male","2003",2003-07-01,"NatWest Series","4","Headingley, Leeds","Leeds","Zimbabwe","field",NA,"DR Shepherd","SJA Taufel",NA,"JW Lloyds","CH Lloyd",NA,NA,NA,"no result",NA,NA
66297,6,"England","South Africa","male","2003",2003-07-03,"NatWest Series","5","Old Trafford, Manchester","Manchester","England","bat","JH Kallis","BF Bowden","NA Mallender",NA,"P Willey","CH Lloyd","South Africa",7,NA,NA,NA,NA
66299,6,"Zimbabwe","England","male","2003",2003-07-06,"NatWest Series","7","The Royal & Sun Alliance County Ground, Bristol","Bristol","England","field","A Flintoff","BF Bowden","NA Mallender",NA,"JW Lloyds","CH Lloyd","England",6,NA,NA,NA,NA
66301,6,"Zimbabwe","South Africa","male","2003",2003-07-10,"NatWest Series","9","The Rose Bowl, Southampton","Southampton","Zimbabwe","bat","M Ntini","BF Bowden","DR Shepherd",NA,"NA Mallender","CH Lloyd","South Africa",7,NA,NA,NA,NA
66302,6,"South Africa","England","male","2003",2003-07-12,"NatWest Series",NA,"Lord's, London","London","England","field","D Gough","NA Mallender","SJA Taufel",NA,"JW Lloyds","CH Lloyd","England",7,NA,NA,NA,NA
64830,6,"Bangladesh","Australia","male","2003",2003-08-02,"Bangladesh tour of Australia","1","Bundaberg Rum Stadium, Cairns","Cairns","Australia","field","B Lee","DR Shepherd","SJA Taufel",NA,"PD Parker","GR Viswanath","Australia",8,NA,NA,NA,NA
64831,6,"Bangladesh","Australia","male","2003",2003-08-03,"Bangladesh tour of Australia","2","Bundaberg Rum Stadium, Cairns","Cairns","Bangladesh","bat","DR Martyn","DR Shepherd","SJ Davis",NA,"PD Parker","GR Viswanath","Australia",9,NA,NA,NA,NA
64832,6,"Australia","Bangladesh","male","2003",2003-08-06,"Bangladesh tour of Australia","3","Marrara Cricket Ground, Darwin","Darwin","Australia","bat","RT Ponting","DR Shepherd","SJA Taufel",NA,"SJ Davis","GR Viswanath","Australia",NA,112,NA,NA,NA
64833,6,"Pakistan","Bangladesh","male","2003",2003-09-09,"Bangladesh tour of Pakistan","1","Multan Cricket Stadium","Multan","Pakistan","bat","Yasir Hameed","Aleem Dar","RB Tiffin",NA,"Nadeem Ghauri","MJ Procter","Pakistan",NA,137,NA,NA,NA
64836,6,"Bangladesh","Pakistan","male","2003",2003-09-18,"Bangladesh tour of Pakistan","4","Rawalpindi Cricket Stadium","Rawalpindi","Bangladesh","bat","Yousuf Youhana","Aleem Dar","RB Tiffin",NA,"Asad Rauf","MJ Procter","Pakistan",5,NA,NA,NA,NA
64837,6,"Pakistan","Bangladesh","male","2003",2003-09-21,"Bangladesh tour of Pakistan","5","National Stadium, Karachi","Karachi","Pakistan","bat","Yasir Hameed","Nadeem Ghauri","RB Tiffin",NA,"Aleem Dar","MJ Procter","Pakistan",NA,58,NA,NA,NA
64838,6,"Pakistan","South Africa","male","2003/04",2003-10-03,"South Africa tour of Pakistan","1","Gaddafi Stadium, Lahore","Lahore","Pakistan","bat","Shoaib Malik","Aleem Dar","DB Hair",NA,"Nadeem Ghauri","CH Lloyd","Pakistan",NA,8,NA,NA,NA
64839,6,"Pakistan","South Africa","male","2003/04",2003-10-05,"South Africa tour of Pakistan","2","Gaddafi Stadium, Lahore","Lahore","South Africa","field","Mohammad Sami","DB Hair","Nadeem Ghauri",NA,"Asad Rauf","CH Lloyd","Pakistan",NA,42,NA,NA,NA
64840,6,"Pakistan","South Africa","male","2003/04",2003-10-07,"South Africa tour of Pakistan","3","Iqbal Stadium, Faisalabad","Faisalabad","Pakistan","bat","JH Kallis","DB Hair","Nadeem Ghauri",NA,"Aleem Dar","CH Lloyd","South Africa",NA,13,NA,"D/L",NA
64841,6,"Pakistan","South Africa","male","2003/04",2003-10-10,"South Africa tour of Pakistan","4","Rawalpindi Cricket Stadium","Rawalpindi","Pakistan","bat","A Nel","Aleem Dar","DB Hair",NA,"Asad Rauf","CH Lloyd","South Africa",6,NA,NA,NA,NA
64842,6,"Pakistan","South Africa","male","2003/04",2003-10-12,"South Africa tour of Pakistan","5","Rawalpindi Cricket Stadium","Rawalpindi","Pakistan","bat","HH Dippenaar","Aleem Dar","DB Hair",NA,"Asad Rauf","CH Lloyd","South Africa",7,NA,NA,NA,NA
66364,6,"India","New Zealand","male","2003/04",2003-10-23,"TVS Cup (India)","1","MA Chidambaram Stadium, Chepauk, Chennai","Chennai","India","bat",NA,"AV Jayaprakash","DR Shepherd",NA,"I Shivram","RS Madugalle",NA,NA,NA,"no result",NA,NA
66365,6,"India","Australia","male","2003/04",2003-10-26,"TVS Cup (India)","2","Captain Roop Singh Stadium, Gwalior","Gwalior","India","bat","SR Tendulkar","K Hariharan","NA Mallender",NA,"AV Jayaprakash","RS Madugalle","India",NA,37,NA,NA,NA
66366,6,"New Zealand","Australia","male","2003/04",2003-10-29,"TVS Cup (India)","3","Nahar Singh Stadium, Faridabad","Faridabad","New Zealand","bat","BA Williams","DR Shepherd","S Venkataraghavan",NA,"I Shivram","RS Madugalle","Australia",8,NA,NA,NA,NA
66367,6,"Australia","India","male","2003/04",2003-11-01,"TVS Cup (India)","4","Wankhede Stadium, Mumbai","Mumbai","Australia","bat","DR Martyn","AV Jayaprakash","NA Mallender",NA,"K Hariharan","RS Madugalle","Australia",NA,77,NA,NA,NA
66368,6,"New Zealand","Australia","male","2003/04",2003-11-03,"TVS Cup (India)","5","Nehru Stadium, Poona","Pune","Australia","field","BA Williams","DR Shepherd","K Hariharan",NA,"AV Jayaprakash","RS Madugalle","Australia",2,NA,NA,NA,NA
66369,6,"India","New Zealand","male","2003/04",2003-11-06,"TVS Cup (India)","6","Barabati Stadium, Cuttack","Cuttack","India","bat","SB Styris","AV Jayaprakash","NA Mallender",NA,"I Shivram","RS Madugalle","New Zealand",4,NA,NA,NA,NA
64843,6,"Bangladesh","England","male","2003/04",2003-11-07,"England tour of Bangladesh","1","MA Aziz Stadium, Chittagong","Chattogram","Bangladesh","bat","A Flintoff","Aleem Dar","Mahbubur Rahman",NA,"AFM Akhtaruddin","Wasim Raja","England",7,NA,NA,NA,NA
64844,6,"Bangladesh","England","male","2003/04",2003-11-10,"England tour of Bangladesh","2","Bangabandhu National Stadium, Dhaka","Dhaka","Bangladesh","bat","A Flintoff","AFM Akhtaruddin","Aleem Dar",NA,"Mahbubur Rahman","Wasim Raja","England",7,NA,NA,NA,NA
64845,6,"Bangladesh","England","male","2003/04",2003-11-12,"England tour of Bangladesh","3","Bangabandhu National Stadium, Dhaka","Dhaka","Bangladesh","bat","A Flintoff","Aleem Dar","Mahbubur Rahman",NA,"AFM Akhtaruddin","Wasim Raja","England",7,NA,NA,NA,NA
66372,6,"India","New Zealand","male","2003/04",2003-11-15,"TVS Cup (India)","9","Lal Bahadur Shastri Stadium, Hyderabad, Deccan","Hyderabad","India","bat","V Sehwag","DR Shepherd","K Hariharan",NA,"I Shivram","RS Madugalle","India",NA,145,NA,NA,NA
64846,6,"England","Sri Lanka","male","2003/04",2003-11-18,"England tour of Sri Lanka","1","Rangiri Dambulla International Stadium","Dambulla","England","bat","WPUJC Vaas","DJ Harper","TH Wijewardene",NA,"MG Silva","CH Lloyd","Sri Lanka",10,NA,NA,NA,NA
64848,6,"West Indies","Zimbabwe","male","2003/04",2003-11-23,"West Indies tour of Zimbabwe","2","Queens Sports Club, Bulawayo","Bulawayo","West Indies","bat","MA Vermeulen","ID Robinson","RE Koertzen",NA,"KC Barbour","GR Viswanath","Zimbabwe",6,NA,NA,NA,NA
64849,6,"Zimbabwe","West Indies","male","2003/04",2003-11-26,"West Indies tour of Zimbabwe","3","Harare Sports Club","Harare","West Indies","field","HH Streak","EAR de Silva","KC Barbour",NA,"ID Robinson","GR Viswanath","Zimbabwe",NA,21,NA,NA,NA
64850,6,"New Zealand","Pakistan","male","2003/04",2003-11-29,"New Zealand tour of Pakistan","1","Gaddafi Stadium, Lahore","Lahore","New Zealand","bat","Abdul Razzaq","DL Orchard","Nadeem Ghauri",NA,"Aleem Dar","DT Lindsay","Pakistan",3,NA,NA,NA,NA
64851,6,"West Indies","Zimbabwe","male","2003/04",2003-11-29,"West Indies tour of Zimbabwe","4","Harare Sports Club","Harare","Zimbabwe","field","FH Edwards","EAR de Silva","ID Robinson",NA,"KC Barbour","GR Viswanath","West Indies",NA,72,NA,"D/L",NA
64852,6,"Zimbabwe","West Indies","male","2003/04",2003-11-30,"West Indies tour of Zimbabwe","5","Harare Sports Club","Harare","Zimbabwe","bat","CH Gayle","EAR de Silva","KC Barbour",NA,"ID Robinson","GR Viswanath","West Indies",8,NA,NA,NA,NA
64853,6,"Pakistan","New Zealand","male","2003/04",2003-12-01,"New Zealand tour of Pakistan","2","Gaddafi Stadium, Lahore","Lahore","Pakistan","bat","Mohammad Sami","DL Orchard","Nadeem Ghauri",NA,"Aleem Dar","DT Lindsay","Pakistan",NA,124,NA,NA,NA
64855,6,"New Zealand","Pakistan","male","2003/04",2003-12-05,"New Zealand tour of Pakistan","4","Rawalpindi Cricket Stadium","Rawalpindi","New Zealand","bat","Imran Farhat","Aleem Dar","DL Orchard",NA,"Nadeem Ghauri","DT Lindsay","Pakistan",7,NA,NA,NA,NA
64857,6,"Pakistan","New Zealand","male","2003/04",2004-01-03,"Pakistan tour of New Zealand","1","Eden Park","Auckland","New Zealand","field","SB Styris","EAR de Silva","DB Cowie",NA,"AL Hill","BC Broad","New Zealand",4,NA,NA,NA,NA
65643,6,"Australia","India","male","2003/04",2004-01-09,"VB Series","1","Melbourne Cricket Ground","Melbourne","Australia","bat","A Symonds","SJA Taufel","SA Bucknor",NA,"RL Parry","CH Lloyd","Australia",NA,18,NA,NA,NA
65644,6,"Australia","Zimbabwe","male","2003/04",2004-01-11,"VB Series","2","Sydney Cricket Ground","Sydney","Australia","bat","BA Williams","RE Koertzen","SJA Taufel",NA,"RL Parry","CH Lloyd","Australia",NA,99,NA,NA,NA
65645,6,"Zimbabwe","India","male","2003/04",2004-01-14,"VB Series","3","Bellerive Oval","Hobart","Zimbabwe","bat","V Sehwag","PD Parker","SA Bucknor",NA,"SJ Davis","CH Lloyd","India",7,NA,NA,NA,NA
65646,6,"Australia","Zimbabwe","male","2003/04",2004-01-16,"VB Series","4","Bellerive Oval","Hobart","Australia","bat","AC Gilchrist","RE Koertzen","SJ Davis",NA,"PD Parker","CH Lloyd","Australia",NA,148,NA,NA,NA
65647,6,"India","Australia","male","2003/04",2004-01-18,"VB Series","5","Brisbane Cricket Ground","Brisbane","India","bat","VVS Laxman","PD Parker","SA Bucknor",NA,"SJ Davis","CH Lloyd","India",NA,19,NA,NA,NA
65648,6,"India","Zimbabwe","male","2003/04",2004-01-20,"VB Series","6","Brisbane Cricket Ground","Brisbane","India","bat","Yuvraj Singh","RE Koertzen","SJ Davis",NA,"PD Parker","CH Lloyd","India",NA,24,NA,NA,NA
65649,6,"India","Australia","male","2003/04",2004-01-22,"VB Series","7","Sydney Cricket Ground","Sydney","India","bat","Yuvraj Singh","DJ Harper","SA Bucknor",NA,"SJA Taufel","CH Lloyd","Australia",2,NA,NA,"D/L",NA
64862,6,"South Africa","West Indies","male","2003/04",2004-01-25,"West Indies tour of South Africa","1","Newlands","Cape Town","South Africa","bat","JH Kallis","DB Hair","IL Howell",NA,"BG Jerling","RS Madugalle","South Africa",NA,209,NA,NA,NA
65652,6,"Australia","Zimbabwe","male","2003/04",2004-01-29,"VB Series","10","Melbourne Cricket Ground","Melbourne","Zimbabwe","field",NA,"PD Parker","RE Koertzen",NA,"RL Parry","CH Lloyd",NA,NA,NA,"no result",NA,NA
64864,6,"West Indies","South Africa","male","2003/04",2004-01-30,"West Indies tour of South Africa","3","Kingsmead","Durban","West Indies","bat",NA,"DB Hair","IL Howell",NA,"BG Jerling","RS Madugalle",NA,NA,NA,"no result",NA,NA
64865,6,"South Africa","West Indies","male","2003/04",2004-02-01,"West Indies tour of South Africa","4","SuperSport Park","Centurion","South Africa","bat","S Chanderpaul","Aleem Dar","BG Jerling",NA,"IL Howell","RS Madugalle","West Indies",7,NA,NA,NA,NA
65653,6,"India","Australia","male","2003/04",2004-02-01,"VB Series","11","W.A.C.A. Ground","Perth","India","bat","AC Gilchrist","DJ Harper","SA Bucknor",NA,"SJA Taufel","CH Lloyd","Australia",5,NA,NA,NA,NA
65655,6,"India","Australia","male","2003/04",2004-02-06,"VB Series",NA,"Melbourne Cricket Ground","Melbourne","India","bat","RT Ponting","SJA Taufel","SA Bucknor",NA,"DJ Harper","CH Lloyd","Australia",7,NA,NA,NA,NA
65656,6,"Australia","India","male","2003/04",2004-02-08,"VB Series",NA,"Sydney Cricket Ground","Sydney","Australia","bat","ML Hayden","DJ Harper","RE Koertzen",NA,"SJA Taufel","CH Lloyd","Australia",NA,208,NA,NA,NA
64870,6,"Australia","Sri Lanka","male","2003/04",2004-02-20,"Australia tour of Sri Lanka","1","Rangiri Dambulla International Stadium","Dambulla","Australia","bat","GB Hogg","EAR de Silva","BF Bowden",NA,"PT Manuel","MJ Procter","Australia",NA,84,NA,NA,NA
64871,6,"Sri Lanka","Australia","male","2003/04",2004-02-22,"Australia tour of Sri Lanka","2","Rangiri Dambulla International Stadium","Dambulla","Sri Lanka","bat","WPUJC Vaas","BF Bowden","PT Manuel",NA,"MG Silva","MJ Procter","Sri Lanka",NA,1,NA,NA,NA
64872,6,"South Africa","New Zealand","male","2003/04",2004-02-25,"South Africa tour of New Zealand","4","Carisbrook","Dunedin","New Zealand","field","HJH Marshall","RB Tiffin","AL Hill",NA,"GAV Baxter","GR Viswanath","New Zealand",6,NA,NA,NA,NA
64874,6,"Australia","Sri Lanka","male","2003/04",2004-02-27,"Australia tour of Sri Lanka","4","R.Premadasa Stadium","Colombo","Australia","bat","MS Kasprowicz","BF Bowden","TH Wijewardene",NA,"PT Manuel","MJ Procter","Australia",NA,40,NA,NA,NA
64881,6,"Bangladesh","Zimbabwe","male","2003/04",2004-03-14,"Bangladesh tour of Zimbabwe","5","Harare Sports Club","Harare","Bangladesh","bat","Khaled Mahmud","BG Jerling","ID Robinson",NA,"KC Barbour","Wasim Raja","Zimbabwe",3,NA,NA,NA,NA
64882,6,"Pakistan","India","male","2003/04",2004-03-16,"India tour of Pakistan","2","Rawalpindi Cricket Stadium","Rawalpindi","Pakistan","bat","SR Tendulkar","Asad Rauf","SJA Taufel",NA,"Zameer Haider","RS Madugalle","Pakistan",NA,12,NA,NA,NA
64883,6,"India","Pakistan","male","2003/04",2004-03-19,"India tour of Pakistan","3","Arbab Niaz Stadium","Peshawar","Pakistan","field","Yasir Hameed","DR Shepherd","Nadeem Ghauri",NA,"Asad Rauf","RS Madugalle","Pakistan",4,NA,NA,NA,NA
64884,6,"Pakistan","India","male","2003/04",2004-03-21,"India tour of Pakistan","4","Gaddafi Stadium","Lahore","Pakistan","bat","Inzamam-ul-Haq","Asad Rauf","SJA Taufel",NA,"Nadeem Ghauri","RS Madugalle","India",5,NA,NA,NA,NA
