"striker","start_date","batting_team","bowling_team","innings","RunsScored","BallsFaced","Fours","Sixes","StrikeRate","NotOut","event","season","match_id","venue","city","team1","team2","toss_winner","toss_decision","player_of_match","winner","winner_wickets","winner_runs"
"Rahmanullah Gurbaz",2021-12-19,"Jaffna Kings","Galle Gladiators",2,59,37,4,3,159.459459459459,FALSE,"Lanka Premier League","2021/22",1291216,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota","Hambantota","Galle Gladiators","Jaffna Kings","Jaffna Kings","field","BKG Mendis","Galle Gladiators",NA,"64"
"Shoaib Malik",2020-12-09,"Jaffna Stallions","Kandy Tuskers",1,59,44,5,1,134.090909090909,FALSE,"Lanka Premier League","2020/21",1238767,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota","Hambantota","Jaffna Stallions","Kandy Tuskers","Jaffna Stallions","bat","DAS Gunaratne","Kandy Tuskers","6",NA
"WIA Fernando",2024-07-02,"Jaffna Kings","Galle Marvels",1,59,48,7,1,122.916666666667,FALSE,"Lanka Premier League","2024",1428460,"Pallekele International Cricket Stadium","Kandy","Jaffna Kings","Galle Marvels","Jaffna Kings","bat","AD Hales","Galle Marvels","5",NA
"RS Bopara",2021-12-16,"Kandy Warriors","Dambulla Giants",2,59,50,3,2,118,TRUE,"Lanka Premier League","2021/22",1291212,"R Premadasa Stadium, Colombo","Colombo","Dambulla Giants","Kandy Warriors","Dambulla Giants","bat","RS Bopara","Kandy Warriors","6",NA
"Babar Azam",2023-07-31,"Colombo Strikers","B-Love Kandy",1,59,52,4,1,113.461538461538,FALSE,"Lanka Premier League","2023",1382880,"R Premadasa Stadium, Colombo","Colombo","Colombo Strikers","B-Love Kandy","Colombo Strikers","bat","Babar Azam","Colombo Strikers",NA,"27"
"Shahid Afridi",2020-11-27,"Galle Gladiators","Jaffna Stallions",1,58,23,3,6,252.173913043478,FALSE,"Lanka Premier League","2020/21",1238753,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota","Hambantota","Galle Gladiators","Jaffna Stallions","Galle Gladiators","bat","WIA Fernando","Jaffna Stallions","8",NA
"Asad Shafiq",2022-12-13,"Galle Gladiators","Colombo Stars",1,58,33,7,1,175.757575757576,FALSE,"Lanka Premier League","2022/23",1324530,"Pallekele International Cricket Stadium","Kandy","Galle Gladiators","Colombo Stars","Colombo Stars","field","RS Bopara","Colombo Stars","2",NA
"N Dickwella",2023-07-30,"Colombo Strikers","Jaffna Kings",2,58,34,9,1,170.588235294118,FALSE,"Lanka Premier League","2023",1382878,"R Premadasa Stadium, Colombo","Colombo","Jaffna Kings","Colombo Strikers","Colombo Strikers","field","V Viyaskanth","Jaffna Kings",NA,"21"
"KIC Asalanka",2022-12-14,"Colombo Stars","Dambulla Aura",2,58,36,5,4,161.111111111111,TRUE,"Lanka Premier League","2022/23",1324532,"Pallekele International Cricket Stadium","Kandy","Dambulla Aura","Colombo Stars","Colombo Stars","field","CAK Rajitha","Colombo Stars","9",NA
"MDKJ Perera",2021-12-17,"Colombo Stars","Kandy Warriors",1,58,38,6,2,152.631578947368,FALSE,"Lanka Premier League","2021/22",1291214,"R Premadasa Stadium, Colombo","Colombo","Colombo Stars","Kandy Warriors","Kandy Warriors","field","JDF Vandersay","Colombo Stars",NA,"58"
