"bowler","start_date","batting_team","bowling_team","innings","Overs","Maidens","Runs","Wickets","Economy","DotBalls","event","season","match_id","venue","city","team1","team2","toss_winner","toss_decision","player_of_match","winner","winner_wickets","winner_runs"
"N Pradeep",2023-08-08,"Galle Titans","B-Love Kandy",2,"3.0",0,21,3,7,8,"Lanka Premier League","2023",1382889,"Pallekele International Cricket Stadium","Kandy","B-Love Kandy","Galle Titans","Galle Titans","field","PWH de Silva","B-Love Kandy",NA,"89"
"RTM Mendis",2021-12-06,"Kandy Warriors","Dambulla Giants",2,"4.0",0,21,3,5.25,11,"Lanka Premier League","2021/22",1291196,"R Premadasa Stadium, Colombo","Colombo","Dambulla Giants","Kandy Warriors","Dambulla Giants","bat","PD Salt","Dambulla Giants",NA,"20"
"SR Patel",2021-12-05,"Jaffna Kings","Galle Gladiators",2,"4.0",0,21,3,5.25,13,"Lanka Premier League","2021/22",1291195,"R Premadasa Stadium, Colombo","Colombo","Galle Gladiators","Jaffna Kings","Jaffna Kings","field","SR Patel","Galle Gladiators",NA,"54"
"B Fernando",2021-12-16,"Dambulla Giants","Kandy Warriors",1,"4.0",0,22,3,5.5,9,"Lanka Premier League","2021/22",1291212,"R Premadasa Stadium, Colombo","Colombo","Dambulla Giants","Kandy Warriors","Dambulla Giants","bat","RS Bopara","Kandy Warriors","6",NA
"B Fernando",2022-12-06,"Galle Gladiators","Jaffna Kings",2,"3.0",1,22,3,7.33333333333333,9,"Lanka Premier League","2022/23",1324519,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota","Hambantota","Jaffna Kings","Galle Gladiators","Galle Gladiators","field","DN Wellalage","Jaffna Kings",NA,"24"
"B Fernando",2024-07-03,"Galle Marvels","Colombo Strikers",1,"4.0",0,22,3,5.5,15,"Lanka Premier League","2024",1428463,"Pallekele International Cricket Stadium","Kandy","Galle Marvels","Colombo Strikers","Colombo Strikers","field","I Udana","Galle Marvels",NA,"7"
"M Theekshana",2021-12-07,"Dambulla Giants","Jaffna Kings",1,"4.0",1,22,3,5.5,11,"Lanka Premier League","2021/22",1291198,"R Premadasa Stadium, Colombo","Colombo","Dambulla Giants","Jaffna Kings","Dambulla Giants","bat","M Theekshana","Jaffna Kings","8",NA
"Shiraz Ahmed",2021-12-08,"Jaffna Kings","Kandy Warriors",1,"3.0",0,22,3,7.33333333333333,10,"Lanka Premier League","2021/22",1291201,"R Premadasa Stadium, Colombo","Colombo","Jaffna Kings","Kandy Warriors","Kandy Warriors","field","RAS Lakmal","Jaffna Kings",NA,"14"
"JNT Seales",2021-12-05,"Galle Gladiators","Jaffna Kings",1,"4.0",0,23,3,5.75,7,"Lanka Premier League","2021/22",1291195,"R Premadasa Stadium, Colombo","Colombo","Galle Gladiators","Jaffna Kings","Jaffna Kings","field","SR Patel","Galle Gladiators",NA,"54"
"RAS Lakmal",2022-12-23,"Jaffna Kings","Colombo Stars",2,"3.0",0,23,3,7.66666666666667,7,"Lanka Premier League","2022/23",1324542,"R Premadasa Stadium, Colombo","Colombo","Colombo Stars","Jaffna Kings","Jaffna Kings","field","WIA Fernando","Jaffna Kings","2",NA
"JNT Seales",2021-12-21,"Dambulla Giants","Jaffna Kings",2,"4.0",0,24,3,6,13,"Lanka Premier League","2021/22",1291217,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota","Hambantota","Jaffna Kings","Dambulla Giants","Dambulla Giants","field","WIA Fernando","Jaffna Kings",NA,"23"
"M Pathirana",2023-07-31,"B-Love Kandy","Colombo Strikers",2,"4.0",0,24,3,6,12,"Lanka Premier League","2023",1382880,"R Premadasa Stadium, Colombo","Colombo","Colombo Strikers","B-Love Kandy","Colombo Strikers","bat","Babar Azam","Colombo Strikers",NA,"27"
"N Vimukthi",2021-12-17,"Colombo Stars","Kandy Warriors",1,"4.0",0,24,3,6,11,"Lanka Premier League","2021/22",1291214,"R Premadasa Stadium, Colombo","Colombo","Colombo Stars","Kandy Warriors","Kandy Warriors","field","JDF Vandersay","Colombo Stars",NA,"58"
"Qais Ahmad",2020-12-04,"Jaffna Stallions","Colombo Kings",1,"3.0",0,24,3,8,7,"Lanka Premier League","2020/21",1238762,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa, Hambantota","Hambantota","Jaffna Stallions","Colombo Kings","Colombo Kings","field","LD Chandimal","Colombo Kings","6",NA
