"striker","season","event","batting_team","innings","Runs","BallsFaced","StrikeRate","Average","Fours","Sixes","NotOuts","Hundreds","Fifties","HighScore"
"AP Gillespie",2019,"Cricket Ireland Inter-Provincial Limited Over Cup","North-West Warriors",4,61,122,50,15.25,6,0,0,0,1,54
"AR Frost",2023,"Cricket Ireland Inter-Provincial Limited Over Cup","Munster Reds",6,178,309,57.6051779935275,35.6,18,2,1,0,1,50
"AR Frost",2024,"Cricket Ireland Inter-Provincial Limited Over Cup","Munster Reds",1,5,10,50,5,0,0,0,0,0,5
"AR McBrine",2016,"Cricket Ireland Inter-Provincial Limited Over Cup","North-West Warriors",3,96,120,80,32,11,2,0,0,1,66
"AR McBrine",2017,"Cricket Ireland Inter-Provincial Limited Over Cup","North-West Warriors",2,36,31,116.129032258065,18,2,2,0,0,0,36
"AR McBrine",2018,"Cricket Ireland Inter-Provincial Limited Over Cup","North-West Warriors",3,44,77,57.1428571428571,22,6,0,1,0,0,30
"AR McBrine",2019,"Cricket Ireland Inter-Provincial Limited Over Cup","North-West Warriors",3,41,80,51.25,13.6666666666667,1,2,0,0,0,24
"AR McBrine",2020,"Cricket Ireland Inter-Provincial Limited Over Cup","North-West Warriors",2,11,41,26.8292682926829,5.5,2,0,0,0,0,6
"AR McBrine",2021,"Cricket Ireland Inter-Provincial Limited Over Cup","North-West Warriors",5,188,300,62.6666666666667,37.6,19,2,0,0,1,72
"AR McBrine",2022,"Cricket Ireland Inter-Provincial Limited Over Cup","North-West Warriors",4,244,314,77.7070063694268,61,28,3,0,2,0,117
"AR McBrine",2023,"Cricket Ireland Inter-Provincial Limited Over Cup","North-West Warriors",4,44,86,51.1627906976744,11,5,0,0,0,0,20
"AR McBrine",2024,"Cricket Ireland Inter-Provincial Limited Over Cup","North-West Warriors",1,8,22,36.3636363636364,8,1,0,0,0,0,8
"B Kruger",2023,"Cricket Ireland Inter-Provincial Limited Over Cup","Munster Reds",3,29,32,90.625,14.5,3,1,1,0,0,26
"B Kruger",2024,"Cricket Ireland Inter-Provincial Limited Over Cup","Munster Reds",1,31,40,77.5,31,2,1,0,0,0,31
"B White",2021,"Cricket Ireland Inter-Provincial Limited Over Cup","Northern Knights",3,18,20,90,6,2,0,0,0,0,12
"B White",2022,"Cricket Ireland Inter-Provincial Limited Over Cup","Northern Knights",5,20,34,58.8235294117647,5,0,1,1,0,0,13
"B White",2023,"Cricket Ireland Inter-Provincial Limited Over Cup","Munster Reds",2,23,26,88.4615384615385,23,2,0,1,0,0,17
"BF Calitz",2024,"Cricket Ireland Inter-Provincial Limited Over Cup","Northern Knights",1,3,9,33.3333333333333,3,0,0,0,0,0,3
